District,fiscal_year,exp_instructional_staff,exp_instructional_supplies,exp_instruction_media,exp_student_support,exp_admin_support,exp_plant,exp_transportation,exp_tuitioned_out,exp_other,total_expenditures
Canton School District,2011,11856616.0,436675.0,535914.0,2966119.0,2359452.0,2573468.0,1334819.0,1116201.0,619061.0,23798325.0
Chaplin School District,2011,1967652.0,80779.0,192700.0,260199.0,354233.0,311304.0,208555.0,0.0,5382.0,3380804.0
Charter School for Young Children on Asylum Hill District,2011,1781595.0,156690.0,8643.0,162580.0,467743.0,587606.0,0.0,0.0,60327.0,3225184.0
Cheshire School District,2011,36182060.0,1183900.0,2184323.0,3983831.0,6007045.0,6287500.0,3849769.0,2099818.0,875784.0,62654030.0
Chester School District,2011,2415990.0,63948.0,36856.0,646830.0,670708.0,383343.0,142865.0,16455.0,0.0,4376995.0
Clinton School District,2011,19165924.0,1232185.0,653718.0,2124954.0,2633644.0,2124557.0,1533252.0,1511659.0,154817.0,31134710.0
Colchester School District,2011,22105615.0,538580.0,533593.0,2690388.0,3711645.0,3334850.0,2591082.0,2039292.0,366204.0,37911249.0
Colebrook School District,2011,1113986.0,10263.0,30357.0,36557.0,260659.0,169996.0,95273.0,162952.0,11877.0,1891920.0
Columbia School District,2011,4022799.0,254014.0,148759.0,1734195.0,899381.0,421790.0,740546.0,434684.0,408294.0,9064462.0
Common Ground High School District,2011,1017957.0,152009.0,196210.0,86015.0,490370.0,163877.0,9235.0,0.0,187431.0,2303104.0
Cornwall School District,2011,1598146.0,84674.0,110188.0,161482.0,352603.0,318176.0,277929.0,57522.0,0.0,2960720.0
Coventry School District,2011,15363830.0,409210.0,146939.0,1423463.0,2299988.0,2598766.0,1709148.0,1748139.0,415312.0,26114795.0
Cromwell School District,2011,16783007.0,501466.0,331642.0,1338149.0,2895801.0,4006765.0,1097210.0,705970.0,325659.0,27985669.0
Danbury School District,2011,85003933.0,3447232.0,3661493.0,6629347.0,10597124.0,9037601.0,6828648.0,2899823.0,855264.0,128960465.0
Darien School District,2011,50062528.0,1198704.0,3198399.0,2782132.0,6443188.0,7095229.0,2915273.0,2523206.0,1435776.0,77654435.0
Deep River School District,2011,2820864.0,56903.0,54950.0,665620.0,666894.0,514360.0,287188.0,401321.0,0.0,5468100.0
Derby School District,2011,10833399.0,238189.0,179831.0,1312695.0,2531250.0,2086224.0,894591.0,1716554.0,233526.0,20026259.0
East Granby School District,2011,7987281.0,452397.0,751447.0,771282.0,1694171.0,1401397.0,534982.0,374334.0,199380.0,14166671.0
East Haddam School District,2011,10767957.0,587396.0,395995.0,1001281.0,1982770.0,2325156.0,1258419.0,1187466.0,25000.0,19531440.0
East Hampton School District,2011,16523615.0,535669.0,808697.0,1828244.0,2922423.0,2915320.0,1544315.0,917445.0,17888.0,28013616.0
East Hartford School District,2011,64195671.0,1959812.0,1558222.0,3104429.0,10909250.0,9680051.0,5476743.0,4981257.0,682810.0,102548245.0
East Haven School District,2011,25482918.0,397526.0,269557.0,4185115.0,6958484.0,4850887.0,2698037.0,4886565.0,1014163.0,50743252.0
East Lyme School District,2011,24823894.0,389036.0,1682434.0,1767693.0,3501491.0,4922608.0,1866570.0,1815991.0,735380.0,41505097.0
East Windsor School District,2011,12022003.0,500467.0,342533.0,716472.0,3158560.0,1946563.0,1278470.0,1366536.0,87600.0,21419204.0
Eastford School District,2011,1752949.0,66844.0,56821.0,271514.0,284129.0,282675.0,213740.0,66779.0,0.0,2995451.0
Easton School District,2011,10166330.0,183586.0,356370.0,190357.0,1778355.0,1639069.0,1096123.0,148650.0,6148.0,15564988.0
Ellington School District,2011,18459903.0,411695.0,833532.0,2374134.0,2300665.0,3099295.0,1776761.0,1154854.0,380215.0,30791054.0
Elm City College Preparatory School District,2011,3136025.0,568436.0,1222505.0,724115.0,1607151.0,176150.0,21624.0,0.0,382100.0,7838106.0
Enfield School District,2011,46355322.0,1125894.0,693708.0,5307812.0,8471632.0,5936314.0,3408832.0,2952723.0,986747.0,75238984.0
Essex School District,2011,4381720.0,160648.0,113579.0,825813.0,954823.0,618731.0,304563.0,47108.0,1027.0,7408012.0
Explorations District,2011,598458.0,12783.0,18802.0,51217.0,229807.0,189062.0,14112.0,0.0,10200.0,1124441.0
Fairfield School District,2011,81670230.0,2128695.0,10440867.0,10931039.0,16860867.0,15296907.0,7973517.0,4876690.0,2115102.0,152293914.0
Farmington School District,2011,34947604.0,759668.0,1632200.0,3727233.0,4346561.0,5536937.0,2730514.0,2400628.0,246795.0,56328140.0
Franklin School District,2011,1724489.0,4604.0,4292.0,157682.0,334211.0,324306.0,212024.0,252635.0,30131.0,3044374.0
Glastonbury School District,2011,50267465.0,1828645.0,4664781.0,4989799.0,9898202.0,9434847.0,4981096.0,4986437.0,1095580.0,92146852.0
Granby School District,2011,15819338.0,1077659.0,856597.0,1676266.0,3042913.0,3247581.0,1301341.0,821732.0,557467.0,28400894.0
Greenwich School District,2011,107833701.0,3169743.0,2641621.0,10838065.0,15203751.0,16502998.0,4879582.0,3772468.0,0.0,164841929.0
Griswold School District,2011,17118222.0,399161.0,202343.0,890830.0,3639399.0,2426902.0,1577869.0,718151.0,392823.0,27365700.0
Groton School District,2011,43937423.0,1739867.0,2680882.0,5901122.0,7924941.0,8046355.0,4200371.0,2537751.0,0.0,76968712.0
Guilford School District,2011,30094247.0,882637.0,1569786.0,3325368.0,5309736.0,4477702.0,3108314.0,2737212.0,706765.0,52211767.0
Hamden School District,2011,61214976.0,829643.0,1245919.0,7282135.0,9197442.0,10391123.0,6566854.0,11212279.0,896980.0,108837351.0
Hampton School District,2011,1430075.0,42061.0,73476.0,176543.0,335529.0,188479.0,151846.0,0.0,27296.0,2425305.0
Hartford School District,2011,190625798.0,12843318.0,7350042.0,25176993.0,44460967.0,43040865.0,26724310.0,39320800.0,288917.0,389832010.0
Hartland School District,2011,1657011.0,62477.0,200978.0,385327.0,409380.0,273956.0,268490.0,54314.0,127979.0,3439912.0
Hebron School District,2011,7930217.0,185195.0,453736.0,912965.0,1139336.0,1258043.0,518459.0,54330.0,0.0,12452281.0
Highville Charter School District,2011,1582577.0,59575.0,55175.0,121282.0,596808.0,565249.0,24225.0,0.0,238049.0,3242940.0
Integrated Day Charter School District,2011,1956629.0,42238.0,104082.0,88297.0,556330.0,415894.0,5374.0,0.0,112260.0,3281104.0
Interdistrict School for Arts and Comm District,2011,1472065.0,34321.0,8890.0,59491.0,379381.0,236355.0,7163.0,0.0,0.0,2197666.0
Jumoke Academy District,2011,2503105.0,112532.0,264839.0,327784.0,880042.0,610671.0,0.0,0.0,14.0,4698987.0
Kent School District,2011,2886000.0,135075.0,122515.0,302979.0,486631.0,498330.0,346248.0,71869.0,7500.0,4857147.0
Killingly School District,2011,20538354.0,614022.0,1926642.0,1834819.0,3816830.0,4130826.0,2405214.0,3615034.0,0.0,38881741.0
Lebanon School District,2011,11399480.0,398336.0,282387.0,620235.0,1892290.0,1764137.0,1244043.0,1158341.0,69781.0,18829030.0
Ledyard School District,2011,18988231.0,924021.0,1007038.0,1926466.0,3904323.0,2753921.0,2389895.0,2084989.0,382167.0,34361051.0
Lisbon School District,2011,4539863.0,266103.0,29424.0,626990.0,725698.0,740936.0,605056.0,469007.0,0.0,8003077.0
Litchfield School District,2011,9049219.0,246679.0,1054012.0,1352996.0,1592396.0,1879341.0,1006267.0,707957.0,344787.0,17233654.0
Madison School District,2011,27513111.0,1290135.0,1945567.0,4007934.0,3957198.0,5105348.0,3098971.0,1644766.0,1289124.0,49852154.0
Manchester School District,2011,60703629.0,2294864.0,3921477.0,6676185.0,10490719.0,10813127.0,4083129.0,5725437.0,1360283.0,106068850.0
Mansfield School District,2011,13564750.0,518051.0,619567.0,947649.0,2840711.0,1771397.0,960855.0,420014.0,81451.0,21724445.0
Marlborough School District,2011,4870087.0,94734.0,215596.0,291371.0,679130.0,716876.0,324677.0,11889.0,0.0,7204360.0
Meriden School District,2011,63655208.0,814620.0,1243343.0,8391375.0,9926811.0,10774961.0,5674279.0,16367727.0,714638.0,117562962.0
Middletown School District,2011,43680692.0,786134.0,1463532.0,3933656.0,5296402.0,8695713.0,5871625.0,5283269.0,993970.0,76004993.0
Milford School District,2011,70493946.0,2652206.0,1878051.0,3072535.0,8743064.0,11360360.0,4151459.0,3478612.0,935211.0,106765444.0
Monroe School District,2011,32179219.0,1165888.0,2011397.0,3823980.0,4714023.0,5918677.0,2334930.0,1292901.0,312028.0,53753043.0
Montville School District,2011,22592931.0,1318817.0,771891.0,2187443.0,3254757.0,4120452.0,2116210.0,951500.0,574118.0,37888119.0
Naugatuck School District,2011,40178982.0,658217.0,758427.0,4113506.0,7343964.0,5711826.0,2949807.0,1689235.0,942916.0,64346880.0
New Beginnings Inc Family Academy District,2011,2116469.0,125599.0,83448.0,194791.0,607535.0,456022.0,7788.0,0.0,305894.0,3897546.0
New Britain School District,2011,88762506.0,3303445.0,2790453.0,4206481.0,11742997.0,10560551.0,11259158.0,11909855.0,191979.0,144727425.0
New Canaan School District,2011,40573726.0,798138.0,1366382.0,7023570.0,8654749.0,8756695.0,4326147.0,2285765.0,1207346.0,74992518.0
New Fairfield School District,2011,22534714.0,917386.0,998728.0,2888728.0,4194253.0,3381211.0,1645420.0,527540.0,537052.0,37625032.0
New Hartford School District,2011,5614361.0,73697.0,31814.0,291700.0,762395.0,887790.0,623214.0,106203.0,17253.0,8408427.0
New Haven School District,2011,204911561.0,5221588.0,7056316.0,9458874.0,39884874.0,34693350.0,20748734.0,15922215.0,6640670.0,344538182.0
New London School District,2011,24984574.0,970021.0,1704348.0,3323868.0,5420726.0,5509488.0,3304687.0,4064677.0,468328.0,49750717.0
New Milford School District,2011,36591226.0,1657920.0,1138349.0,4121025.0,5298976.0,5686477.0,4252618.0,2116024.0,1003887.0,61866502.0
Newington School District,2011,37749872.0,1797034.0,1896608.0,3210502.0,6197195.0,7876012.0,2831569.0,2765863.0,744142.0,65068797.0
Newtown School District,2011,38983824.0,1123613.0,1648497.0,4984917.0,6660475.0,9410798.0,5058521.0,2190455.0,838488.0,70899588.0
Norfolk School District,2011,1448494.0,24578.0,27041.0,50967.0,433977.0,420128.0,166884.0,16481.0,2419.0,2590969.0
North Branford School District,2011,15740628.0,587358.0,1535360.0,2330502.0,3036476.0,3526532.0,2083300.0,936983.0,739959.0,30517098.0
North Canaan School District,2011,3077834.0,133490.0,9646.0,305800.0,952592.0,550271.0,342242.0,69873.0,0.0,5441748.0
North Haven School District,2011,24604863.0,654398.0,1050971.0,4188688.0,7318089.0,4213896.0,2119550.0,2425515.0,486475.0,47062445.0
North Stonington School District,2011,7462586.0,528371.0,160044.0,626538.0,1306218.0,1243871.0,851534.0,185523.0,0.0,12364685.0
Norwalk School District,2011,109841766.0,1845498.0,1452282.0,10986250.0,22788886.0,15403825.0,5647172.0,6915206.0,1283984.0,176164869.0
Norwich School District,2011,33054401.0,360840.0,463303.0,5235419.0,4220133.0,4326447.0,5524021.0,5265609.0,0.0,58450173.0
Odyssey Community School District,2011,1110548.0,40763.0,19285.0,36801.0,425467.0,229642.0,0.0,0.0,0.0,1862506.0
Old Saybrook School District,2011,12353164.0,254812.0,1272810.0,1327100.0,2178323.0,2722471.0,934197.0,972316.0,470937.0,22486130.0
Orange School District,2011,11465754.0,268143.0,726996.0,1479564.0,1793415.0,1562011.0,973216.0,562593.0,0.0,18831692.0
Oxford School District,2011,15602783.0,615351.0,25297.0,1913235.0,3390547.0,2832842.0,1486645.0,1241039.0,492408.0,27600147.0
Park City Prep Charter School District,2011,1123800.0,193120.0,53922.0,204923.0,543430.0,363827.0,0.0,0.0,0.0,2483022.0
Plainfield School District,2011,20800490.0,429298.0,495286.0,2626968.0,3408904.0,3055241.0,2682179.0,2540504.0,221342.0,36260212.0
Plainville School District,2011,20550403.0,692053.0,947488.0,1447811.0,3666516.0,3575546.0,1669768.0,2538419.0,0.0,35088004.0
Plymouth School District,2011,13423485.0,681909.0,440724.0,849811.0,1956015.0,3374345.0,2173119.0,1244369.0,413027.0,24556804.0
Pomfret School District,2011,4774091.0,133948.0,101820.0,110733.0,552393.0,646851.0,705053.0,845698.0,0.0,7870587.0
Portland School District,2011,10496456.0,298262.0,567318.0,1119963.0,2039083.0,2665331.0,834408.0,617604.0,296528.0,18934953.0
Preston School District,2011,4818263.0,139827.0,31127.0,320973.0,899129.0,769168.0,824957.0,1180676.0,0.0,8984120.0
Putnam School District,2011,10676131.0,378090.0,323068.0,1664354.0,1844383.0,1761227.0,837871.0,789463.0,247903.0,18522490.0
Redding School District,2011,14847691.0,298337.0,456749.0,213863.0,1885621.0,2098495.0,1358120.0,104550.0,2930.0,21266356.0
Regional School District 01,2011,5347999.0,234846.0,486183.0,776915.0,973525.0,1262158.0,226405.0,819025.0,425482.0,10552538.0
Regional School District 04,2011,8054536.0,227430.0,264223.0,811150.0,2757424.0,2331851.0,558836.0,683068.0,77271.0,15765789.0
Regional School District 05,2011,19011953.0,519533.0,1169129.0,2194662.0,5251910.0,3395165.0,2039626.0,2184341.0,949919.0,36716238.0
Regional School District 06,2011,9261011.0,212952.0,789002.0,1058366.0,1876454.0,1787298.0,857539.0,301944.0,278427.0,16422993.0
Regional School District 07,2011,9250265.0,394495.0,230379.0,742603.0,1703284.0,2203310.0,1384303.0,922786.0,449750.0,17281175.0
Regional School District 08,2011,13124933.0,146085.0,935227.0,1142080.0,1842707.0,2057477.0,1470307.0,1649310.0,327206.0,22695332.0
Regional School District 09,2011,12308787.0,397756.0,400844.0,131441.0,1557503.0,2064294.0,938316.0,1635387.0,5561.0,19439889.0
Regional School District 10,2011,18718875.0,598876.0,2020220.0,2140182.0,2865727.0,3378169.0,2329451.0,1312642.0,0.0,33364142.0
Regional School District 11,2011,2848900.0,143921.0,109850.0,353128.0,907028.0,638471.0,417093.0,852058.0,222862.0,6493311.0
Regional School District 12,2011,11055143.0,519026.0,813616.0,1650975.0,1849879.0,2041544.0,1535005.0,575807.0,397704.0,20438699.0
Regional School District 13,2011,16907444.0,396614.0,971022.0,3962688.0,3305994.0,3453460.0,1748414.0,851841.0,626886.0,32224363.0
Regional School District 14,2011,14856848.0,585691.0,1213731.0,2800392.0,2736855.0,3162895.0,1805329.0,1975745.0,767648.0,29905134.0
Regional School District 15,2011,34123735.0,651502.0,1808433.0,5441467.0,5718426.0,6617851.0,3579931.0,1567851.0,1318930.0,60828126.0
Regional School District 16,2011,19881303.0,589002.0,1917492.0,2339681.0,3835420.0,3452287.0,2313558.0,1090331.0,474841.0,35893915.0
Regional School District 17,2011,20218629.0,665173.0,611094.0,1833667.0,3686386.0,4514948.0,3114515.0,896830.0,601318.0,36142560.0
Regional School District 18,2011,13147966.0,479430.0,1438860.0,2035502.0,2894809.0,4073456.0,1301360.0,1113227.0,522137.0,27006747.0
Regional School District 19,2011,10579809.0,257306.0,300403.0,1174364.0,2121046.0,1501072.0,1371649.0,1496615.0,708746.0,19511010.0
Ridgefield School District,2011,48704214.0,1096343.0,4105480.0,3967426.0,6308026.0,8788814.0,4773670.0,3283607.0,881463.0,81909043.0
Rocky Hill School District,2011,20350226.0,594057.0,2026774.0,2085210.0,2617869.0,3932565.0,1375344.0,1308116.0,0.0,34290161.0
Salem School District,2011,4341701.0,278143.0,35319.0,139990.0,1115368.0,788538.0,732388.0,490604.0,0.0,7922051.0
Salisbury School District,2011,3727812.0,85818.0,213221.0,234950.0,526697.0,927447.0,436380.0,11960.0,0.0,6164285.0
Scotland School District,2011,1523363.0,73619.0,62691.0,170530.0,290236.0,220416.0,158819.0,0.0,31596.0,2531270.0
Seymour School District,2011,16355311.0,519037.0,731580.0,1940162.0,4222349.0,3966947.0,1351220.0,918320.0,357787.0,30362713.0
Sharon School District,2011,2550358.0,89708.0,54209.0,330764.0,550754.0,550493.0,293691.0,0.0,12500.0,4432477.0
Shelton School District,2011,37262057.0,1509921.0,2118183.0,5652976.0,6847531.0,7131850.0,3748531.0,2184376.0,413454.0,66868879.0
Sherman School District,2011,4368511.0,153055.0,285145.0,53172.0,564525.0,539939.0,432219.0,208527.0,37979.0,6643072.0
Side By Side Charter School District,2011,1513672.0,25017.0,6862.0,350215.0,400962.0,275626.0,0.0,0.0,0.0,2572354.0
Simsbury School District,2011,37784386.0,1149421.0,3952277.0,4706269.0,5255441.0,6741595.0,2342136.0,1975368.0,692118.0,64599011.0
Somers School District,2011,12550640.0,370413.0,440116.0,1275238.0,1978453.0,1819028.0,1079209.0,1045791.0,264113.0,20823001.0
South Windsor School District,2011,37079452.0,1555106.0,2201148.0,4613579.0,6598429.0,6425581.0,3307347.0,3729522.0,1135849.0,66646013.0
Southington School District,2011,51511767.0,1783891.0,908313.0,5763405.0,8888160.0,7251589.0,3472552.0,4350472.0,765149.0,84695298.0
Sprague School District,2011,3170863.0,202004.0,51215.0,214097.0,719351.0,476544.0,419377.0,356446.0,24129.0,5634026.0
Stafford School District,2011,14686770.0,395636.0,409256.0,1826048.0,2670154.0,2905275.0,2060135.0,1508199.0,80112.0,26541585.0
Stamford Academy District,2011,1383170.0,83996.0,0.0,619478.0,960972.0,166786.0,64887.0,0.0,80044.0,3359333.0
Stamford School District,2011,143414649.0,4542448.0,16318697.0,16092023.0,28915473.0,22365831.0,12023544.0,10403204.0,0.0,254075869.0
Sterling School District,2011,3712224.0,114627.0,263708.0,174216.0,503378.0,528274.0,641602.0,1473810.0,24250.0,7436089.0
Stonington School District,2011,18504495.0,345772.0,1414919.0,1923994.0,2694033.0,3894138.0,2130732.0,1906585.0,428935.0,33243603.0
Stratford School District,2011,57032429.0,1477984.0,2994758.0,9544498.0,8826457.0,8915566.0,4502344.0,5833471.0,1433005.0,100560512.0
Suffield School District,2011,19797933.0,623711.0,224451.0,1864272.0,4035915.0,2160511.0,1204395.0,1898173.0,135207.0,31944568.0
The Bridge Academy District,2011,1921829.0,142941.0,36085.0,238423.0,247081.0,193149.0,32101.0,0.0,119390.0,2930999.0
Thomaston School District,2011,8750677.0,283730.0,23514.0,606226.0,1819456.0,1633553.0,1054875.0,954255.0,254485.0,15380771.0
Thompson School District,2011,8136351.0,221517.0,205262.0,1181867.0,2505107.0,2037532.0,840809.0,1458284.0,328351.0,16915080.0
Tolland School District,2011,21450768.0,344811.0,1425152.0,1483057.0,3358379.0,3469422.0,2011473.0,2481065.0,26636.0,36050763.0
Torrington School District,2011,39415779.0,738813.0,1099768.0,3560026.0,5401428.0,5846233.0,4028023.0,6352426.0,492763.0,66935259.0
Trailblazers Academy District,2011,1502437.0,72497.0,0.0,463106.0,1994573.0,244398.0,35405.0,0.0,115280.0,4427696.0
Trumbull School District,2011,53383511.0,801099.0,2789042.0,6496909.0,10208313.0,9156970.0,4738206.0,3237033.0,777708.0,91588791.0
Union School District,2011,679069.0,44120.0,2706.0,63277.0,208773.0,134329.0,194939.0,55345.0,0.0,1382558.0
Vernon School District,2011,29029959.0,1376090.0,2737706.0,3302983.0,4054333.0,5600363.0,2823785.0,3043038.0,552511.0,52520768.0
Voluntown School District,2011,2603415.0,99997.0,76451.0,463445.0,620740.0,403646.0,366722.0,475057.0,43928.0,5153401.0
Wallingford School District,2011,51136538.0,593530.0,2579853.0,5835860.0,11896191.0,8628315.0,5847369.0,5540848.0,1318826.0,93377330.0
Waterbury School District,2011,139967080.0,4268490.0,35155263.0,12334992.0,23312881.0,22276646.0,11561236.0,6134032.0,8228076.0,263238696.0
Waterford School District,2011,25250287.0,1264677.0,511514.0,2693162.0,4101569.0,4623211.0,2573947.0,2612927.0,757094.0,44388388.0
Watertown School District,2011,21020616.0,506900.0,419881.0,2502235.0,4362141.0,4287413.0,2146213.0,1568756.0,457847.0,37272002.0
West Hartford School District,2011,78624768.0,2239376.0,6872227.0,9095259.0,15894880.0,12215674.0,6004751.0,5425465.0,1198870.0,137571270.0
West Haven School District,2011,50148184.0,1453057.0,2694302.0,4819639.0,6843466.0,15696998.0,4622911.0,6615376.0,1629943.0,94523876.0
Westbrook School District,2011,8822688.0,538905.0,274603.0,786556.0,1490923.0,1624154.0,436269.0,258746.0,402976.0,14635820.0
Weston School District,2011,25697664.0,360301.0,3634648.0,2793214.0,3695533.0,5860693.0,1786839.0,1567725.0,990547.0,46387164.0
Westport School District,2011,57532719.0,2617524.0,4056765.0,7493721.0,10192085.0,12496686.0,4092611.0,3344323.0,1458531.0,103284965.0
Wethersfield School District,2011,31120554.0,691460.0,1038099.0,3174815.0,4377017.0,6607983.0,2388184.0,3640472.0,640657.0,53679241.0
Willington School District,2011,4882849.0,108881.0,249116.0,429047.0,1021125.0,639880.0,452861.0,307134.0,0.0,8090893.0
Wilton School District,2011,41844713.0,906349.0,2967316.0,6293711.0,6874041.0,6511679.0,3370829.0,2200688.0,0.0,70969326.0
Winchester School District,2011,7632187.0,17583.0,157969.0,1456919.0,1403184.0,1070132.0,946857.0,2083557.0,3228.0,14771616.0
Windham School District,2011,32348498.0,818166.0,837658.0,3180866.0,3181476.0,4273509.0,2967833.0,4375860.0,553508.0,52537374.0
Windsor Locks School District,2011,16858719.0,457521.0,1020308.0,1753726.0,2794802.0,3543934.0,1179663.0,1565265.0,449786.0,29623724.0
Windsor School District,2011,33037947.0,1261806.0,2381002.0,5191444.0,7244461.0,6191674.0,4043937.0,4325077.0,569193.0,64246541.0
Wolcott School District,2011,21065606.0,574113.0,527988.0,1099313.0,3250975.0,3835784.0,1876458.0,964917.0,753326.0,33948480.0
Woodbridge School District,2011,7868991.0,504702.0,64625.0,154145.0,1686118.0,950200.0,535964.0,222592.0,0.0,11987337.0
Woodstock School District,2011,6630936.0,258285.0,176656.0,747122.0,824405.0,982811.0,799747.0,496755.0,56671.0,10973388.0
