District,fiscal_year,exp_instructional_staff,exp_instructional_supplies,exp_instruction_media,exp_student_support,exp_admin_support,exp_plant,exp_transportation,exp_tuitioned_out,exp_other,total_expenditures
Cornwall School District,2009,1429873.0,79447.0,157480.0,146537.0,359317.0,346524.0,208560.0,103081.0,450.0,2831269.0
Coventry School District,2009,13762744.0,423933.0,510835.0,2199054.0,2134518.0,2239776.0,1796283.0,1432194.0,932063.0,25431400.0
Cromwell School District,2009,16084089.0,633861.0,263029.0,1064599.0,3022272.0,2777932.0,1127941.0,756104.0,375735.0,26105562.0
Danbury School District,2009,79346246.0,3260218.0,4644833.0,7623942.0,10637428.0,9508497.0,6909305.0,2258810.0,847083.0,125036362.0
Darien School District,2009,44095436.0,1209329.0,2629616.0,2292666.0,6999516.0,8377219.0,3110011.0,1646948.0,1826493.0,72187234.0
Deep River School District,2009,2732623.0,60553.0,67366.0,592836.0,650333.0,539972.0,208208.0,127405.0,0.0,4979296.0
Derby School District,2009,9753406.0,209111.0,130071.0,1872632.0,2056668.0,1814694.0,809726.0,1614875.0,239417.0,18500600.0
East Granby School District,2009,7200921.0,495990.0,662933.0,658355.0,1569186.0,1430894.0,537381.0,373810.0,189987.0,13119457.0
East Haddam School District,2009,9877289.0,572280.0,369426.0,996912.0,2015334.0,2586446.0,1298452.0,1388399.0,7416.0,19111954.0
East Hampton School District,2009,15619146.0,483390.0,693459.0,1704563.0,2663747.0,3064668.0,1469904.0,879184.0,19434.0,26597495.0
East Hartford School District,2009,63727520.0,1582082.0,1280861.0,2905771.0,11290008.0,8609006.0,4385799.0,3739218.0,659603.0,98179868.0
East Haven School District,2009,24344822.0,539034.0,691499.0,4082422.0,6276084.0,5361627.0,2446735.0,5518290.0,1119432.0,50379945.0
East Lyme School District,2009,23997490.0,526143.0,1698252.0,1453520.0,4004370.0,4737622.0,1818782.0,2055000.0,732490.0,41023669.0
East Windsor School District,2009,11318196.0,468119.0,344258.0,634648.0,2432639.0,1880049.0,1391029.0,1630330.0,455199.0,20554467.0
Eastford School District,2009,1523839.0,98113.0,51946.0,222210.0,335066.0,290794.0,193901.0,100663.0,0.0,2816532.0
Easton School District,2009,10034067.0,188097.0,276785.0,205372.0,1655090.0,1501448.0,976528.0,289375.0,171022.0,15297784.0
Ellington School District,2009,18095609.0,531359.0,935395.0,1455611.0,2207873.0,3224611.0,1704275.0,1070818.0,407339.0,29632890.0
Elm City College Preparatory School District,2009,2916748.0,393355.0,153818.0,294650.0,1726951.0,314043.0,452487.0,0.0,329429.0,6581481.0
Enfield School District,2009,45533549.0,791268.0,1797500.0,5659720.0,8647967.0,7730872.0,3539177.0,2304634.0,1398748.0,77403435.0
Essex School District,2009,4124226.0,169779.0,104653.0,726339.0,938471.0,598388.0,271851.0,42080.0,0.0,6975787.0
Explorations District,2009,534456.0,7403.0,20290.0,40518.0,204243.0,162873.0,13209.0,0.0,5900.0,988892.0
Fairfield School District,2009,81036334.0,2340434.0,9131917.0,10834929.0,16697547.0,16131186.0,6736170.0,3704498.0,1983299.0,148596314.0
Farmington School District,2009,30942039.0,1267029.0,1600471.0,3813816.0,3822565.0,5446473.0,2729465.0,2204128.0,180006.0,52005992.0
Franklin School District,2009,1897263.0,34924.0,647.0,157051.0,374589.0,346601.0,205557.0,224237.0,7000.0,3247869.0
Glastonbury School District,2009,46612305.0,1575952.0,4307802.0,4776608.0,8913168.0,9574332.0,4745473.0,4496879.0,1161517.0,86164036.0
Granby School District,2009,15295384.0,1178491.0,889662.0,1706738.0,2712956.0,3055148.0,1096638.0,816788.0,607812.0,27359617.0
Greenwich School District,2009,101322345.0,3330649.0,3237862.0,10364138.0,14974063.0,17116598.0,4559994.0,3192628.0,0.0,158098277.0
Griswold School District,2009,13527111.0,895259.0,416066.0,941827.0,3555317.0,3150322.0,1446002.0,489609.0,503298.0,24924811.0
Groton School District,2009,40818158.0,2362843.0,3207705.0,6229499.0,7332408.0,8168701.0,3869608.0,2873231.0,2868.0,74865021.0
Guilford School District,2009,27610236.0,1006641.0,1096205.0,3197343.0,6118471.0,4957646.0,3208612.0,2589454.0,699220.0,50483828.0
Hamden School District,2009,56067390.0,1180243.0,508976.0,5560526.0,9209054.0,10426050.0,6408142.0,11644397.0,1237157.0,102241935.0
Hampton School District,2009,1308836.0,71936.0,70198.0,173558.0,317234.0,262699.0,143874.0,0.0,27383.0,2375718.0
Hartford School District,2009,179068770.0,9350191.0,8901844.0,26873705.0,44377885.0,39263902.0,30507662.0,30132916.0,0.0,368476875.0
Hartland School District,2009,1538603.0,71552.0,144604.0,404392.0,383906.0,291855.0,251252.0,147608.0,118120.0,3351892.0
Hebron School District,2009,7631594.0,261484.0,425096.0,860914.0,1094014.0,1260875.0,548210.0,32822.0,0.0,12115009.0
Highville Charter School District,2009,1417881.0,76970.0,53377.0,153262.0,557196.0,513759.0,18502.0,0.0,157969.0,2948916.0
Integrated Day Charter School District,2009,1843091.0,63739.0,162246.0,82635.0,511197.0,405235.0,1564.0,0.0,81269.0,3150976.0
Interdistrict School for Arts and Comm District,2009,1256448.0,41775.0,88934.0,57816.0,424350.0,191157.0,6579.0,0.0,0.0,2067059.0
Jumoke Academy District,2009,2118587.0,258235.0,124609.0,457677.0,873600.0,528407.0,200.0,0.0,312.0,4361627.0
Kent School District,2009,2570138.0,144653.0,105085.0,259351.0,451968.0,497460.0,305331.0,158236.0,31732.0,4523954.0
Killingly School District,2009,20365189.0,533813.0,1923724.0,1948608.0,4019643.0,3506521.0,2177115.0,2728595.0,0.0,37203208.0
Lebanon School District,2009,9367759.0,338075.0,398987.0,1161010.0,1761644.0,1884362.0,1229538.0,1175313.0,275208.0,17591896.0
Ledyard School District,2009,20217326.0,748911.0,966389.0,1950266.0,3818553.0,2848244.0,2243697.0,1621637.0,437277.0,34852300.0
Lisbon School District,2009,4201850.0,151632.0,41473.0,597334.0,798730.0,504618.0,541192.0,364584.0,0.0,7201413.0
Litchfield School District,2009,8708030.0,369962.0,1035046.0,1225480.0,1540261.0,1971076.0,883460.0,555809.0,356342.0,16645466.0
Madison School District,2009,24988546.0,1220767.0,1783732.0,3453274.0,3653915.0,5034541.0,2942306.0,2179800.0,1314775.0,46571656.0
Manchester School District,2009,57110157.0,1625889.0,3558659.0,6458310.0,10680057.0,11145074.0,3748878.0,5937028.0,1342882.0,101606934.0
Mansfield School District,2009,12923793.0,812115.0,591682.0,1300411.0,2668968.0,1962051.0,853841.0,324086.0,71478.0,21508425.0
Marlborough School District,2009,4880269.0,88001.0,206538.0,193915.0,794371.0,666669.0,341240.0,187917.0,0.0,7358920.0
Meriden School District,2009,62193319.0,1799592.0,1360497.0,8138829.0,11513154.0,10842065.0,4976103.0,14194624.0,715446.0,115733629.0
Middletown School District,2009,41626099.0,1290649.0,1822646.0,3419674.0,5377363.0,8960411.0,6065065.0,5152852.0,1332639.0,75047398.0
Milford School District,2009,66108249.0,3379946.0,2005037.0,3271498.0,9020751.0,11871025.0,3696192.0,2931165.0,886551.0,103170414.0
Monroe School District,2009,29874703.0,916834.0,2032332.0,3578267.0,4349597.0,5753137.0,2651808.0,1239187.0,490258.0,50886123.0
Montville School District,2009,21142802.0,1137464.0,829323.0,2117850.0,3199256.0,4393967.0,2274247.0,1037203.0,509527.0,36641639.0
Naugatuck School District,2009,40643546.0,849329.0,585587.0,4268973.0,6964148.0,7336014.0,3198966.0,1789297.0,646228.0,66282088.0
New Beginnings Inc Family Academy District,2009,1969617.0,284735.0,50197.0,236685.0,721645.0,348071.0,9716.0,0.0,255952.0,3876618.0
New Britain School District,2009,82888689.0,2537932.0,3141227.0,4492375.0,11301130.0,11845337.0,10561844.0,9146756.0,508567.0,136423857.0
New Canaan School District,2009,39261480.0,664595.0,1267664.0,6280278.0,8196279.0,9268420.0,4069579.0,2064707.0,1089419.0,72162421.0
New Fairfield School District,2009,20775644.0,864395.0,982935.0,2549476.0,3386491.0,3446464.0,1302262.0,610595.0,492002.0,34410264.0
New Hartford School District,2009,4789624.0,129823.0,41792.0,266364.0,732705.0,1173591.0,565571.0,23335.0,11636.0,7734441.0
New Haven School District,2009,186455108.0,4809404.0,11168989.0,9420349.0,36768970.0,34232543.0,19208987.0,14073015.0,4503501.0,320640866.0
New London School District,2009,26066577.0,1073627.0,1747503.0,3121733.0,5385616.0,5434282.0,2689767.0,3331672.0,399636.0,49250413.0
New Milford School District,2009,34023549.0,925979.0,1185599.0,4089454.0,5800636.0,6201588.0,4556386.0,2251406.0,1002357.0,60036954.0
Newington School District,2009,31696922.0,2379980.0,1854891.0,3408701.0,5556209.0,7960450.0,2580723.0,2305409.0,776943.0,58520228.0
Newtown School District,2009,38030808.0,1600693.0,1815347.0,4250416.0,6292262.0,9271385.0,5119160.0,2063562.0,856538.0,69300171.0
Norfolk School District,2009,1316175.0,38349.0,105896.0,50876.0,416431.0,351732.0,179373.0,62550.0,15641.0,2537023.0
North Branford School District,2009,14246509.0,582366.0,1610005.0,2313464.0,2909478.0,3459010.0,2040350.0,1055355.0,593252.0,28809789.0
North Canaan School District,2009,3285150.0,154633.0,12998.0,276503.0,673910.0,585165.0,324369.0,21502.0,1295.0,5335525.0
North Haven School District,2009,23728735.0,477044.0,1173506.0,4165344.0,5410487.0,4156163.0,3023657.0,2070029.0,459197.0,44664162.0
North Stonington School District,2009,7370698.0,384305.0,148822.0,583921.0,1510877.0,1045651.0,791955.0,242933.0,21501.0,12100663.0
Norwalk School District,2009,99983188.0,1909264.0,2064425.0,14977499.0,21747582.0,15290507.0,5895113.0,5540938.0,1448875.0,168857391.0
Norwich School District,2009,31333604.0,710061.0,388244.0,5076063.0,3820174.0,5576600.0,5033221.0,5449784.0,0.0,57387751.0
Odyssey Community School District,2009,979688.0,98057.0,196227.0,32210.0,238274.0,234945.0,0.0,0.0,0.0,1779401.0
Old Saybrook School District,2009,11542477.0,232042.0,1193857.0,1239385.0,2044929.0,2550932.0,865812.0,671404.0,423044.0,20763882.0
Orange School District,2009,11136311.0,326674.0,450830.0,1424816.0,1796690.0,1467326.0,978901.0,640766.0,95032.0,18317346.0
Oxford School District,2009,13193168.0,406073.0,343510.0,1242206.0,3319988.0,2856925.0,1436020.0,524804.0,452644.0,23775338.0
Park City Prep Charter School District,2009,849030.0,71978.0,5395.0,233909.0,538746.0,337859.0,0.0,0.0,0.0,2036917.0
Plainfield School District,2009,18534702.0,579567.0,917715.0,2413104.0,3594811.0,3328937.0,2324780.0,1845521.0,289968.0,33829105.0
Plainville School District,2009,19958935.0,576614.0,1133941.0,1616618.0,3485617.0,3704344.0,1783352.0,2053882.0,0.0,34313303.0
Plymouth School District,2009,12354882.0,616664.0,412811.0,1105709.0,1921460.0,2949951.0,2304138.0,1617486.0,304518.0,23587619.0
Pomfret School District,2009,4099359.0,156178.0,153878.0,120130.0,562731.0,588747.0,620847.0,629947.0,6199.0,6938016.0
Portland School District,2009,10129855.0,454852.0,610116.0,1162008.0,2060246.0,2289802.0,862704.0,569978.0,283778.0,18423339.0
Preston School District,2009,4481027.0,354313.0,83146.0,412150.0,600854.0,715101.0,903957.0,922468.0,51127.0,8524143.0
Putnam School District,2009,9304467.0,486951.0,302269.0,1894315.0,2283565.0,1753572.0,708892.0,892949.0,284667.0,17911647.0
Redding School District,2009,13674273.0,333508.0,382004.0,222539.0,1775975.0,2095587.0,1332126.0,584340.0,161797.0,20562149.0
Regional School District 01,2009,5209444.0,220758.0,439417.0,785891.0,1006581.0,1398845.0,195684.0,800793.0,319778.0,10377191.0
Regional School District 04,2009,7425844.0,320300.0,333574.0,789257.0,2648898.0,1810698.0,630560.0,849253.0,50928.0,14859312.0
Regional School District 05,2009,19123568.0,621129.0,1200864.0,1757955.0,5240139.0,3613205.0,2215512.0,1714081.0,857366.0,36343819.0
Regional School District 06,2009,8608806.0,446334.0,673524.0,1088119.0,1814870.0,2232544.0,798653.0,177079.0,237895.0,16077824.0
Regional School District 07,2009,9154526.0,514358.0,232839.0,798062.0,1589976.0,1787687.0,1384721.0,786788.0,410940.0,16659897.0
Regional School District 08,2009,12689049.0,218782.0,868698.0,1022698.0,1910509.0,1986069.0,1372181.0,1179075.0,357396.0,21604457.0
Regional School District 09,2009,11198023.0,388207.0,418467.0,161534.0,1582586.0,2076366.0,931681.0,1267845.0,120000.0,18144709.0
Regional School District 10,2009,18217622.0,676388.0,2224913.0,1939077.0,2821254.0,3587516.0,2643981.0,1232662.0,0.0,33343413.0
Regional School District 11,2009,2759067.0,150721.0,105434.0,297484.0,900938.0,627327.0,382662.0,965218.0,210549.0,6399400.0
Regional School District 12,2009,10660286.0,595573.0,862554.0,1474146.0,1872611.0,2438560.0,1274338.0,437662.0,399500.0,20015230.0
Regional School District 13,2009,15395802.0,459925.0,1096206.0,3518198.0,2931544.0,3637345.0,1887542.0,1218011.0,505911.0,30650484.0
Regional School District 14,2009,14875037.0,564526.0,1258948.0,2406878.0,2581616.0,3460214.0,1607584.0,2075073.0,615608.0,29445484.0
Regional School District 15,2009,32292640.0,916727.0,1383970.0,5111369.0,5270283.0,6525385.0,3549569.0,1478043.0,1184036.0,57712022.0
Regional School District 16,2009,16568053.0,754666.0,2110829.0,2173424.0,3497597.0,3665661.0,2154341.0,1122816.0,507629.0,32555016.0
Regional School District 17,2009,18578779.0,954455.0,580136.0,1919450.0,3771925.0,4769342.0,1835537.0,717492.0,577312.0,33704428.0
Regional School District 18,2009,12625799.0,515178.0,1482319.0,2015554.0,2758673.0,4097878.0,1486074.0,1334308.0,511161.0,26826944.0
Regional School District 19,2009,10229407.0,415349.0,295532.0,1108365.0,2069777.0,1533249.0,1203202.0,970824.0,816387.0,18642092.0
Ridgefield School District,2009,44199394.0,1010007.0,3114526.0,3831022.0,5808759.0,9051584.0,5381360.0,3271202.0,1521954.0,77189808.0
Rocky Hill School District,2009,18778749.0,600877.0,1628619.0,1996020.0,2730140.0,3576559.0,1216328.0,1167709.0,0.0,31695001.0
Salem School District,2009,4460554.0,213714.0,9795.0,137797.0,1110846.0,755940.0,722972.0,484296.0,0.0,7895914.0
Salisbury School District,2009,3451139.0,90562.0,159202.0,254467.0,537190.0,942177.0,355356.0,21696.0,1118.0,5812907.0
Scotland School District,2009,1625514.0,127660.0,38246.0,150069.0,249198.0,231100.0,158063.0,0.0,22990.0,2602840.0
Seymour School District,2009,16026010.0,812756.0,794200.0,1970555.0,4109383.0,3647267.0,1446761.0,804312.0,381500.0,29992744.0
Sharon School District,2009,2344006.0,89262.0,155095.0,304359.0,593781.0,491439.0,279705.0,1302.0,10772.0,4269721.0
Shelton School District,2009,37502793.0,1794078.0,2697286.0,5218246.0,6543730.0,7889147.0,3603478.0,1767693.0,688445.0,67704896.0
Sherman School District,2009,4021759.0,149907.0,309533.0,48760.0,698607.0,556362.0,441459.0,232829.0,36605.0,6495821.0
Side By Side Charter School District,2009,1391362.0,97926.0,27545.0,256247.0,418508.0,367163.0,0.0,0.0,0.0,2558751.0
Simsbury School District,2009,36001193.0,1446283.0,3732398.0,3995821.0,5359762.0,6439137.0,2771251.0,1891179.0,642218.0,62279242.0
Somers School District,2009,12072005.0,296707.0,397497.0,1152021.0,1859800.0,1982764.0,1142779.0,955997.0,229944.0,20089514.0
South Windsor School District,2009,35511709.0,1297856.0,1699267.0,4128453.0,6150164.0,5306476.0,3623216.0,3287021.0,1268095.0,62272257.0
Southington School District,2009,50703710.0,1009105.0,955551.0,5613490.0,8464137.0,7275719.0,3161281.0,3489324.0,689287.0,81361604.0
Sprague School District,2009,2424684.0,191280.0,39477.0,179829.0,748276.0,695016.0,429335.0,335760.0,24658.0,5068315.0
Stafford School District,2009,14475597.0,432609.0,477771.0,1914172.0,2631199.0,2555615.0,2050764.0,1587945.0,53834.0,26179506.0
Stamford Academy District,2009,1289562.0,17040.0,0.0,485655.0,746895.0,192644.0,42559.0,0.0,58104.0,2832459.0
Stamford School District,2009,138666021.0,4052665.0,15617896.0,15736154.0,27216066.0,22285153.0,11207302.0,9501062.0,0.0,244282319.0
Sterling School District,2009,3892887.0,147313.0,105422.0,159626.0,509604.0,551913.0,541413.0,483002.0,19785.0,6410965.0
Stonington School District,2009,17564043.0,308402.0,1736496.0,1949010.0,2720084.0,3528396.0,2070484.0,1539649.0,456975.0,31873539.0
Stratford School District,2009,52036380.0,1558057.0,2834527.0,8070788.0,8414035.0,9787672.0,4135834.0,5388400.0,1648063.0,93873756.0
Suffield School District,2009,18328505.0,734004.0,235667.0,1855468.0,3837771.0,3213949.0,1371503.0,1190116.0,103201.0,30870184.0
The Bridge Academy District,2009,1995653.0,118822.0,8980.0,210519.0,231747.0,143541.0,14597.0,0.0,87211.0,2811070.0
Thomaston School District,2009,8563321.0,300730.0,20713.0,688301.0,1769380.0,1624821.0,1062790.0,844297.0,261384.0,15135737.0
Thompson School District,2009,8337852.0,404915.0,218817.0,1031325.0,2410824.0,1876377.0,983016.0,1510793.0,254369.0,17028288.0
Tolland School District,2009,20895364.0,658438.0,1309383.0,1351800.0,3156129.0,3705278.0,2236251.0,2026692.0,22506.0,35361841.0
Torrington School District,2009,38175074.0,478533.0,1203708.0,3515162.0,5352699.0,5784481.0,3831377.0,6111663.0,582249.0,65034946.0
Trailblazers Academy District,2009,1705198.0,9800.0,0.0,556641.0,795701.0,81416.0,30198.0,0.0,109668.0,3288622.0
Trumbull School District,2009,47140106.0,1415835.0,3909292.0,6668270.0,9764308.0,9083197.0,4597037.0,3331083.0,715375.0,86624503.0
Union School District,2009,662992.0,41411.0,17436.0,51502.0,126289.0,56721.0,187203.0,40061.0,0.0,1183615.0
Vernon School District,2009,27688823.0,1109361.0,1551247.0,3252589.0,3726569.0,5418433.0,2508444.0,2403240.0,530062.0,48188768.0
Voluntown School District,2009,2532214.0,138083.0,76101.0,477847.0,568029.0,409415.0,435448.0,454431.0,45969.0,5137537.0
Wallingford School District,2009,47583730.0,939344.0,2987611.0,5670895.0,11562238.0,8850889.0,5180041.0,5044756.0,1416605.0,89236109.0
Waterbury School District,2009,126726951.0,5847195.0,22696060.0,11791051.0,23211475.0,21910881.0,11035297.0,6977446.0,7695517.0,237891873.0
Waterford School District,2009,23429036.0,1579316.0,482548.0,2653384.0,3677973.0,4412186.0,2388282.0,2374868.0,810078.0,41807671.0
Watertown School District,2009,20573690.0,633034.0,588231.0,1494511.0,4654356.0,4573608.0,1738317.0,1299636.0,40283.0,35595666.0
West Hartford School District,2009,71603172.0,2367779.0,6490095.0,8338901.0,14901194.0,13821562.0,5454377.0,4231121.0,1189802.0,128398003.0
West Haven School District,2009,46758104.0,1463314.0,2928314.0,4691867.0,6037222.0,14254354.0,3974260.0,5701658.0,1096159.0,86905252.0
Westbrook School District,2009,7670827.0,376864.0,189458.0,1125953.0,1529704.0,1625995.0,426838.0,169268.0,440575.0,13555482.0
Weston School District,2009,24471274.0,604310.0,3903000.0,2547594.0,3615240.0,6096292.0,1969053.0,1345713.0,950505.0,45502981.0
Westport School District,2009,52498385.0,3033354.0,4708665.0,7311854.0,9239911.0,12855572.0,4368826.0,2636228.0,1355981.0,98008776.0
Wethersfield School District,2009,30103196.0,794810.0,885578.0,2675350.0,4038489.0,5268598.0,3104125.0,2611804.0,1702864.0,51184814.0
Willington School District,2009,4828637.0,206416.0,192401.0,393489.0,914069.0,672629.0,471568.0,96854.0,0.0,7776063.0
Wilton School District,2009,39922908.0,796640.0,3207129.0,6334792.0,7108575.0,7176335.0,3161370.0,2309564.0,0.0,70017313.0
Winchester School District,2009,7413393.0,119534.0,209597.0,975018.0,1659857.0,1240785.0,1050847.0,1433536.0,41130.0,14143697.0
Windham School District,2009,30501631.0,917652.0,1231808.0,3203278.0,4242052.0,4360071.0,2586480.0,2529642.0,494506.0,50067120.0
Windsor Locks School District,2009,15928921.0,500632.0,1213371.0,1752468.0,2594078.0,3689894.0,1063824.0,1200548.0,475015.0,28418751.0
Windsor School District,2009,32540561.0,1008847.0,2313659.0,4771284.0,7186773.0,6026608.0,3440793.0,4220418.0,613316.0,62122259.0
Wolcott School District,2009,20011988.0,818543.0,641965.0,1152261.0,3259034.0,4240545.0,1788063.0,648041.0,802185.0,33362625.0
Woodbridge School District,2009,7768646.0,466139.0,80424.0,152904.0,1641909.0,1093722.0,509578.0,202681.0,23000.0,11939003.0
Woodstock School District,2009,6501723.0,325378.0,164565.0,662074.0,821822.0,1016029.0,886998.0,364346.0,19208.0,10762143.0
