District,fiscal_year,exp_instructional_staff,exp_instructional_supplies,exp_instruction_media,exp_student_support,exp_admin_support,exp_plant,exp_transportation,exp_tuitioned_out,exp_other,total_expenditures
Brookfield School District,2014,24302352.0,593402.0,2064501.0,2681944.0,4495614.0,2869625.0,2280216.0,621580.0,704182.0,40613416.0
Brooklyn School District,2014,7333678.0,157896.0,226417.0,828345.0,958303.0,1208156.0,1156918.0,1087695.0,0.0,12957408.0
Canaan School District,2014,1280526.0,43514.0,38969.0,104947.0,281735.0,259451.0,133412.0,0.0,12470.0,2155024.0
Canterbury School District,2014,4918129.0,127908.0,74424.0,499530.0,848716.0,1109296.0,881614.0,932481.0,33628.0,9425726.0
Canton School District,2014,12900895.0,745548.0,583553.0,3230116.0,2775050.0,2253655.0,1593443.0,970634.0,917995.0,25970889.0
Chaplin School District,2014,2136076.0,99932.0,144126.0,300573.0,338661.0,286283.0,222557.0,53404.0,13950.0,3595562.0
Cheshire School District,2014,37531994.0,1560098.0,2595062.0,3973568.0,6212393.0,6321792.0,4011422.0,2206890.0,978440.0,65391659.0
Chester School District,2014,2250518.0,128058.0,38305.0,607721.0,632018.0,482286.0,137236.0,9638.0,42252.0,4328032.0
Clinton School District,2014,19305103.0,1123223.0,655042.0,1996232.0,2955956.0,2398036.0,1583925.0,1167803.0,158542.0,31343862.0
Colchester School District,2014,22649592.0,1053227.0,854751.0,3247524.0,4254650.0,3729473.0,2596093.0,2116885.0,480605.0,40982800.0
Colebrook School District,2014,1090568.0,19166.0,16266.0,39215.0,301065.0,203833.0,104103.0,73676.0,14198.0,1862090.0
Columbia School District,2014,3899036.0,162980.0,103487.0,1709755.0,785318.0,1306369.0,709958.0,760285.0,377509.0,9814697.0
Common Ground High School District,2014,1042985.0,52095.0,384981.0,264650.0,558692.0,141142.0,6391.0,0.0,248654.0,2699590.0
Cornwall School District,2014,1743544.0,58829.0,73219.0,134017.0,384278.0,315144.0,278999.0,0.0,631.0,2988661.0
Coventry School District,2014,16033783.0,843173.0,409529.0,1616537.0,2646636.0,2605090.0,1833924.0,1895442.0,30670.0,27914784.0
Cromwell School District,2014,17708835.0,509826.0,305815.0,1432342.0,2796893.0,2758228.0,1283452.0,1166777.0,388311.0,28350479.0
Danbury School District,2014,89557803.0,3548092.0,1999964.0,6931540.0,13096581.0,11017169.0,9132280.0,2635389.0,973908.0,138892726.0
Darien School District,2014,54074579.0,1633149.0,4436186.0,2768100.0,7908795.0,8499653.0,3422126.0,4422887.0,1332952.0,88498427.0
Deep River School District,2014,3080383.0,119988.0,75345.0,816381.0,708894.0,510778.0,277323.0,301163.0,21960.0,5912215.0
Derby School District,2014,11805695.0,529869.0,88946.0,1883730.0,2481459.0,2133786.0,957798.0,1601203.0,245571.0,21728057.0
East Granby School District,2014,8196034.0,568585.0,910033.0,842316.0,1878144.0,1579102.0,637775.0,665852.0,261769.0,15539610.0
East Haddam School District,2014,11028326.0,297486.0,398205.0,1142671.0,2255550.0,2483880.0,1314415.0,1239255.0,8863.0,20168651.0
East Hampton School District,2014,16898928.0,424568.0,892504.0,1846030.0,3397490.0,2678600.0,1561493.0,1212881.0,19300.0,28931794.0
East Hartford School District,2014,66724188.0,2757991.0,1030725.0,6764058.0,11850547.0,11962005.0,5649050.0,6295689.0,99606.0,113133859.0
East Haven School District,2014,25804592.0,1146370.0,259256.0,4604718.0,6156429.0,3830487.0,2775217.0,6530767.0,968588.0,52076424.0
East Lyme School District,2014,25703720.0,502764.0,1895312.0,2452273.0,3967785.0,5964305.0,1747124.0,1121078.0,875344.0,44229705.0
East Windsor School District,2014,12183394.0,176000.0,411687.0,1673705.0,3141031.0,1540291.0,1586095.0,1034394.0,76608.0,21823205.0
Eastford School District,2014,1663594.0,67692.0,138030.0,286889.0,371202.0,271519.0,247541.0,54694.0,0.0,3101161.0
Easton School District,2014,10669578.0,296105.0,425228.0,201349.0,2111928.0,1565616.0,1119097.0,275077.0,30.0,16664008.0
Ellington School District,2014,20595568.0,857475.0,1609598.0,2611165.0,2688934.0,3322270.0,1941802.0,1345591.0,443393.0,35415796.0
Elm City College Preparatory School District,2014,4100035.0,305199.0,257841.0,946719.0,2247901.0,362384.0,73809.0,0.0,413494.0,8707382.0
Enfield School District,2014,48535866.0,954661.0,1134708.0,1111376.0,10089270.0,7427724.0,4310074.0,4157838.0,1032693.0,78754210.0
Essex School District,2014,4436382.0,152833.0,85991.0,1009505.0,949940.0,683001.0,300915.0,247350.0,28757.0,7894674.0
Explorations District,2014,716408.0,9549.0,24223.0,65984.0,204759.0,207894.0,63595.0,0.0,6250.0,1298662.0
Fairfield School District,2014,88489633.0,1342890.0,9894093.0,11968582.0,17556461.0,16049264.0,8368377.0,6440182.0,2051300.0,162160782.0
Farmington School District,2014,38791387.0,1756146.0,3897251.0,4083724.0,4263235.0,5146136.0,3052298.0,2270156.0,207460.0,63467793.0
Franklin School District,2014,1611243.0,1746.0,21308.0,147890.0,374995.0,401090.0,321364.0,280490.0,7516.0,3167642.0
Glastonbury School District,2014,53450185.0,2591245.0,5167883.0,5635837.0,11288970.0,10291617.0,5351795.0,3890179.0,1300308.0,98968019.0
Granby School District,2014,15776568.0,835105.0,951397.0,2021106.0,2952726.0,3368594.0,1173925.0,1219975.0,627892.0,28927288.0
Greenwich School District,2014,123795353.0,3161850.0,4062061.0,12283827.0,16574532.0,14042393.0,5232144.0,4732224.0,0.0,183884384.0
Griswold School District,2014,14955992.0,160883.0,595780.0,735770.0,4115958.0,2799703.0,1691867.0,1457925.0,352641.0,26866519.0
Groton School District,2014,43728356.0,1154881.0,2058296.0,5249761.0,7215867.0,7320951.0,5218444.0,4957309.0,100000.0,77003865.0
Guilford School District,2014,31842450.0,1026090.0,1831344.0,3440345.0,5721128.0,5091838.0,3357953.0,3713829.0,788293.0,56813270.0
Hamden School District,2014,63288405.0,1369728.0,1499809.0,8104349.0,9726732.0,10804015.0,7374492.0,10385491.0,987190.0,113540211.0
Hampton School District,2014,1221077.0,52356.0,60869.0,240655.0,372458.0,216803.0,158110.0,9000.0,7589.0,2338917.0
Hartford School District,2014,194348611.0,11314153.0,9074801.0,30558051.0,53208272.0,38940865.0,25295126.0,55532756.0,206433.0,418479068.0
Hartland School District,2014,1893049.0,62271.0,221392.0,391289.0,426872.0,299264.0,229156.0,194000.0,621134.0,4338427.0
Hebron School District,2014,7710621.0,173960.0,523258.0,864130.0,1539505.0,1029534.0,516403.0,146268.0,0.0,12503679.0
Highville Charter School District,2014,2178576.0,114378.0,96447.0,67075.0,718818.0,753777.0,43673.0,0.0,322689.0,4295433.0
Integrated Day Charter School District,2014,2030781.0,104454.0,157502.0,172711.0,722651.0,395607.0,6937.0,0.0,152693.0,3743336.0
Interdistrict School for Arts and Comm District,2014,1844083.0,112213.0,280453.0,132315.0,698053.0,293991.0,6077.0,0.0,0.0,3367185.0
Jumoke Academy District,2014,3991265.0,340153.0,24675.0,883618.0,1258299.0,941390.0,735.0,0.0,1076.0,7441211.0
Kent School District,2014,3144482.0,143560.0,114317.0,337134.0,581739.0,549053.0,389771.0,182288.0,29794.0,5472138.0
Killingly School District,2014,21077602.0,615294.0,2307317.0,2146123.0,4035883.0,4288657.0,2255686.0,5576908.0,0.0,42303470.0
Lebanon School District,2014,10482140.0,502665.0,397331.0,591137.0,1774429.0,2562259.0,1299718.0,1701254.0,341954.0,19652887.0
Ledyard School District,2014,19963295.0,514194.0,952723.0,2178548.0,4354454.0,2894074.0,2581167.0,2298052.0,419045.0,36155552.0
Lisbon School District,2014,4014506.0,158615.0,46100.0,572039.0,630838.0,564540.0,647098.0,740219.0,12156.0,7386111.0
Litchfield School District,2014,9186243.0,200177.0,964004.0,1312302.0,1651773.0,1896620.0,1140301.0,872138.0,428995.0,17652553.0
Madison School District,2014,28322051.0,1299395.0,2124311.0,4023399.0,3894217.0,5328809.0,3460910.0,1811137.0,1326632.0,51590861.0
Manchester School District,2014,60999421.0,1640133.0,5945408.0,7397622.0,11900716.0,11221221.0,5178471.0,6724969.0,1546475.0,112554436.0
Mansfield School District,2014,13515463.0,816359.0,568343.0,1300370.0,2789744.0,1691488.0,935870.0,479199.0,81912.0,22178748.0
Marlborough School District,2014,4923856.0,171123.0,281844.0,132200.0,754037.0,727520.0,358363.0,36911.0,0.0,7385854.0
Meriden School District,2014,67239127.0,2565828.0,1016108.0,8141372.0,10506948.0,12720231.0,6428055.0,11271479.0,1002470.0,120891618.0
Middletown School District,2014,45793499.0,1011165.0,1431031.0,4368191.0,6177366.0,8951460.0,6653928.0,6282463.0,1338310.0,82007413.0
Milford School District,2014,72491397.0,3023819.0,2001561.0,3378782.0,11014021.0,11143512.0,4699076.0,4418368.0,2025851.0,114196387.0
Monroe School District,2014,30970059.0,474964.0,2618153.0,3533027.0,5507948.0,5428281.0,2569418.0,1847741.0,539479.0,53489070.0
Montville School District,2014,21880785.0,1058837.0,807310.0,2301221.0,3316696.0,4177237.0,2258996.0,1168182.0,576566.0,37545830.0
Naugatuck School District,2014,40980395.0,846342.0,745056.0,4365822.0,8397205.0,6434125.0,3371661.0,1576780.0,538411.0,67255797.0
New Beginnings Inc Family Academy District,2014,3090736.0,245896.0,4696.0,340402.0,897239.0,507239.0,10000.0,0.0,359268.0,5455476.0
New Britain School District,2014,94751321.0,2022283.0,1219762.0,4295246.0,11934645.0,11767913.0,11776331.0,11982747.0,0.0,149750248.0
New Canaan School District,2014,42729911.0,1140848.0,2761772.0,8319839.0,9477707.0,7937765.0,4112240.0,2998867.0,1379240.0,80858189.0
New Fairfield School District,2014,22437901.0,979451.0,1128469.0,2841278.0,3900753.0,3355819.0,1653416.0,566151.0,564106.0,37427344.0
New Hartford School District,2014,5140668.0,140081.0,83498.0,336411.0,801144.0,965027.0,648900.0,176225.0,3865.0,8295819.0
New Haven School District,2014,208691145.0,8960888.0,6063572.0,4886338.0,36830590.0,30149243.0,24242453.0,16828974.0,3749212.0,340402415.0
New London School District,2014,25171006.0,2333681.0,1501902.0,3927465.0,8049109.0,5627313.0,4033159.0,5102878.0,413162.0,56159675.0
New Milford School District,2014,34587881.0,1003322.0,1210133.0,4268776.0,6955575.0,6161964.0,4799011.0,2307049.0,1020647.0,62314358.0
Newington School District,2014,38124090.0,2066207.0,2172679.0,3532461.0,6838990.0,8507068.0,3313218.0,3324101.0,768050.0,68646864.0
Newtown School District,2014,39615365.0,1140860.0,1875352.0,8139349.0,8048778.0,10605487.0,4437714.0,3251443.0,873360.0,77987708.0
Norfolk School District,2014,1387177.0,31922.0,84251.0,51910.0,572687.0,329469.0,193036.0,76192.0,2577.0,2729221.0
North Branford School District,2014,14898377.0,381040.0,1789750.0,2358812.0,3163200.0,3567639.0,2430053.0,816356.0,841219.0,30246446.0
North Canaan School District,2014,3366036.0,119407.0,50428.0,411909.0,565839.0,547644.0,374786.0,61738.0,18266.0,5516053.0
North Haven School District,2014,25728359.0,588389.0,961392.0,4611396.0,7103735.0,4306882.0,3001993.0,2989393.0,582106.0,49873645.0
North Stonington School District,2014,7170934.0,632965.0,216614.0,716448.0,1751386.0,1145038.0,953153.0,405989.0,942.0,12993469.0
Norwalk School District,2014,117031010.0,2138111.0,964037.0,13493813.0,24716044.0,15760247.0,6985688.0,8654312.0,1230659.0,190973921.0
Norwich School District,2014,34023698.0,2028911.0,603180.0,5843041.0,3679002.0,5701828.0,6325738.0,6503674.0,0.0,64709072.0
Odyssey Community School District,2014,2024293.0,81743.0,93900.0,53076.0,595379.0,464495.0,0.0,0.0,0.0,3312886.0
Old Saybrook School District,2014,13060728.0,799803.0,1218431.0,1589263.0,2594363.0,2612305.0,1101488.0,1054865.0,534511.0,24565757.0
Orange School District,2014,11897709.0,366789.0,829336.0,1227223.0,1769587.0,1688085.0,986155.0,327123.0,179008.0,19271015.0
Oxford School District,2014,16984149.0,605647.0,140771.0,1807293.0,3524718.0,2295005.0,1887731.0,1046573.0,996918.0,29288805.0
Park City Prep Charter School District,2014,1092983.0,228811.0,56191.0,315176.0,839112.0,820283.0,0.0,0.0,0.0,3352556.0
Plainfield School District,2014,18776209.0,890097.0,695787.0,2602007.0,3813279.0,3436583.0,2509633.0,1915934.0,336075.0,34975604.0
Plainville School District,2014,22374045.0,641830.0,1215904.0,1702298.0,3963353.0,3693201.0,1843041.0,1607056.0,0.0,37040728.0
Plymouth School District,2014,14206466.0,756252.0,516713.0,715607.0,2104610.0,2601258.0,2053003.0,1435159.0,368702.0,24757770.0
Pomfret School District,2014,4465871.0,166650.0,152945.0,186382.0,662645.0,738081.0,627490.0,886160.0,30372.0,7916596.0
Portland School District,2014,10956184.0,768771.0,515119.0,1171201.0,2078183.0,2484582.0,888934.0,709813.0,357218.0,19930005.0
Preston School District,2014,4608448.0,141650.0,109449.0,392430.0,939348.0,807838.0,870608.0,1221706.0,46801.0,9138278.0
Putnam School District,2014,10153535.0,494268.0,261365.0,2261732.0,2086458.0,2291322.0,1201160.0,1568856.0,259972.0,20578668.0
Redding School District,2014,15321184.0,269531.0,509851.0,219837.0,2001376.0,2236315.0,1203737.0,224659.0,4024.0,21990514.0
Regional School District 01,2014,4858755.0,320873.0,464417.0,714385.0,1023294.0,1324617.0,238398.0,427392.0,418798.0,9790929.0
Regional School District 04,2014,8415351.0,325836.0,365346.0,976934.0,2164205.0,1897057.0,793264.0,680549.0,794241.0,16412783.0
Regional School District 05,2014,19875716.0,700890.0,1200542.0,2594273.0,5579648.0,3895690.0,2401201.0,2794796.0,999531.0,40042287.0
Regional School District 06,2014,9605885.0,482962.0,750854.0,1144007.0,2002375.0,1911899.0,893001.0,302782.0,300753.0,17394518.0
Regional School District 07,2014,9742536.0,556763.0,251924.0,783730.0,2006091.0,2141790.0,1566432.0,936137.0,465461.0,18450864.0
Regional School District 08,2014,14213330.0,202615.0,660901.0,1499174.0,2573612.0,2496353.0,1448021.0,1166897.0,503323.0,24764226.0
Regional School District 09,2014,13063183.0,351406.0,446896.0,134841.0,1828407.0,2302203.0,1429654.0,1446305.0,43.0,21002938.0
Regional School District 10,2014,20073077.0,735431.0,2193516.0,2103228.0,3265405.0,3782493.0,2300829.0,2026890.0,0.0,36480869.0
Regional School District 11,2014,2634053.0,75692.0,113585.0,406063.0,1004396.0,924640.0,462258.0,787600.0,205600.0,6613887.0
Regional School District 12,2014,9987032.0,881759.0,1010003.0,1874429.0,2208900.0,2695966.0,1455011.0,642147.0,409136.0,21164383.0
Regional School District 13,2014,18612645.0,404214.0,886142.0,3095097.0,4121623.0,3584653.0,1679349.0,1023348.0,659527.0,34066598.0
Regional School District 14,2014,15652312.0,523358.0,1641754.0,2763881.0,2978023.0,3654258.0,1948319.0,1688734.0,792821.0,31643460.0
Regional School District 15,2014,35391627.0,488823.0,1233671.0,5117364.0,5995733.0,5955119.0,3955999.0,2510700.0,1275344.0,61924380.0
Regional School District 16,2014,17639215.0,478378.0,2120347.0,2384379.0,4348602.0,3180172.0,2397348.0,1331913.0,663585.0,34543939.0
Regional School District 17,2014,19650473.0,547004.0,648504.0,1760570.0,4064021.0,4952701.0,3476606.0,1490662.0,676394.0,37266935.0
Regional School District 18,2014,13371969.0,454716.0,1255736.0,2007912.0,3096120.0,4161528.0,1389820.0,821462.0,538501.0,27097764.0
Regional School District 19,2014,10859468.0,653816.0,412255.0,1164489.0,2409541.0,1552916.0,1530628.0,842536.0,770276.0,20195925.0
Ridgefield School District,2014,50394509.0,1023919.0,5116173.0,4250323.0,6694331.0,9338772.0,4631885.0,3634813.0,1230793.0,86315518.0
Rocky Hill School District,2014,21657679.0,631165.0,2682394.0,2368699.0,2790509.0,4827716.0,1625091.0,1479299.0,0.0,38062552.0
Salem School District,2014,3963628.0,202043.0,23428.0,130610.0,1117819.0,2154445.0,915978.0,896581.0,28.0,9404560.0
Salisbury School District,2014,3695770.0,117630.0,222208.0,289430.0,553626.0,872654.0,462707.0,30546.0,1599.0,6246170.0
Scotland School District,2014,1499426.0,62834.0,128644.0,169725.0,346385.0,294189.0,176775.0,20250.0,20434.0,2718662.0
Seymour School District,2014,17285607.0,750515.0,785933.0,2247845.0,4277869.0,3564721.0,1799767.0,1790020.0,432948.0,32935225.0
Sharon School District,2014,2524927.0,93192.0,93027.0,339749.0,640175.0,693326.0,352294.0,25985.0,23648.0,4786323.0
Shelton School District,2014,42704128.0,849623.0,1373349.0,2141703.0,7093334.0,7939140.0,4373408.0,2177662.0,737972.0,69390319.0
Sherman School District,2014,4296872.0,92851.0,361519.0,53435.0,596464.0,641203.0,481505.0,285457.0,40146.0,6849452.0
Side By Side Charter School District,2014,1572555.0,60175.0,11972.0,340100.0,575220.0,284346.0,0.0,0.0,0.0,2844368.0
Simsbury School District,2014,40201535.0,823973.0,3983598.0,4630492.0,5793092.0,7094781.0,2796432.0,2846055.0,718060.0,68888018.0
Somers School District,2014,12616796.0,465117.0,478968.0,1321352.0,2037295.0,2166865.0,1075665.0,1114802.0,279373.0,21556233.0
South Windsor School District,2014,38705597.0,2179527.0,2728053.0,5076484.0,6972422.0,6760820.0,3352111.0,4498176.0,1791190.0,72064380.0
Southington School District,2014,53487675.0,1279768.0,1455039.0,6506542.0,9606217.0,7964414.0,3786048.0,5345157.0,864269.0,90295129.0
Sprague School District,2014,3314828.0,197421.0,81776.0,100423.0,500852.0,489755.0,463283.0,297968.0,0.0,5446306.0
Stafford School District,2014,15873140.0,473980.0,1150879.0,1786890.0,3090071.0,3120478.0,2141305.0,1065967.0,87521.0,28790231.0
Stamford Academy District,2014,974401.0,10852.0,0.0,522728.0,1261728.0,38911.0,64724.0,0.0,86264.0,2959608.0
Stamford School District,2014,157850660.0,4380930.0,13620520.0,16677708.0,33350704.0,24137287.0,13069625.0,12351201.0,0.0,275438635.0
Sterling School District,2014,3759319.0,50668.0,212832.0,174639.0,597398.0,485486.0,660935.0,786156.0,29538.0,6756971.0
Stonington School District,2014,19545603.0,122143.0,1575742.0,2186462.0,3808987.0,3600283.0,2405434.0,2280636.0,477191.0,36002481.0
Stratford School District,2014,55918610.0,1051081.0,2858152.0,10225186.0,9848749.0,9121805.0,4819315.0,6014338.0,1605250.0,101462486.0
Suffield School District,2014,20191207.0,1249934.0,410848.0,2334344.0,4026734.0,2538546.0,1531776.0,1771012.0,497315.0,34551716.0
The Bridge Academy District,2014,2168121.0,181413.0,38846.0,309522.0,368550.0,246809.0,2574.0,0.0,130741.0,3446576.0
Thomaston School District,2014,8339452.0,305453.0,26037.0,779473.0,1896825.0,3360928.0,1055848.0,1136141.0,197617.0,17097774.0
Thompson School District,2014,8804201.0,188717.0,171323.0,1261217.0,1754770.0,2341717.0,968129.0,1791882.0,48241.0,17330197.0
Tolland School District,2014,21857142.0,546957.0,1540746.0,1465031.0,3813920.0,4177534.0,2388401.0,3110556.0,114972.0,39015259.0
Torrington School District,2014,41673104.0,1495040.0,1583032.0,3963244.0,6568840.0,6250949.0,4229766.0,6470832.0,564958.0,72799765.0
Trailblazers Academy District,2014,1357434.0,36100.0,0.0,526528.0,1932936.0,354390.0,4336.0,0.0,123306.0,4335030.0
Trumbull School District,2014,57252834.0,1174876.0,4327895.0,8310242.0,11388692.0,9201271.0,5175951.0,3604248.0,423793.0,100859802.0
Union School District,2014,757060.0,63377.0,6204.0,45063.0,259773.0,131703.0,167522.0,68971.0,0.0,1499673.0
Vernon School District,2014,31126475.0,546062.0,2359883.0,3517209.0,4663387.0,4851205.0,2907359.0,3271193.0,532209.0,53774982.0
Voluntown School District,2014,2709111.0,117930.0,82682.0,565081.0,705134.0,447854.0,387035.0,428220.0,59439.0,5502486.0
Wallingford School District,2014,53918190.0,1063340.0,3438494.0,6013874.0,12567160.0,18442862.0,6512715.0,5336578.0,1542901.0,108836114.0
Waterbury School District,2014,158193631.0,6963543.0,24228974.0,10424274.0,24067357.0,21436579.0,12130687.0,6016327.0,9768069.0,273229441.0
Waterford School District,2014,27299171.0,776052.0,491311.0,2995522.0,4469517.0,4693251.0,2515731.0,2714313.0,885146.0,46840014.0
Watertown School District,2014,21374872.0,468140.0,656172.0,2675009.0,6355006.0,5277539.0,2564008.0,973492.0,46973.0,40391211.0
West Hartford School District,2014,83075607.0,1732500.0,7918810.0,9791723.0,17467245.0,13425659.0,7000077.0,6324184.0,1294217.0,148030022.0
West Haven School District,2014,48817697.0,1550930.0,2516862.0,4329337.0,6075378.0,15275625.0,4958609.0,7924459.0,1694629.0,93143526.0
Westbrook School District,2014,9875645.0,1120451.0,329609.0,285658.0,1526195.0,1654219.0,719624.0,707219.0,572091.0,16790711.0
Weston School District,2014,25653138.0,425920.0,3849451.0,3378221.0,3761979.0,6207412.0,1752160.0,1913969.0,1262135.0,48204385.0
Westport School District,2014,64273126.0,3455662.0,3104572.0,9774989.0,10582318.0,11656010.0,4568048.0,2826905.0,1642045.0,111883675.0
Wethersfield School District,2014,28396328.0,1525494.0,1350610.0,7927515.0,4354067.0,4859583.0,2929095.0,4667930.0,692972.0,56703594.0
Willington School District,2014,5024140.0,183670.0,302844.0,448941.0,1026230.0,765128.0,558310.0,131134.0,1200.0,8441597.0
Wilton School District,2014,45566873.0,864008.0,2944129.0,7475190.0,8072913.0,6797132.0,3521011.0,3616982.0,0.0,78858238.0
Windham School District,2014,31965061.0,1584758.0,1533164.0,4439202.0,6166932.0,4416660.0,2952779.0,4254773.0,74153.0,57387482.0
Windsor Locks School District,2014,17530171.0,1170057.0,1405955.0,1605162.0,3165785.0,4003495.0,1344345.0,1788276.0,512388.0,32525634.0
Windsor School District,2014,40404112.0,1741200.0,902918.0,1947838.0,6401027.0,5123090.0,4320978.0,6042677.0,724061.0,67607901.0
Wolcott School District,2014,20910713.0,568470.0,892146.0,1297473.0,3439906.0,3779958.0,1989555.0,816410.0,721618.0,34416249.0
Woodbridge School District,2014,8317043.0,409090.0,96280.0,194118.0,2172416.0,1436467.0,550289.0,215148.0,0.0,13390851.0
Woodstock School District,2014,7090139.0,287482.0,171677.0,579852.0,916483.0,1206322.0,1025670.0,635620.0,6949.0,11920194.0
