fiscal_year,policy_year,low FRPL,middle,high FRPL,gap_change_high_minus_low
2019,1,0.032126612020004906,0.01383793765632047,0.03432703507012817,0.0022004230501232666
2020,2,0.0678574266859822,0.031196459735817562,0.069016338702382,0.0011589120163997962
2021,3,0.10633761915421108,0.05188247824291779,0.1028755275469291,-0.003462091607281989
2022,4,0.1456106327475301,0.07388341015356288,0.13527186254226903,-0.010338770205261083
2023,5,0.15383526047007068,0.08413566787377823,0.13508440634054625,-0.01875085412952443
2024,6,0.15886914677454533,0.09244426019100627,0.1353486227693014,-0.02352052400524393
2025,7,0.1613652548667659,0.0965126439037902,0.13908898073139028,-0.022276274135375612
