fiscal_year,policy_year,low FRPL,middle,high FRPL,gap_change_high_minus_low
2019,1,0.0002892583188286587,0.0007278865668619995,0.0008390414284138094,0.0005497831095851507
2020,2,0.0007537044801118985,0.001958565862239376,0.00372035637137217,0.0029666518912602716
2021,3,0.0013725464457466563,0.003615365267568838,0.008438784746609383,0.007066238300862727
2022,4,0.0020726635016659048,0.005504606616590865,0.014751365309857477,0.012678701808191573
2023,5,0.0025590183664161766,0.006845396834434258,0.021634912197155343,0.01907589383073917
2024,6,0.0029882684703165193,0.008002474884139667,0.027931382282198415,0.024943113811881894
2025,7,0.0034646902301509615,0.009554981406465785,0.03594084574527854,0.03247615551512758
