district,fiscal_year,needs_group,cohort_count,graduation_count,graduation_rate
Waterbury School District,2019,All Students,1226.0,1007.0,82.1
Waterford School District,2019,All Students,201.0,190.0,94.5
Watertown School District,2019,All Students,219.0,190.0,86.8
West Hartford School District,2019,All Students,775.0,730.0,94.2
West Haven School District,2019,All Students,444.0,369.0,83.1
Westbrook School District,2019,All Students,61.0,53.0,86.9
Weston School District,2019,All Students,210.0,205.0,97.6
Westport School District,2019,All Students,479.0,475.0,99.2
Wethersfield School District,2019,All Students,300.0,281.0,93.7
Wilton School District,2019,All Students,314.0,307.0,97.8
Windham School District,2019,All Students,171.0,129.0,75.4
Windsor Locks School District,2019,All Students,122.0,111.0,91.0
Windsor School District,2019,All Students,290.0,253.0,87.2
Wolcott School District,2019,All Students,209.0,204.0,97.6
"Four-Year Graduation Rates, 2018-19 All Districts, All Students Export .csv file Notes:Four-Year Graduation Rate is the percentage of students who received a standard diploma within four years, including early and summer graduates from the cohort.  Graduates District Four-Year Cohort Count  Graduation Count  Graduation Rate Achievement First Bridgeport Academy District  47  41  87.2 Achievement First Hartford Academy District  32  31  96.9 Amistad Academy District  53  43  81.1 Ansonia School District  181  157  86.7 Avon School District  224  212  94.6 Berlin School District  233  229  98.3 Bethel School District  237  224  94.5 Bloomfield School District  161  140  87.0 Bolton School District  67  61  91.0 Branford School District  228  200  87.7 Bridgeport School District  1,457  1,108  76.0 Bristol School District  632  545  86.2 Brookfield School District  217  204  94.0 Canton School District  124  118  95.2 Capital Preparatory Harbor School District  31  21  67.7 Capitol Region Education Council  505  469  92.9 Cheshire School District  375  366  97.6 Clinton School District  144  138  95.8 Colchester School District  195  176  90.3 Common Ground High School District  47  43  91.5 Connecticut Technical Education and Career System  2,339  2,274  97.2 Coventry School District  107  102  95.3 Cromwell School District  133  126  94.7 Danbury School District  790  627  79.4 Darien School District  335  328  97.9 Department of Mental Health and Addiction Services  6 * * Derby School District  84  63  75.0 East Granby School District  72  72 100.0 East Haddam School District  75  73  97.3 East Hampton School District  131  126  96.2 East Hartford School District  561  495  88.2 East Haven School District  235  183  77.9 East Lyme School District  258  238  92.2 East Windsor School District  77  67  87.0 Eastern Connecticut Regional Educational Service Center (EASTCONN)  73  47  64.4 Ellington School District  201  196  97.5 Elm City College Preparatory School District  30  22  73.3 Enfield School District  369  324  87.8 Explorations District  31  26  83.9 Fairfield School District  786  752  95.7 Farmington School District  283  281  99.3 Glastonbury School District  513  505  98.4 Granby School District  172  169  98.3 Greenwich School District  682  653  95.7 Griswold School District  133  114  85.7 Groton School District  294  253  86.1 Guilford School District  266  261  98.1 Hamden School District  402  341  84.8 Hartford School District  1,376  998  72.5 Highville Charter School District  13  12 * Jumoke Academy District  16  13 * Killingly School District  214  178  83.2 Learn  204  189  92.6 Lebanon School District  94  82  87.2 Ledyard School District  198  183  92.4 Litchfield School District  73  72  98.6 Madison School District  268  263  98.1 Manchester School District  482  396  82.2 Meriden School District  587  470  80.1 Middletown School District  341  313  91.8 Milford School District  458  424  92.6 Monroe School District  243  237  97.5 Montville School District  157  140  89.2 Naugatuck School District  308  264  85.7 New Britain School District  668  520  77.8 New Canaan School District  315  308  97.8 New Fairfield School District  222  218  98.2 New Haven School District  1,462  1,183  80.9 New London School District  272  216  79.4 New Milford School District  317  291  91.8 Newington School District  337  320  95.0 Newtown School District  409  395  96.6 North Branford School District  129  122  94.6 North Haven School District  256  241  94.1 North Stonington School District  46  42  91.3 Norwalk School District  861  778  90.4 Norwich Free Academy District  599  510  85.1 Old Saybrook School District  110  102  92.7 Oxford School District  162  157  96.9 Plainfield School District  171  136  79.5 Plainville School District  186  172  92.5 Plymouth School District  125  115  92.0 Portland School District  105  95  90.5 Putnam School District  92  84  91.3 Regional School District 01  116  109  94.0 Regional School District 04  149  137  91.9 Regional School District 05  358  345  96.4 Regional School District 06  89  87  97.8 Regional School District 07  202  189  93.6 Regional School District 08  234  220  94.0 Regional School District 09  235  227  96.6 Regional School District 10  198  191  96.5 Regional School District 11  42  40  95.2 Regional School District 12  67  64  95.5 Regional School District 13  140  136  97.1 Regional School District 14  194  189  97.4 Regional School District 15  308  297  96.4 Regional School District 16  171  159  93.0 Regional School District 17  160  157  98.1 Regional School District 18  114  113  99.1 Regional School District 19  292  269  92.1 Ridgefield School District  398  380  95.5 Rocky Hill School District  190  178  93.7 Seymour School District  179  157  87.7 Shelton School District  378  342  90.5 Simsbury School District  371  349  94.1 Somers School District  131  121  92.4 South Windsor School District  322  296  91.9 Southington School District  474  441  93.0 Stafford School District  96  93  96.9 Stamford Academy District  79  31  39.2 Stamford School District  1,157  1,004  86.8 Stonington School District  177  160  90.4 Stratford School District  520  479  92.1 Suffield School District  210  200  95.2 The Bridge Academy District  35  26  74.3 The Gilbert School District  124  115  92.7 The Woodstock Academy District  316  306  96.8 Thomaston School District  71  66  93.0 Thompson School District  72  60  83.3 Tolland School District  199  194  97.5 Torrington School District  233  190  81.5 Trumbull School District  535  519  97.0 Unified School District #1  510  13  2.5 Unified School District #2  17 * * Vernon School District  210  179  85.2 Wallingford School District  462  432  93.5 Waterbury School District  1,226  1,007  82.1 Waterford School District  201  190  94.5 Watertown School District  219  190  86.8 West Hartford School District  775  730  94.2 West Haven School District  444  369  83.1 Westbrook School District  61  53  86.9 Weston School District  210  205  97.6 Westport School District  479  475  99.2 Wethersfield School District  300  281  93.7 Wilton School District  314  307  97.8 Windham School District  171  129  75.4 Windsor Locks School District  122  111  91.0 Windsor School District  290  253  87.2 Wolcott School District  209  204  97.6 * The data are suppressed to ensure confidentiality. * N/A is displayed when a category is not applicable for a district or school.",2019,All Students,,,
Achievement First Bridgeport Academy District,2020,All Students,50.0,43.0,86.0
Achievement First Hartford Academy District,2020,All Students,39.0,37.0,94.9
Amistad Academy District,2020,All Students,53.0,44.0,83.0
Ansonia School District,2020,All Students,180.0,151.0,83.9
Avon School District,2020,All Students,232.0,223.0,96.1
Berlin School District,2020,All Students,208.0,193.0,92.8
Bethel School District,2020,All Students,228.0,220.0,96.5
Bloomfield School District,2020,All Students,172.0,155.0,90.1
Bolton School District,2020,All Students,58.0,58.0,100.0
Branford School District,2020,All Students,239.0,221.0,92.5
Bridgeport School District,2020,All Students,1458.0,1085.0,74.4
Bristol School District,2020,All Students,575.0,512.0,89.0
Brookfield School District,2020,All Students,198.0,188.0,94.9
Canton School District,2020,All Students,116.0,114.0,98.3
Capital Preparatory Harbor School District,2020,All Students,41.0,27.0,65.9
Capitol Region Education Council,2020,All Students,474.0,460.0,97.0
Cheshire School District,2020,All Students,348.0,334.0,96.0
Clinton School District,2020,All Students,156.0,147.0,94.2
Colchester School District,2020,All Students,190.0,172.0,90.5
Common Ground High School District,2020,All Students,40.0,38.0,95.0
Connecticut Technical Education and Career System,2020,All Students,2373.0,2308.0,97.3
Coventry School District,2020,All Students,126.0,119.0,94.4
Cromwell School District,2020,All Students,124.0,117.0,94.4
Danbury School District,2020,All Students,830.0,671.0,80.8
Darien School District,2020,All Students,360.0,350.0,97.2
Department of Mental Health and Addiction Services,2020,All Students,,,
Derby School District,2020,All Students,90.0,69.0,76.7
East Granby School District,2020,All Students,54.0,52.0,96.3
East Haddam School District,2020,All Students,77.0,71.0,92.2
East Hampton School District,2020,All Students,121.0,118.0,97.5
East Hartford School District,2020,All Students,536.0,459.0,85.6
East Haven School District,2020,All Students,263.0,206.0,78.3
East Lyme School District,2020,All Students,243.0,229.0,94.2
East Windsor School District,2020,All Students,73.0,62.0,84.9
Eastern Connecticut Regional Educational Service Center (EASTCONN),2020,All Students,83.0,69.0,83.1
Ellington School District,2020,All Students,190.0,180.0,94.7
Elm City College Preparatory School District,2020,All Students,42.0,39.0,92.9
Enfield School District,2020,All Students,381.0,351.0,92.1
Explorations District,2020,All Students,31.0,17.0,54.8
Fairfield School District,2020,All Students,750.0,716.0,95.5
Farmington School District,2020,All Students,300.0,296.0,98.7
Glastonbury School District,2020,All Students,498.0,480.0,96.4
Granby School District,2020,All Students,160.0,157.0,98.1
Greenwich School District,2020,All Students,705.0,673.0,95.5
Griswold School District,2020,All Students,138.0,124.0,89.9
Groton School District,2020,All Students,245.0,216.0,88.2
Guilford School District,2020,All Students,291.0,275.0,94.5
Hamden School District,2020,All Students,435.0,378.0,86.9
Hartford School District,2020,All Students,1413.0,970.0,68.6
Highville Charter School District,2020,All Students,13.0,13.0,
Jumoke Academy District,2020,All Students,,,
Killingly School District,2020,All Students,204.0,172.0,84.3
Learn,2020,All Students,218.0,202.0,92.7
Lebanon School District,2020,All Students,79.0,74.0,93.7
Ledyard School District,2020,All Students,188.0,174.0,92.6
Litchfield School District,2020,All Students,80.0,79.0,98.8
Madison School District,2020,All Students,288.0,277.0,96.2
Manchester School District,2020,All Students,423.0,344.0,81.3
Meriden School District,2020,All Students,599.0,509.0,85.0
Middletown School District,2020,All Students,344.0,307.0,89.2
Milford School District,2020,All Students,454.0,422.0,93.0
Monroe School District,2020,All Students,237.0,230.0,97.0
Montville School District,2020,All Students,159.0,135.0,84.9
Naugatuck School District,2020,All Students,329.0,287.0,87.2
New Britain School District,2020,All Students,624.0,491.0,78.7
New Canaan School District,2020,All Students,303.0,296.0,97.7
New Fairfield School District,2020,All Students,190.0,188.0,98.9
New Haven School District,2020,All Students,1462.0,1138.0,77.8
New London School District,2020,All Students,246.0,192.0,78.0
New Milford School District,2020,All Students,357.0,322.0,90.2
Newington School District,2020,All Students,333.0,321.0,96.4
Newtown School District,2020,All Students,429.0,418.0,97.4
North Branford School District,2020,All Students,139.0,122.0,87.8
North Haven School District,2020,All Students,269.0,250.0,92.9
North Stonington School District,2020,All Students,48.0,44.0,91.7
Norwalk School District,2020,All Students,914.0,782.0,85.6
Norwich Free Academy District,2020,All Students,644.0,564.0,87.6
Old Saybrook School District,2020,All Students,129.0,122.0,94.6
Oxford School District,2020,All Students,138.0,132.0,95.7
Plainfield School District,2020,All Students,175.0,151.0,86.3
Plainville School District,2020,All Students,160.0,151.0,94.4
Plymouth School District,2020,All Students,102.0,91.0,89.2
Portland School District,2020,All Students,91.0,84.0,92.3
Putnam School District,2020,All Students,63.0,59.0,93.7
Regional School District 01,2020,All Students,97.0,88.0,90.7
Regional School District 04,2020,All Students,157.0,139.0,88.5
Regional School District 05,2020,All Students,373.0,356.0,95.4
Regional School District 06,2020,All Students,111.0,109.0,98.2
Regional School District 07,2020,All Students,151.0,145.0,96.0
Regional School District 08,2020,All Students,253.0,245.0,96.8
Regional School District 09,2020,All Students,208.0,200.0,96.2
Regional School District 10,2020,All Students,160.0,157.0,98.1
Regional School District 11,2020,All Students,28.0,27.0,96.4
Regional School District 12,2020,All Students,76.0,72.0,94.7
Regional School District 13,2020,All Students,130.0,123.0,94.6
Regional School District 14,2020,All Students,148.0,145.0,98.0
Regional School District 15,2020,All Students,325.0,313.0,96.3
Regional School District 16,2020,All Students,174.0,167.0,96.0
Regional School District 17,2020,All Students,165.0,153.0,92.7
Regional School District 18,2020,All Students,129.0,124.0,96.1
Regional School District 19,2020,All Students,297.0,278.0,93.6
Ridgefield School District,2020,All Students,393.0,383.0,97.5
Rocky Hill School District,2020,All Students,182.0,169.0,92.9
Seymour School District,2020,All Students,161.0,148.0,91.9
Shelton School District,2020,All Students,375.0,356.0,94.9
Simsbury School District,2020,All Students,364.0,348.0,95.6
Somers School District,2020,All Students,106.0,100.0,94.3
South Windsor School District,2020,All Students,334.0,320.0,95.8
Southington School District,2020,All Students,542.0,510.0,94.1
Stafford School District,2020,All Students,106.0,97.0,91.5
Stamford Academy District,2020,All Students,62.0,31.0,50.0
Stamford School District,2020,All Students,1223.0,1057.0,86.4
Stonington School District,2020,All Students,162.0,155.0,95.7
Stratford School District,2020,All Students,524.0,484.0,92.4
Suffield School District,2020,All Students,188.0,183.0,97.3
The Bridge Academy District,2020,All Students,39.0,29.0,74.4
The Gilbert School District,2020,All Students,97.0,86.0,88.7
The Woodstock Academy District,2020,All Students,297.0,284.0,95.6
Thomaston School District,2020,All Students,54.0,52.0,96.3
Thompson School District,2020,All Students,48.0,41.0,85.4
Tolland School District,2020,All Students,212.0,202.0,95.3
Torrington School District,2020,All Students,226.0,181.0,80.1
Trumbull School District,2020,All Students,508.0,483.0,95.1
Unified School District #1,2020,All Students,277.0,7.0,2.5
Unified School District #2,2020,All Students,19.0,,
Vernon School District,2020,All Students,203.0,167.0,82.3
Wallingford School District,2020,All Students,479.0,449.0,93.7
Waterbury School District,2020,All Students,1201.0,986.0,82.1
Waterford School District,2020,All Students,222.0,193.0,86.9
Watertown School District,2020,All Students,207.0,191.0,92.3
West Hartford School District,2020,All Students,739.0,679.0,91.9
West Haven School District,2020,All Students,432.0,366.0,84.7
Westbrook School District,2020,All Students,55.0,50.0,90.9
Weston School District,2020,All Students,184.0,184.0,100.0
Westport School District,2020,All Students,442.0,434.0,98.2
Wethersfield School District,2020,All Students,279.0,266.0,95.3
Wilton School District,2020,All Students,314.0,307.0,97.8
Windham School District,2020,All Students,161.0,125.0,77.6
Windsor Locks School District,2020,All Students,121.0,103.0,85.1
Windsor School District,2020,All Students,305.0,268.0,87.9
Wolcott School District,2020,All Students,209.0,201.0,96.2
"Four-Year Graduation Rates, 2019-20 All Districts, All Students Export .csv file Notes:Four-Year Graduation Rate is the percentage of students who received a standard diploma within four years, including early and summer graduates from the cohort.  Graduates District Four-Year Cohort Count  Graduation Count  Graduation Rate Achievement First Bridgeport Academy District  50  43  86.0 Achievement First Hartford Academy District  39  37  94.9 Amistad Academy District  53  44  83.0 Ansonia School District  180  151  83.9 Avon School District  232  223  96.1 Berlin School District  208  193  92.8 Bethel School District  228  220  96.5 Bloomfield School District  172  155  90.1 Bolton School District  58  58 100.0 Branford School District  239  221  92.5 Bridgeport School District  1,458  1,085  74.4 Bristol School District  575  512  89.0 Brookfield School District  198  188  94.9 Canton School District  116  114  98.3 Capital Preparatory Harbor School District  41  27  65.9 Capitol Region Education Council  474  460  97.0 Cheshire School District  348  334  96.0 Clinton School District  156  147  94.2 Colchester School District  190  172  90.5 Common Ground High School District  40  38  95.0 Connecticut Technical Education and Career System  2,373  2,308  97.3 Coventry School District  126  119  94.4 Cromwell School District  124  117  94.4 Danbury School District  830  671  80.8 Darien School District  360  350  97.2 Department of Mental Health and Addiction Services * * * Derby School District  90  69  76.7 East Granby School District  54  52  96.3 East Haddam School District  77  71  92.2 East Hampton School District  121  118  97.5 East Hartford School District  536  459  85.6 East Haven School District  263  206  78.3 East Lyme School District  243  229  94.2 East Windsor School District  73  62  84.9 Eastern Connecticut Regional Educational Service Center (EASTCONN)  83  69  83.1 Ellington School District  190  180  94.7 Elm City College Preparatory School District  42  39  92.9 Enfield School District  381  351  92.1 Explorations District  31  17  54.8 Fairfield School District  750  716  95.5 Farmington School District  300  296  98.7 Glastonbury School District  498  480  96.4 Granby School District  160  157  98.1 Greenwich School District  705  673  95.5 Griswold School District  138  124  89.9 Groton School District  245  216  88.2 Guilford School District  291  275  94.5 Hamden School District  435  378  86.9 Hartford School District  1,413  970  68.6 Highville Charter School District  13  13 * Jumoke Academy District * * * Killingly School District  204  172  84.3 Learn  218  202  92.7 Lebanon School District  79  74  93.7 Ledyard School District  188  174  92.6 Litchfield School District  80  79  98.8 Madison School District  288  277  96.2 Manchester School District  423  344  81.3 Meriden School District  599  509  85.0 Middletown School District  344  307  89.2 Milford School District  454  422  93.0 Monroe School District  237  230  97.0 Montville School District  159  135  84.9 Naugatuck School District  329  287  87.2 New Britain School District  624  491  78.7 New Canaan School District  303  296  97.7 New Fairfield School District  190  188  98.9 New Haven School District  1,462  1,138  77.8 New London School District  246  192  78.0 New Milford School District  357  322  90.2 Newington School District  333  321  96.4 Newtown School District  429  418  97.4 North Branford School District  139  122  87.8 North Haven School District  269  250  92.9 North Stonington School District  48  44  91.7 Norwalk School District  914  782  85.6 Norwich Free Academy District  644  564  87.6 Old Saybrook School District  129  122  94.6 Oxford School District  138  132  95.7 Plainfield School District  175  151  86.3 Plainville School District  160  151  94.4 Plymouth School District  102  91  89.2 Portland School District  91  84  92.3 Putnam School District  63  59  93.7 Regional School District 01  97  88  90.7 Regional School District 04  157  139  88.5 Regional School District 05  373  356  95.4 Regional School District 06  111  109  98.2 Regional School District 07  151  145  96.0 Regional School District 08  253  245  96.8 Regional School District 09  208  200  96.2 Regional School District 10  160  157  98.1 Regional School District 11  28  27  96.4 Regional School District 12  76  72  94.7 Regional School District 13  130  123  94.6 Regional School District 14  148  145  98.0 Regional School District 15  325  313  96.3 Regional School District 16  174  167  96.0 Regional School District 17  165  153  92.7 Regional School District 18  129  124  96.1 Regional School District 19  297  278  93.6 Ridgefield School District  393  383  97.5 Rocky Hill School District  182  169  92.9 Seymour School District  161  148  91.9 Shelton School District  375  356  94.9 Simsbury School District  364  348  95.6 Somers School District  106  100  94.3 South Windsor School District  334  320  95.8 Southington School District  542  510  94.1 Stafford School District  106  97  91.5 Stamford Academy District  62  31  50.0 Stamford School District  1,223  1,057  86.4 Stonington School District  162  155  95.7 Stratford School District  524  484  92.4 Suffield School District  188  183  97.3 The Bridge Academy District  39  29  74.4 The Gilbert School District  97  86  88.7 The Woodstock Academy District  297  284  95.6 Thomaston School District  54  52  96.3 Thompson School District  48  41  85.4 Tolland School District  212  202  95.3 Torrington School District  226  181  80.1 Trumbull School District  508  483  95.1 Unified School District #1  277  7  2.5 Unified School District #2  19 * * Vernon School District  203  167  82.3 Wallingford School District  479  449  93.7 Waterbury School District  1,201  986  82.1 Waterford School District  222  193  86.9 Watertown School District  207  191  92.3 West Hartford School District  739  679  91.9 West Haven School District  432  366  84.7 Westbrook School District  55  50  90.9 Weston School District  184  184 100.0 Westport School District  442  434  98.2 Wethersfield School District  279  266  95.3 Wilton School District  314  307  97.8 Windham School District  161  125  77.6 Windsor Locks School District  121  103  85.1 Windsor School District  305  268  87.9 Wolcott School District  209  201  96.2 * The data are suppressed to ensure confidentiality. * N/A is displayed when a category is not applicable for a district or school.",2020,All Students,,,
Achievement First Bridgeport Academy District,2021,All Students,61.0,54.0,88.5
Achievement First Hartford Academy District,2021,All Students,44.0,44.0,100.0
Amistad Academy District,2021,All Students,61.0,57.0,93.4
Ansonia School District,2021,All Students,123.0,91.0,74.0
Avon School District,2021,All Students,258.0,245.0,95.0
Berlin School District,2021,All Students,248.0,233.0,94.0
Bethel School District,2021,All Students,244.0,229.0,93.9
Bloomfield School District,2021,All Students,165.0,146.0,88.5
Bolton School District,2021,All Students,59.0,56.0,94.9
Branford School District,2021,All Students,198.0,183.0,92.4
Bridgeport School District,2021,All Students,1308.0,994.0,76.0
Bristol School District,2021,All Students,600.0,535.0,89.2
Brookfield School District,2021,All Students,217.0,210.0,96.8
Canton School District,2021,All Students,126.0,118.0,93.7
Capital Preparatory Harbor School District,2021,All Students,51.0,44.0,86.3
Capitol Region Education Council,2021,All Students,446.0,404.0,90.6
Cheshire School District,2021,All Students,362.0,351.0,97.0
Clinton School District,2021,All Students,141.0,130.0,92.2
Colchester School District,2021,All Students,203.0,185.0,91.1
Common Ground High School District,2021,All Students,60.0,47.0,78.3
Connecticut Technical Education and Career System,2021,All Students,2556.0,2472.0,96.7
Coventry School District,2021,All Students,113.0,108.0,95.6
Cromwell School District,2021,All Students,138.0,134.0,97.1
Danbury School District,2021,All Students,856.0,706.0,82.5
Darien School District,2021,All Students,311.0,308.0,99.0
Department of Mental Health and Addiction Services,2021,All Students,,,
Derby School District,2021,All Students,93.0,71.0,76.3
East Granby School District,2021,All Students,67.0,64.0,95.5
East Haddam School District,2021,All Students,93.0,88.0,94.6
East Hampton School District,2021,All Students,132.0,126.0,95.5
East Hartford School District,2021,All Students,549.0,501.0,91.3
East Haven School District,2021,All Students,235.0,191.0,81.3
East Lyme School District,2021,All Students,263.0,251.0,95.4
East Windsor School District,2021,All Students,65.0,54.0,83.1
Eastern Connecticut Regional Educational Service Center (EASTCONN),2021,All Students,73.0,63.0,86.3
Ellington School District,2021,All Students,195.0,190.0,97.4
Elm City College Preparatory School District,2021,All Students,34.0,31.0,91.2
Enfield School District,2021,All Students,415.0,378.0,91.1
Explorations District,2021,All Students,18.0,14.0,
Fairfield School District,2021,All Students,743.0,718.0,96.6
Farmington School District,2021,All Students,321.0,311.0,96.9
Glastonbury School District,2021,All Students,492.0,476.0,96.7
Granby School District,2021,All Students,153.0,147.0,96.1
Great Oaks Charter School District,2021,All Students,61.0,50.0,82.0
Greenwich School District,2021,All Students,681.0,656.0,96.3
Griswold School District,2021,All Students,136.0,116.0,85.3
Groton School District,2021,All Students,250.0,214.0,85.6
Guilford School District,2021,All Students,273.0,262.0,96.0
Hamden School District,2021,All Students,403.0,353.0,87.6
Hartford School District,2021,All Students,1322.0,956.0,72.3
Highville Charter School District,2021,All Students,14.0,14.0,
Jumoke Academy District,2021,All Students,9.0,9.0,
Killingly School District,2021,All Students,201.0,176.0,87.6
Learn,2021,All Students,206.0,201.0,97.6
Lebanon School District,2021,All Students,76.0,69.0,90.8
Ledyard School District,2021,All Students,171.0,166.0,97.1
Litchfield School District,2021,All Students,65.0,62.0,95.4
Madison School District,2021,All Students,288.0,278.0,96.5
Manchester School District,2021,All Students,438.0,355.0,81.1
Meriden School District,2021,All Students,584.0,498.0,85.3
Middletown School District,2021,All Students,357.0,333.0,93.3
Milford School District,2021,All Students,464.0,430.0,92.7
Monroe School District,2021,All Students,261.0,252.0,96.6
Montville School District,2021,All Students,149.0,137.0,91.9
Naugatuck School District,2021,All Students,332.0,295.0,88.9
New Britain School District,2021,All Students,609.0,479.0,78.7
New Canaan School District,2021,All Students,376.0,368.0,97.9
New Fairfield School District,2021,All Students,189.0,183.0,96.8
New Haven School District,2021,All Students,1426.0,1121.0,78.6
New London School District,2021,All Students,260.0,226.0,86.9
New Milford School District,2021,All Students,323.0,297.0,92.0
Newington School District,2021,All Students,323.0,310.0,96.0
Newtown School District,2021,All Students,392.0,378.0,96.4
North Branford School District,2021,All Students,142.0,134.0,94.4
North Haven School District,2021,All Students,242.0,224.0,92.6
North Stonington School District,2021,All Students,47.0,45.0,95.7
Norwalk School District,2021,All Students,916.0,804.0,87.8
Norwich Free Academy District,2021,All Students,576.0,516.0,89.6
Old Saybrook School District,2021,All Students,103.0,97.0,94.2
Oxford School District,2021,All Students,134.0,129.0,96.3
Plainfield School District,2021,All Students,152.0,134.0,88.2
Plainville School District,2021,All Students,180.0,163.0,90.6
Plymouth School District,2021,All Students,96.0,88.0,91.7
Portland School District,2021,All Students,95.0,87.0,91.6
Putnam School District,2021,All Students,62.0,53.0,85.5
Regional School District 01,2021,All Students,80.0,72.0,90.0
Regional School District 04,2021,All Students,141.0,130.0,92.2
Regional School District 05,2021,All Students,363.0,349.0,96.1
Regional School District 06,2021,All Students,91.0,89.0,97.8
Regional School District 07,2021,All Students,193.0,181.0,93.8
Regional School District 08,2021,All Students,262.0,247.0,94.3
Regional School District 09,2021,All Students,201.0,195.0,97.0
Regional School District 10,2021,All Students,205.0,202.0,98.5
Regional School District 11,2021,All Students,35.0,32.0,91.4
Regional School District 12,2021,All Students,57.0,56.0,98.2
Regional School District 13,2021,All Students,129.0,125.0,96.9
Regional School District 14,2021,All Students,173.0,168.0,97.1
Regional School District 15,2021,All Students,289.0,273.0,94.5
Regional School District 16,2021,All Students,163.0,154.0,94.5
Regional School District 17,2021,All Students,174.0,170.0,97.7
Regional School District 18,2021,All Students,118.0,112.0,94.9
Regional School District 19,2021,All Students,279.0,259.0,92.8
Ridgefield School District,2021,All Students,412.0,395.0,95.9
Rocky Hill School District,2021,All Students,190.0,184.0,96.8
Seymour School District,2021,All Students,180.0,165.0,91.7
Shelton School District,2021,All Students,335.0,301.0,89.9
Simsbury School District,2021,All Students,321.0,316.0,98.4
Somers School District,2021,All Students,120.0,117.0,97.5
South Windsor School District,2021,All Students,320.0,305.0,95.3
Southington School District,2021,All Students,503.0,481.0,95.6
Stafford School District,2021,All Students,88.0,84.0,95.5
Stamford School District,2021,All Students,1135.0,969.0,85.4
Stonington School District,2021,All Students,175.0,166.0,94.9
Stratford School District,2021,All Students,576.0,534.0,92.7
Suffield School District,2021,All Students,196.0,188.0,95.9
The Bridge Academy District,2021,All Students,38.0,29.0,76.3
The Gilbert School District,2021,All Students,86.0,77.0,89.5
The Woodstock Academy District,2021,All Students,281.0,269.0,95.7
Thomaston School District,2021,All Students,65.0,64.0,98.5
Thompson School District,2021,All Students,56.0,44.0,78.6
Tolland School District,2021,All Students,222.0,214.0,96.4
Torrington School District,2021,All Students,219.0,172.0,78.5
Trumbull School District,2021,All Students,538.0,524.0,97.4
Unified School District #1,2021,All Students,287.0,11.0,3.8
Unified School District #2,2021,All Students,10.0,,
Vernon School District,2021,All Students,204.0,158.0,77.5
Wallingford School District,2021,All Students,503.0,476.0,94.6
Waterbury School District,2021,All Students,1131.0,946.0,83.6
Waterford School District,2021,All Students,216.0,199.0,92.1
Watertown School District,2021,All Students,182.0,160.0,87.9
West Hartford School District,2021,All Students,770.0,732.0,95.1
West Haven School District,2021,All Students,408.0,329.0,80.6
Westbrook School District,2021,All Students,49.0,48.0,98.0
Weston School District,2021,All Students,203.0,197.0,97.0
Westport School District,2021,All Students,467.0,455.0,97.4
Wethersfield School District,2021,All Students,289.0,271.0,93.8
Wilton School District,2021,All Students,342.0,328.0,95.9
Windham School District,2021,All Students,153.0,120.0,78.4
Windsor Locks School District,2021,All Students,117.0,96.0,82.1
Windsor School District,2021,All Students,291.0,245.0,84.2
Wolcott School District,2021,All Students,183.0,168.0,91.8
