"Student Counts by School and Race"
"All Districts, All Schools"
"2020-21"

"",,,,"Race",,,,,,,
,,"Dwight Elementary School","=""0510111""",0,13,8,12,0,18,215,266
,,"Early Childhood Center","=""0518011""",0,11,0,11,0,7,68,97
,,"Early Childhood Center at Stratfield","=""0510811""",0,6,"*",10,0,"*",34,52
,,"Fairfield Ludlowe High School","=""0516011""",0,85,28,139,0,51,1243,1546
,,"Fairfield Woods Middle School","=""0515211""",0,69,17,94,0,49,602,831
,,"Holland Hill School","=""0510411""",0,25,15,70,0,22,218,350
,,"Jennings School","=""0511711""",0,18,6,32,0,13,201,270
,,"North Stratfield School","=""0511611""",0,22,10,38,0,19,283,372
,,"Osborn Hill School","=""0511811""",0,25,"*",32,0,"*",284,371
,,"Riverfield School","=""0511211""",0,"*","*",22,0,19,305,365
,,"Stratfield School","=""0511411""",0,8,8,41,0,15,266,338
,,"Tomlinson Middle School","=""0515111""",0,37,"*",116,"*",37,423,638
,,"Walter Fitzgerald Campus","=""0510311""",0,0,"*","*",0,0,20,29
,,"Fairfield School/Community Partnership","=""0510511""",0,0,0,"*",0,0,"*",15
"Farmington School District","=""0520011""","East Farms School","=""0520411""","*",138,"*",49,0,25,219,454
,,"Farmington High School","=""0526111""","*",270,54,95,0,"*",818,1267
,,"Irving A. Robbins Middle School","=""0525111""","*",175,39,62,0,"*",381,682
,,"Farmington Alternative High School","=""0520611""",0,"*",0,"*",0,0,"*",7
,,"Farmington Collaborative PK","=""0528011""",0,12,7,9,0,6,63,97
,,"Noah Wallace School","=""0520211""",0,78,14,40,0,18,160,310
,,"Union School","=""0520111""",0,47,17,38,0,25,173,300
,,"West District School","=""0520311""",0,58,14,32,0,19,211,334
,,"West Woods Upper Elementary School","=""0520511""",0,151,32,67,0,39,335,624
"Franklin School District","=""0530011""","Franklin Elementary School","=""0530111""","*","*","*",9,0,11,138,164
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","*",219,66,172,"*",86,1378,1927
,,"Hopewell School","=""0540611""","*",90,"*",60,0,29,347,542
,,"Smith Middle School","=""0545211""","*",116,"*",96,0,55,619,910
,,"Buttonball Lane School","=""0540211""",0,84,10,52,0,27,276,449
,,"Gideon Welles School","=""0540811""",0,56,17,47,0,24,272,416
,,"Glastonbury Transition Academy","=""0541411""",0,"*","*","*",0,0,10,16
,,"Hebron Avenue School","=""0540411""",0,62,7,49,0,21,290,429
,,"Links Academy","=""0540111""",0,"*","*",10,0,"*",30,47
,,"Naubuc School","=""0540711""",0,46,18,105,0,42,199,410
,,"Nayaug Elementary School","=""0540911""",0,32,12,59,0,25,414,542
,,"PreK-Eastbury","=""0540511""",0,"*","*","*",0,6,35,52
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","*","*",29,20,"*",18,496,569
,,"Granby Memorial Middle School","=""0565111""","*","*",25,17,0,12,370,436
,,"Kelly Lane Primary School","=""0560411""","*",12,28,16,0,"*",305,369
,,"Wells Road Intermediate School","=""0560311""","*","*",23,15,0,8,291,345
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","*",0,320,310,"*",0,34,670
"Greenwich School District","=""0570011""","Eastern Middle School","=""0575211""","*",102,"*",114,0,53,555,837
,,"Greenwich High School","=""0576111""","*",204,83,645,"*",108,1703,2750
,,"Hamilton Avenue School","=""0570511""","*",19,29,173,0,"*",106,349
,,"Julian Curtiss School","=""0570311""","*",21,20,84,0,"*",127,272
,,"New Lebanon School","=""0570611""","*",15,"*",180,0,12,70,290
,,"North Mianus School","=""0570711""","*",75,"*",66,"*",25,319,489
,,"North Street School","=""0570811""","*",24,"*",32,0,21,289,372
,,"Western Middle School","=""0575311""","*",47,"*",244,0,26,284,628
,,"Central Middle School","=""0575111""",0,"*","*",116,0,48,377,577
,,"Community Connections","=""0571211""",0,"*","*","*",0,0,16,21
,,"Cos Cob School","=""0570211""",0,34,"*",65,0,"*",235,362
,,"Glenville School","=""0570411""",0,"*","*",60,0,33,272,398
,,"International School At Dundee","=""0571311""",0,96,"*",45,0,"*",179,361
,,"Old Greenwich School","=""0570911""",0,22,0,37,0,30,287,376
,,"Parkway School","=""0571111""",0,10,0,20,0,12,184,226
,,"Riverside School","=""0571011""",0,30,"*",69,0,"*",326,445
,,"Windrose","=""0571511""",0,0,"*",10,0,"*",9,23
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","*",12,14,66,"*",49,474,619
,,"Griswold High School","=""0586211""",9,"*",7,43,"*",28,409,503
,,"Griswold Middle School","=""0585111""","*","*",14,56,0,43,397,525
,,"Griswold Soule Street Academy","=""0580111""",0,0,0,0,0,"*","*",16
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","*",45,29,107,"*",64,131,380
,,"Charles Barnum Magnet School","=""0591811""","*",6,21,78,"*",33,207,351
,,"Claude Chester School","=""0590311""","*",20,27,117,"*",48,97,316
,,"Groton Middle School","=""0591111""","*",62,72,222,"*",108,492,970
,,"New Beginnings Alternative Program","=""0590211""","*",0,"*",8,0,"*","*",22
,,"Northeast Academy Magnet School","=""0591911""","*",13,7,60,"*",32,292,406
,,"Robert E. Fitch High School","=""0596111""","*",62,92,205,"*",94,515,982
,,"S. B. Butler School","=""0590111""","*",13,13,42,"*",23,154,250
,,"Thames River Magnet School","=""0591711""","*",34,33,88,"*",26,166,352
,,"Transition Academy","=""0591011""",0,0,"*","*",0,"*",7,12
,,"Central Office Academy","=""0590611""",0,0,"*","*",0,0,"*","*"
"Hamden School District","=""0620011""","Church Street School","=""0620211""","*",11,103,106,"*",9,27,259
,,"Hamden High School","=""0626111""","*",107,537,331,"*",83,555,1616
,,"Hamden Middle School","=""0625211""","*","*",264,205,0,53,264,836
,,"Helen Street School","=""0620411""","*","*",128,101,"*",20,51,307
,,"Shepherd Glen School","=""0620111""","*",63,107,67,0,"*",65,316
,,"West Woods School","=""0621411""","*",52,60,44,0,"*",130,310
,,"Alice Peck Learning Center","=""0628011""",0,"*",37,21,0,"*",13,88
,,"Bear Path IIC","=""0620911""",0,"*",14,7,0,"*","*",29
,,"Bear Path School","=""0621211""",0,20,66,68,0,21,192,367
,,"Dunbar Hill School","=""0620311""",0,11,93,69,0,27,53,253
,,"Hamden Transition Academy @ SCSU (AACPB)","=""0620611""",0,"*",6,0,0,0,"*",8
,,"Ridge Hill IIC","=""0621711""",0,"*",8,"*",0,"*","*",17
,,"Ridge Hill School","=""0621111""",0,27,75,89,0,14,89,294
,,"Spring Glen School","=""0621011""",0,"*",58,50,"*",27,255,401
,,"Wintergreen Program","=""0620711""",0,8,16,8,0,"*","*",40
,,"Church Street IIC","=""0621311""",0,0,"*","*",0,0,0,6
,,"Dunbar Hill IIC","=""0621511""",0,0,"*","*",0,0,"*","*"
,,"Hamden Collaborative Learning Center","=""0620511""",0,0,32,15,0,"*","*",60
,,"Helen Street IIC","=""0621611""",0,0,11,6,0,"*","*",19
,,"Intensive Support Classroom","=""0621911""",0,0,"*","*",0,0,6,13
,,"West Woods IIC","=""0621811""",0,0,10,"*",0,"*","*",19
,,"Intensive Support Classroom 7-8","=""0622011""",0,0,0,"*",0,"*",0,6
"Hampton School District","=""0630011""","Hampton Elementary School","=""0630111""","*",0,0,"*",0,"*",65,72
"Hartford School District","=""0640011""","Betances Learning Lab Magnet School","=""0642811""","*",122,71,203,"*",10,30,438
,,"Breakthrough Magnet School, South","=""0643311""","*","*",79,188,0,17,39,341
,,"Bulkeley High School","=""0647111""","*",6,158,406,"*",6,12,592
,,"Burns Latino Studies Academy","=""0640611""","*",6,29,197,0,"*",7,241
,,"Burr Middle School","=""0642311""","*",6,38,266,"*","*",8,324
,,"Dwight-Bellizzi Dual Language Academy","=""0640711""","*",16,65,452,0,"*",23,566
,,"Environmental Sciences Magnet at Hooker School","=""0640911""","*",39,70,357,0,"*",89,573
,,"Expeditionary Learning Academy at Moylan School","=""0643211""","*",6,34,360,"*","*",9,416
,,"Great Path Academy at CT State Manchester","=""0647911""","*",9,91,157,0,"*",46,308
,,"Hartford Magnet Trinity College Academy","=""0645411""","*",39,261,531,"*",43,144,1026
,,"Hartford PreKindergarten Magnet School: North Campus","=""0641311""","*",55,64,37,0,"*",12,180
,,"Hartford Public High School","=""0646211""","*",29,237,544,"*","*",28,844
,,"Kennelly School","=""0641011""","*",15,90,469,"*","*",20,605
,,"Kinsella Magnet School of Performing Arts: PK-8 Campus","=""0641111""","*",32,171,372,0,"*",104,712
,,"M. D. Fox School","=""0640811""","*",22,78,409,"*","*",11,525
,,"Milner Middle School","=""0641911""","*",0,108,211,0,"*","*",328
,,"Montessori Magnet at Batchelder School","=""0640511""","*","*",46,222,0,15,75,373
,,"Naylor/CCSU Leadership Academy","=""0641411""","*",19,47,275,"*","*",42,388
,,"Parkville Community School","=""0641511""","*","*",31,316,"*","*",26,385
,,"Pathways Academy of Technology and Design","=""0646611""","*","*",114,201,0,20,79,426
,,"Rawson School","=""0641711""","*","*",176,65,"*",8,"*",255
,,"SAND School","=""0640111""","*","*",79,197,0,"*","*",286
,,"STEM Magnet at Annie Fisher School","=""0642511""","*",59,170,60,"*",18,31,342
,,"Sanchez School","=""0643011""","*","*",35,300,0,"*",6,344
,,"Sport and Medical Sciences Academy","=""0646511""","*",26,126,311,0,"*",120,606
,,"University High School of Science and Engineering","=""0646711""","*",42,190,94,"*",16,85,431
,,"Weaver High School","=""0646311""","*","*",279,248,0,9,"*",544
,,"Webster Micro Society Magnet School","=""0642011""","*",65,281,176,0,"*",90,642
,,"Betances STEM Magnet School","=""0643811""",0,"*",63,119,0,"*",30,229
,,"Breakthrough Magnet School, North","=""0643511""",0,71,161,66,"*",26,"*",344
,,"Capital Preparatory Magnet School","=""0646911""",0,11,426,165,0,28,30,660
,,"Classical Magnet School","=""0646411""",0,"*",181,204,"*",14,43,452
,,"Early Childhood Development Center (ECDC)","=""0644111""",0,"*",7,12,0,0,"*",22
,,"Global Communications Academy","=""0643611""",0,"*",220,198,"*",9,8,438
,,"M. L. King, Jr. Middle School","=""0641611""",0,7,158,102,"*","*","*",274
,,"McDonough Middle School","=""0641211""",0,"*",45,285,0,"*",10,345
,,"Montessori Magnet at Fisher School","=""0643711""",0,36,167,75,0,18,64,360
,,"Pre-K Integrated - Naylor School","=""0640510""",0,"*","*",14,0,0,"*",18
,,"Renzulli Gifted and Talented Academy","=""0644011""",0,"*",40,56,0,"*",17,122
,,"West Middle School","=""0642111""",0,26,99,128,0,"*","*",262
,,"Wish Museum School","=""0642211""",0,"*",121,151,0,"*",7,285
,,"iGOAL 1 - Burns School","=""0644711""",0,"*","*",23,0,0,"*",29
,,"iGOAL Pre-K - Rawson School","=""0640810""",0,"*",0,"*",0,0,"*",7
,,"New Visions","=""0640910""",0,0,"*",24,0,0,"*",34
,,"Pre-K Integrated - Sanchez School","=""0641510""",0,0,"*","*",0,0,0,10
,,"Pre-K Integrated - West Middle School","=""0640610""",0,0,"*","*",0,0,"*",12
,,"RISE - Bulkeley High School","=""0648311""",0,0,"*",9,0,0,"*",12
,,"RISE - Hartford Public High School","=""0648211""",0,0,"*",17,0,0,"*",25
,,"RISE - M.L. King Middle School","=""0641310""",0,0,"*","*",0,0,0,8
,,"RISE - West Middle School","=""0644611""",0,0,7,"*",0,0,"*",12
,,"STEP at Hartford Public High School","=""0648411""",0,0,16,18,0,0,0,34
,,"iGOAL - Weaver High School","=""0641410""",0,0,"*","*",0,0,0,18
,,"iGOAL 1 - Breakthrough Magnet School, North","=""0649511""",0,0,"*","*",0,0,0,13
,,"iGOAL 1 - HPHS","=""0644911""",0,0,"*",21,0,0,"*",30
,,"iGOAL 1 - M.D. Fox School","=""0645711""",0,0,"*","*",0,0,0,13
,,"iGOAL 1 - Milner School","=""0640110""",0,0,8,13,0,0,0,21
,,"iGOAL 1 - Parkville School","=""0648711""",0,0,"*",18,0,"*","*",23
,,"iGOAL 1 - Rawson School","=""0644411""",0,0,11,"*",0,"*",0,18
,,"iGOAL 2 - Kennelly School","=""0640210""",0,0,"*","*",0,0,0,9
,,"iGOAL 2 - Moylan School","=""0648511""",0,0,"*",7,0,"*",0,14
,,"Pre-K Integrated - Parkville School","=""0640410""",0,0,0,"*",0,0,0,"*"
,,"Pre-K Integrated - SAND School","=""0641110""",0,0,0,"*",0,0,0,"*"
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""","*","*","*",9,0,"*",269,293
,,"Hebron Elementary School","=""0670111""",0,6,"*",21,0,"*",309,343
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","*",0,405,29,"*","*",6,447
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""","*",49,40,62,0,"*",162,353
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","*","*",51,176,"*","*",44,281
"Jumoke Academy District","=""2610013""","Jumoke Academy","=""2610113""","*","*",639,34,0,6,"*",686
"Killingly School District","=""0690011""","Killingly Central School","=""0690111""","*",8,"*",40,0,30,268,349
,,"Killingly High School","=""0696111""",7,20,18,60,0,39,602,746
,,"Killingly Intermediate School","=""0695211""","*",18,11,78,"*",29,498,636
,,"Killingly Memorial School","=""0690311""","*",6,8,53,"*",47,396,513
,,"Goodyear Early Childhood Center","=""0698011""",0,"*","*",8,0,"*",52,68
"Learn","=""2450014""","Connecticut River Academy at Goodwin University","=""2456014""","*",19,133,290,"*",17,72,533
,,"Marine Science Magnet High School","=""2456114""","*",10,"*",37,0,17,197,271
,,"Regional Multicultural Magnet School","=""2450114""","*",7,70,210,"*",64,132,488
,,"Riverside Magnet School at Goodwin University","=""2450314""","*",10,124,221,"*",30,88,478
,,"The Friendship School","=""2450214""","*","*",43,172,0,57,158,451
,,"Three Rivers Middle College Magnet School","=""2456214""","*","*","*",18,0,"*",41,67
,,"Learn High School","=""2450614""",0,"*","*","*",0,0,"*","*"
,,"Learn Intensive Program","=""2451114""",0,"*",6,8,0,"*",18,38
,,"LEARN Integrated Program at TFS","=""2451514""",0,0,"*","*",0,0,0,"*"
,,"LEARN SAILS Program","=""2451614""",0,0,"*","*",0,"*",11,22
,,"LEARN Transition Academy","=""2450414""",0,0,0,"*",0,0,"*","*"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""","*","*","*",30,"*",7,286,335
,,"Lebanon Middle School","=""0715111""",7,"*",9,14,"*","*",257,295
,,"Lyman Memorial High School","=""0716211""",0,7,"*",20,"*","*",272,304
"Ledyard School District","=""0720011""","Gales Ferry School","=""0720211""","*",15,6,20,"*",8,173,228
,,"Gallup Hill School","=""0720411""",27,"*",19,55,"*",29,427,577
,,"Ledyard High School","=""0726111""",28,"*",59,92,"*",30,526,760
,,"Ledyard Middle School","=""0725111""","*",17,20,46,"*",41,378,515
,,"Juliet W. Long School","=""0720311""",0,12,"*",35,"*",13,185,253
,,"Ledyard Transition Academy","=""0720511""",0,"*","*",0,0,0,7,11
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""","*","*","*",54,"*",27,332,427
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","*",35,"*",51,0,37,829,958
,,"Walter C. Polson Middle School","=""0765211""","*",21,"*",37,"*",23,460,548
,,"Dr. Robert H. Brown Elementary School","=""0760611""",0,12,0,19,0,9,278,318
,,"J. Milton Jeffrey Elementary School","=""0760111""",0,11,"*",18,"*",13,278,324
,,"Kathleen H. Ryerson Elementary School","=""0760311""",0,10,"*",17,0,"*",239,277
,,"Town Campus Learning Center","=""0769011""",0,0,0,"*",0,"*",36,38
"Manchester School District","=""0770011""","Buckley School","=""0770311""","*",32,82,77,0,"*",133,326
,,"Elisabeth M. Bennet Academy","=""0771711""","*",50,218,300,"*",14,301,889
,,"Highland Park School","=""0770411""","*",14,51,87,0,"*",131,288
,,"Illing Middle School","=""0775311""","*",77,219,277,"*",23,253,852
,,"Manchester High School","=""0776111""","*",122,399,477,"*",68,560,1640
,,"Verplanck School","=""0771211""","*",32,134,163,0,"*",95,434
,,"Waddell School","=""0771311""","*",91,91,112,"*",10,98,405
,,"Bowers School","=""0770111""",0,15,70,103,"*","*",133,333
,,"Keeney School","=""0770611""",0,"*",51,90,"*",0,133,303
,,"Manchester Head Start","=""0778011""",0,6,34,42,0,6,21,109
,,"Manchester Preschool - Site 2","=""0770811""",0,14,6,6,0,0,7,33
,,"Martin School","=""0771611""",0,30,55,65,"*","*",79,233
,,"Manchester High School-Site 2","=""0770211""",0,0,10,18,0,0,12,40
,,"Manchester Middle Academy","=""0771511""",0,0,"*",19,0,"*",14,43
,,"Manchester Regional Academy","=""0779011""",0,0,"*",23,0,"*",20,63
,,"Manchester Transition Center","=""0779111""",0,0,9,"*",0,0,"*",22
,,"New Horizons","=""0770711""",0,0,11,10,0,"*","*",31
"Mansfield School District","=""0780011""","Mansfield Elementary at Vinton","=""0780411""","*",24,8,38,0,"*",117,196
,,"Mansfield Middle School","=""0785111""","*",62,"*",76,0,24,342,521
,,"Mansfield Elementary at Goodwin","=""0780211""",0,33,"*",17,0,"*",103,168
,,"Southeast Elementary School","=""0780511""",0,11,"*",27,0,"*",108,152
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","*",7,"*",28,0,12,388,441
"Meriden School District","=""0800011""","Thomas Hooker School","=""0801011""",0,9,25,148,0,19,118,319
,,"Casimir Pulaski School","=""0801111""","*","*",64,401,0,27,99,600
,,"Francis T. Maloney High School","=""0806111""","*",44,134,626,"*",48,354,1208
,,"Lincoln Middle School","=""0805211""","*","*",83,499,0,24,200,822
,,"Nathan Hale School","=""0800711""","*","*",54,293,0,22,134,515
,,"Orville H. Platt High School","=""0806211""","*","*",140,606,0,24,216,1008
,,"PRIDE","=""0802611""","*","*",9,50,0,"*",29,92
,,"Roger Sherman School","=""0800811""","*","*",43,320,0,27,79,479
,,"Washington Middle School","=""0805411""","*","*",94,446,0,28,264,851
,,"Benjamin Franklin School","=""0800111""",0,"*",30,189,"*",20,99,343
,,"Community Classroom Collaborative","=""0800211""",0,"*",0,6,0,"*","*",13
,,"Hanover School","=""0800311""",0,"*",20,259,0,"*",142,440
,,"Israel Putnam School","=""0800411""",0,14,50,301,0,33,119,517
,,"John Barry School","=""0800511""",0,6,63,330,0,20,63,482
,,"STARS - HS","=""0801811""",0,"*",0,"*",0,0,"*",10
,,"STARS - Hanover","=""0800611""",0,"*","*",32,0,7,11,55
,,"TLC - MHS","=""0802011""",0,"*","*",24,0,"*",7,39
,,"TLC - PHS","=""0801911""",0,"*","*",10,0,0,"*",19
,,"Community Collaborative Classroom - ACADEMY","=""0802111""",0,0,"*","*",0,0,"*",11
,,"SOAR - Middle","=""0802411""",0,0,"*",9,0,0,"*",16
,,"SOAR- Elementary","=""0802211""",0,0,"*",8,0,0,"*",12
,,"STARS - MS","=""0801511""",0,0,"*",8,0,0,"*",17
,,"STEP - ES","=""0800911""",0,0,10,26,0,"*","*",46
,,"STEPS - MS","=""0801211""",0,0,"*",16,0,"*",8,28
,,"Success Academy","=""0801411""",0,0,"*",19,0,0,"*",24
,,"TSC - MHS","=""0801611""",0,0,"*",8,0,"*","*",16
,,"TSC - PHS","=""0801711""",0,0,"*",10,0,0,"*",17
,,"Venture Academy","=""0801311""",0,0,"*",43,0,"*",9,59
,,"SOAR - High","=""0802511""",0,0,0,"*",0,0,"*",7
,,"SOAR - LMS","=""0802311""",0,0,0,"*",0,0,"*",8
"Middletown School District","=""0830011""","Beman Middle School","=""0835411""","*",28,128,125,"*",56,282,625
,,"Farm Hill School","=""0830511""","*",9,58,64,"*",40,130,305
,,"Keigwin Middle School","=""0831511""","*","*",52,63,"*",35,132,289
,,"Lawrence School","=""0831311""","*",31,63,42,"*",38,128,304
,,"Middletown High School","=""0836211""","*",55,274,215,"*",98,622,1270
,,"Middletown Transition Center","=""0839111""","*","*","*","*",0,"*",13,23
,,"Spencer School","=""0830111""","*","*",38,51,0,27,129,252
,,"Bielefield School","=""0830211""",0,17,66,50,0,33,89,255
,,"ICM - Moody 3-5","=""0830711""",0,"*","*","*",0,"*","*",7
,,"Moody School","=""0831211""",0,"*",33,21,"*",34,105,210
,,"Snow School","=""0831111""",0,"*",68,63,"*",36,146,332
,,"Wesley School","=""0831411""",0,6,42,25,0,25,115,213
,,"Evening Program - MHS","=""0831611""",0,0,"*","*",0,"*","*",9
,,"ICM - Farm Hill","=""0830611""",0,0,"*","*",0,0,"*","*"
,,"ICM - Moody K-2","=""0830811""",0,0,"*","*",0,0,"*","*"
,,"ICM - Spencer","=""0832011""",0,0,"*","*",0,0,"*","*"
,,"ICM- Beman Middle School","=""0830411""",0,0,"*","*",0,"*","*",9
,,"MHS - Alternative Education Program 2","=""0831911""",0,0,"*","*",0,"*",0,11
,,"Virtual Learning Academy - MHS","=""0831711""",0,0,"*","*",0,0,"*",9
,,"MHS- Alternative Education Program 3","=""0832211""",0,0,0,"*",0,0,0,"*"
"Milford School District","=""0840011""","East Shore Middle School","=""0845111""","*",24,14,29,0,"*",315,389
,,"Jonathan Law High School","=""0846211""","*",81,50,104,"*",12,587,838
,,"Joseph A. Foran High School","=""0846311""","*",56,47,84,0,"*",633,828
,,"Live Oaks School","=""0841611""","*",28,"*",29,0,20,188,279
,,"West Shore Middle School","=""0845311""","*",54,25,69,"*","*",287,441
,,"Calf Pen Meadow School","=""0840111""",0,6,8,36,0,13,195,258
,,"Harborside Middle School","=""0845211""",0,52,9,42,0,7,319,429
,,"J. F. Kennedy School","=""0841911""",0,30,"*",70,"*",20,196,322
,,"Mathewson School","=""0841711""",0,48,13,38,0,12,218,329
,,"Meadowside School","=""0840711""",0,73,9,45,0,14,125,266
,,"Orange Avenue School","=""0840811""",0,16,22,63,0,13,282,396
,,"Orchard Hills School","=""0841811""",0,"*","*",40,0,21,246,319
,,"Pumpkin Delight School","=""0841011""",0,8,13,49,0,20,141,231
,,"The Academy","=""0840311""",0,"*","*",8,0,"*",23,35
,,"Fifth Year Vocational Experience","=""0840411""",0,0,"*",0,0,0,"*",8
,,"Post Grad Transitional Academy","=""0840611""",0,0,0,"*",0,0,"*",10
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","*",35,13,75,"*",21,444,590
,,"Masuk High School","=""0856111""","*",59,"*",109,0,31,815,1033
,,"Jockey Hollow School","=""0855211""",0,48,18,103,0,26,577,772
,,"Monroe Elementary School","=""0850111""",0,7,"*",48,"*",11,263,337
,,"Stepney Elementary School","=""0850311""",0,23,"*",69,"*",29,293,429
,,"Masuk Alternative Program","=""0850211""",0,0,0,"*",0,0,"*",8
"Montville School District","=""0860011""","Leonard J. Tyl Middle School","=""0865111""","*",32,16,67,"*",61,326,509
,,"Mohegan School","=""0860111""",7,56,13,48,0,43,138,305
,,"Montville High School","=""0866111""","*",57,"*",60,0,54,304,496
,,"Montville Transition and Vocational Training Academy","=""0860611""","*","*","*","*",0,0,7,11
,,"Dr. Charles E. Murphy School","=""0860711""",0,9,10,43,0,32,182,276
,,"Oakdale School","=""0860511""",0,"*","*",33,0,28,214,284
,,"Pre School Program","=""0860311""",0,"*","*",6,0,"*",26,37
,,"The Palmer School","=""0869011""",0,0,"*","*",0,"*",25,32
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","*",18,68,227,"*",32,347,698
,,"Cross Street Intermediate School","=""0880211""","*",15,26,91,0,"*",155,296
,,"Maple Hill School","=""0880311""","*","*",26,154,0,28,248,467
,,"Naugatuck High School","=""0886111""","*","*",131,382,0,57,662,1279
,,"Western School","=""0880711""","*","*",28,79,0,19,105,238
,,"Andrew Avenue School","=""0880811""",0,"*",21,81,0,"*",119,227
,,"Genesis Academy","=""0880911""",0,"*","*",6,0,"*","*",15
,,"Head Start","=""0888111""",0,"*",22,29,0,"*",49,111
,,"Hillside Intermediate School","=""0880411""",0,"*",41,105,0,"*",156,329
,,"Hop Brook Elementary School","=""0880511""",0,10,38,87,0,21,154,310
,,"Naugatuck Community Program","=""0881011""",0,"*","*","*",0,0,8,13
,,"Salem School","=""0880611""",0,9,20,89,0,20,99,237
,,"Central Avenue Preschool","=""0888211""",0,0,"*",6,0,"*",14,22
"New Beginnings Inc Family Academy District","=""2800013""","New Beginnings Inc Family Academy","=""2800113""",6,"*",298,182,0,"*",10,502
"New Britain School District","=""0890011""","Chamberlain Elementary School","=""0890311""","*","*",40,294,0,21,48,412
,,"Jefferson Elementary School","=""0890711""","*","*",37,245,0,17,94,407
,,"Lincoln Elementary School","=""0890811""","*","*",53,374,0,26,91,550
,,"New Britain High School","=""0896111""","*",64,295,1432,"*",58,429,2286
,,"Slade Middle School","=""0895211""","*","*",102,593,0,26,107,842
,,"Smith Elementary School","=""0891311""","*","*",59,339,0,19,58,484
,,"Holmes Elementary School","=""0890611""",0,22,44,234,0,33,146,479
,,"DiLoreto Elementary & Middle School","=""0891111""",0,12,64,626,0,21,83,806
,,"Gaffney Elementary School","=""0890511""",0,11,31,259,0,35,82,418
,,"Gaffney KEY Elementary","=""0891611""",0,"*",15,61,0,"*",7,93
,,"House of Arts Letters and Science (HALS) Academy","=""0895411""",0,8,19,69,0,10,57,163
,,"New Britain High School Satellite Careers Academy","=""0899511""",0,"*",12,95,0,"*",15,131
,,"Northend Elementary School","=""0890911""",0,"*",35,184,0,"*",22,256
,,"Pulaski Middle School","=""0895311""",0,22,83,598,0,23,171,897
,,"Smalley Elementary School","=""0891211""",0,"*",44,457,0,"*",61,591
,,"Vance Elementary School","=""0891511""",0,"*",51,333,0,"*",55,460
,,"Brookside School","=""0899111""",0,0,6,37,0,"*","*",48
,,"CLIMB","=""0899411""",0,0,"*",25,0,0,"*",32
,,"Chamberlain Bridges","=""0890211""",0,0,"*",17,0,"*","*",22
,,"Holmes Bridges","=""0890411""",0,0,"*",11,0,"*","*",17
,,"Lincoln KEY Elementary","=""0892011""",0,0,"*",12,0,"*","*",17
,,"Lincoln SCS","=""0891011""",0,0,"*","*",0,0,0,14
,,"Roosevelt Early Learning Center","=""0890111""",0,0,"*",69,0,"*",15,101
,,"Slade KEY Middle","=""0891711""",0,0,"*",9,0,"*","*",19
,,"Smith KEY Elementary","=""0892111""",0,0,"*","*",0,0,0,10
,,"Smith Pathways","=""0891911""",0,0,"*",15,0,"*","*",19
,,"The Catalyst Academy","=""0899011""",0,0,6,27,0,0,9,42
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","*",81,"*",69,0,34,1139,1344
,,"Saxe Middle School","=""0905111""","*",113,21,73,"*",48,1082,1342
,,"South School","=""0900211""","*",44,"*",33,0,35,398,517
,,"East School","=""0900411""",0,33,16,32,0,45,423,549
,,"West School","=""0900311""",0,30,"*","*",0,21,389,463
,,"Launch","=""0900111""",0,0,0,0,0,0,"*","*"
"New Fairfield School District","=""0910011""","New Fairfield Elementary School","=""0910211""","*","*","*",87,0,22,351,470
,,"New Fairfield High School","=""0916111""","*","*",13,98,0,17,558,698
,,"New Fairfield Middle School","=""0915211""","*",6,"*",69,0,13,400,496
,,"Alternative Learning Center","=""0910311""",0,"*",0,"*",0,0,"*","*"
,,"Consolidated School","=""0910111""",0,6,"*",60,"*",11,371,454
"New Haven School District","=""0930011""","Nathan Hale School","=""0931411""","*","*",72,234,0,16,198,526
,,"Barnard Environmental Magnet School","=""0930211""","*",40,199,157,0,"*",59,470
,,"Beecher School","=""0930311""","*","*",286,138,0,23,55,511
,,"Benjamin Jepson Magnet School","=""0931811""","*","*",126,275,"*",29,66,501
,,"Betsy Ross Arts and Design Academy","=""0935511""","*","*",179,156,0,13,53,405
,,"Brennan Rogers School","=""0932111""","*","*",203,124,"*",8,17,356
,,"Clinton Avenue School","=""0930611""","*",0,52,333,0,"*",31,427
,,"Conte/West Hills Magnet School","=""0933111""","*",13,256,317,"*",19,53,662
