"Student Counts by School and Race"
"All Districts, All Schools"
"2021-22"

"",,,,"Race",,,,,,,
"District","District Code","School","School Code","American Indian or Alaska Native","Asian","Black or African American","Hispanic/Latino of any race","Native Hawaiian or Other Pacific Islander","Two or More Races","White","Total"
,,"Benjamin Jepson Magnet School","=""0931811""","*","*",126,270,"*",30,59,489
,,"Bishop Woods Architecture and Design Magnet School","=""0934311""","*","*",145,239,0,13,32,437
,,"Brennan Rogers School","=""0932111""","*",0,205,133,"*",13,19,374
,,"Clinton Avenue School","=""0930611""","*","*",65,359,0,8,25,459
,,"Conte/West Hills Magnet School","=""0933111""","*",9,235,312,"*",18,38,616
,,"Cooperative High School - Inter-District Magnet","=""0936411""","*","*",240,208,0,11,107,575
,,"East Rock Community Magnet School","=""0934611""","*",17,151,202,"*",16,61,451
,,"Edgewood School","=""0931211""","*","*",181,87,0,31,98,407
,,"Engineering - Science University Magnet School","=""0931711""","*",46,195,143,0,"*",167,580
,,"Hill Central Music Academy","=""0930711""","*",10,72,341,0,"*",13,440
,,"Hill Regional Career High School","=""0936311""","*",24,263,293,0,"*",39,637
,,"James Hillhouse High School","=""0936211""","*","*",594,474,0,28,49,1171
,,"John S. Martinez Sea and Sky STEM School","=""0930811""","*","*",34,426,"*","*",11,477
,,"King/Robinson Magnet School","=""0933011""","*",28,312,81,0,"*",25,466
,,"Mauro-Sheridan Magnet School","=""0931911""","*","*",280,140,0,18,78,529
,,"New Haven Academy","=""0937011""","*","*",181,103,0,6,36,332
,,"Sound School","=""0936711""","*",0,40,138,0,"*",154,340
,,"Truman School","=""0932911""","*",15,43,420,"*",8,15,505
,,"Wilbur Cross High School","=""0936111""","*",35,366,980,0,"*",171,1563
,,"Augusta Lewis Troup School","=""0931511""",0,14,206,161,0,25,19,425
,,"Barack H. Obama Magnet University School","=""0932811""",0,10,132,147,0,12,16,317
,,"Celentano BioTech, Health and Medical Magnet School","=""0934811""",0,16,181,119,0,11,21,348
,,"Davis Academy for Arts & Design Innovation","=""0930911""",0,8,293,103,0,18,69,491
,,"Dr. Reginald Mayo Early Learning Center","=""0932711""",0,9,147,84,0,"*","*",253
,,"East Rock Self Contained MD","=""0937511""",0,"*",16,19,0,0,"*",40
,,"Fair Haven School","=""0931611""",0,27,49,624,"*","*",29,737
,,"Family Academy of Multilingual Exploration","=""0934111""",0,"*",10,412,0,"*",10,436
,,"High School In The Community","=""0936611""",0,"*",113,127,0,"*",23,268
,,"John C. Daniels","=""0931311""",0,6,70,356,0,8,50,490
,,"Lincoln-Bassett School","=""0932011""",0,"*",193,78,0,"*",10,286
,,"Metropolitan Business Academy","=""0936011""",0,12,150,185,0,6,36,389
,,"Roberto Clemente Leadership Academy for Global Awareness","=""0934211""",0,30,104,217,"*","*",27,389
,,"Ross/Woodward School","=""0931011""",0,18,226,310,0,24,58,636
,,"Worthington Hooker School","=""0933811""",0,77,74,56,0,23,163,393
,,"Barack H. Obama Self Contained Autism","=""0937611""",0,0,10,"*",0,0,"*",23
,,"Benjamin Jepson Head Start","=""0933411""",0,0,"*","*",0,0,"*",7
,,"Betsy Ross Arts and Design Academy","=""0935511""",0,0,144,138,0,13,53,348
,,"Bishop Woods Self Contained Autism","=""0937911""",0,0,"*",8,0,0,"*",14
,,"Brennan Rogers Self Contained Autism","=""0937211""",0,0,17,11,0,"*","*",30
,,"Celentano Self Contained ID","=""0937411""",0,0,14,8,0,"*","*",26
,,"Clemente SC","=""0930610""",0,0,"*","*",0,0,0,10
,,"Fair Haven Self Contained ID","=""0938711""",0,0,7,"*",0,"*",0,14
,,"Gateway to College Program","=""0930110""",0,0,33,16,0,"*","*",52
,,"James Hillhouse Self Contained MD","=""0930210""",0,0,"*","*",0,0,0,"*"
,,"Lincoln Bassett Integrated PK","=""0930510""",0,0,"*","*",0,0,0,8
,,"Lincoln Bassett Self Contained","=""0930310""",0,0,"*",10,0,0,"*",14
,,"Nathan Hale Self Contained ID","=""0937711""",0,0,10,"*",0,0,"*",19
,,"Off-Campus Classroom Program (OCC)","=""0937311""",0,0,32,"*",0,0,"*",56
,,"Riverside Education Academy","=""0939111""",0,0,36,"*",0,0,"*",64
,,"Wexler/Grant - Lincoln Bassett Self Contained","=""0938611""",0,0,"*","*",0,0,0,"*"
,,"Wexler/Grant - Lincoln/Bassett Community School","=""0933211""",0,0,206,80,0,19,10,315
,,"Wilbur Cross Self Contained MD","=""0938511""",0,0,"*",7,0,0,"*",13
,,"Clinton Self Contained ID","=""0937811""",0,0,0,"*",0,0,"*",15
"New London School District","=""0950011""","Bennie Dover Jackson Middle School","=""0955111""","*","*",47,236,"*",20,27,337
,,"C.B. Jennings International Elementary Magnet","=""0950311""","*","*",63,293,0,23,39,425
,,"Harbor Elementary School","=""0950611""","*","*",36,144,"*",32,17,236
,,"New London High School","=""0956111""","*","*",94,347,"*",32,31,511
,,"New London Visual and Performing Arts Magnet Pathway","=""0951411""","*","*",62,99,0,45,49,260
,,"Science and Technology Magnet Pathway for High School Grades","=""0951311""","*","*",49,103,0,43,41,245
,,"Science and Technology Magnet Pathway for Middle Grades","=""0951211""","*","*",33,51,0,20,21,128
,,"Winthrop STEM Elementary Magnet School","=""0950811""","*",7,76,171,"*",81,91,430
,,"Nathan Hale Arts Magnet School","=""0950911""",0,8,57,227,0,71,89,452
,,"Preschool Program at B.P. Learned Mission","=""0951111""",0,"*",12,38,0,"*",10,65
"New Milford School District","=""0960011""","Hill And Plain School","=""0960511""","*",13,"*",84,0,18,235,356
,,"New Milford High School","=""0966111""","*",43,"*",233,0,56,932,1306
,,"Schaghticoke Middle School","=""0965211""","*","*",37,181,0,35,531,810
,,"Northville Elementary School","=""0960811""",0,13,13,90,0,14,315,445
,,"Sarah Noble Intermediate School","=""0960911""",0,"*",23,161,"*",31,513,749
,,"Litchfield Hills Transition Center","=""0969011""",0,0,0,"*",0,0,"*",14
"Newington School District","=""0940011""","Anna Reynolds School","=""0940611""","*",44,"*",88,0,28,199,387
,,"Martin Kellogg Middle School","=""0945111""","*",55,32,173,0,"*",287,580
,,"Newington High School","=""0946111""","*",112,69,295,0,"*",765,1309
,,"Ruth Chaffee School","=""0940711""","*",35,18,74,0,"*",174,319
,,"Elizabeth Green School","=""0940211""",0,37,14,106,0,12,138,307
,,"John Paterson School","=""0940811""",0,20,23,94,0,20,239,396
,,"John Wallace Middle School","=""0945311""",0,58,39,131,"*","*",340,601
"Newtown School District","=""0970011""","Newtown Middle School","=""0975111""","*",18,14,52,"*",17,479,582
,,"Reed Intermediate School","=""0970511""","*","*",14,75,0,15,463,578
,,"Hawley Elementary School","=""0970111""",0,"*","*",33,0,"*",260,301
,,"Head O'Meadow Elementary School","=""0970411""",0,"*",8,31,0,"*",266,313
,,"Middle Gate Elementary School","=""0970311""",0,7,10,52,"*","*",315,389
,,"Newtown High School","=""0976111""",0,46,25,135,0,23,1169,1398
,,"Reaching Independence through Structured Education","=""0970711""",0,"*",0,"*",0,0,7,10
,,"Sandy Hook Elementary School","=""0970211""",0,8,7,49,"*","*",299,372
,,"Newtown Preschool","=""0978011""",0,0,"*","*",0,"*",61,67
,,"Newtown Community Partnership","=""0970611""",0,0,0,"*",0,0,"*",15
,,"Program for Adaptive Learning","=""0970811""",0,0,0,0,0,0,7,7
"North Haven School District","=""1010011""","Clintonville Elementary School","=""1010811""","*",13,15,46,"*",10,273,359
,,"Montowese Elementary School","=""1010211""","*",16,16,40,0,"*",224,304
,,"Ridge Road Elementary School","=""1010311""","*",23,32,42,0,"*",267,382
,,"Green Acres Elementary School","=""1010711""",0,39,23,48,0,13,285,408
,,"North Haven High School","=""1016111""",0,56,39,108,"*","*",745,973
,,"North Haven Middle School","=""1015211""",0,58,32,91,0,18,510,709
,,"North Haven Transition Partnership","=""1010111""",0,"*",0,"*",0,0,8,10
"North Stonington School District","=""1020011""","North Stonington Elementary School","=""1020111""","*",7,12,24,"*",0,390,439
,,"Wheeler High School","=""1026111""","*","*","*",13,0,15,289,328
"Norwalk School District","=""1030011""","Brien McMahon High School","=""1036211""","*",53,225,975,0,"*",385,1665
,,"Concord Magnet School","=""1030311""","*",14,45,97,"*",17,123,301
,,"Jefferson Marine Science Elementary School","=""1030711""","*",27,61,298,0,"*",25,427
,,"Norwalk Early Childhood Center","=""1030111""","*",9,22,81,0,"*",35,156
,,"Norwalk High School","=""1036111""","*",37,251,789,"*",34,393,1508
,,"P-TECH Norwalk","=""1030911""","*",28,72,187,0,"*",102,395
,,"Ponus Ridge STEAM Academy","=""1035311""","*",42,120,412,0,"*",82,677
,,"Roton Middle School","=""1035511""","*",19,62,277,"*",13,175,548
,,"Wolfpit Integrated Arts Elementary School","=""1032411""","*","*",55,136,0,17,106,328
,,"Brookside Elementary School","=""1030211""",0,"*",51,302,"*",18,54,439
,,"Center for Global Studies","=""1030511""",0,23,38,96,0,10,113,280
,,"Cranbury Elementary School","=""1030411""",0,25,47,149,"*","*",176,416
,,"Fox Run Elementary School","=""1032011""",0,20,70,161,0,23,92,366
,,"Kendall College & Career Academy","=""1030811""",0,22,64,297,0,11,31,425
,,"Marvin Elementary School","=""1032211""",0,15,47,224,0,18,102,406
,,"Naramake Elementary School","=""1032111""",0,17,45,176,0,20,106,364
,,"Nathan Hale Middle School","=""1035211""",0,24,79,283,0,13,148,547
,,"Norwalk 18-21 Next Steps (NNS)","=""1031111""",0,"*","*",10,0,0,10,29
,,"Rowayton School","=""1031311""",0,"*",42,149,0,"*",247,467
,,"Silvermine Dual Language Magnet School","=""1032311""",0,"*",30,369,0,"*",39,463
,,"Tracey Magnet School","=""1031411""",0,18,68,282,0,22,73,463
,,"West Rocks Middle School","=""1035411""",0,33,107,413,"*","*",156,719
,,"Norwalk 18-21 Project SEARCH at CTSCC Norwalk","=""1030611""",0,0,"*","*",0,0,8,19
,,"Norwalk Alternative Opportunity Program","=""1031011""",0,0,"*",0,0,0,0,"*"
"Norwich Free Academy District","=""9010022""","Norwich Free Academy","=""9016122""",21,126,293,481,7,110,1036,2074
,,"Wildcat Learning Academy","=""9010422""",0,0,"*","*",0,0,0,"*"
,,"Night School","=""9010222""",0,0,0,"*",0,0,0,"*"
"Norwich School District","=""1040011""","Bishop School Early Learning Center","=""1040111""","*","*",17,41,0,9,30,101
,,"Kelly STEAM Magnet Middle School","=""1045111""","*",44,122,232,"*",58,177,639
,,"Moriarty Magnet School","=""1042011""","*","*",60,142,0,32,152,395
,,"Samuel Huntington School","=""1040811""","*",20,47,79,"*",40,101,289
,,"Teachers' Memorial Middle School","=""1045211""","*",18,73,166,"*",39,91,395
,,"Thomas W. Mahan School","=""1041711""","*",57,37,59,0,"*",70,232
,,"Veterans' Memorial School","=""1041811""","*",18,52,98,"*",24,64,258
,,"Wequonnoc Magnet School","=""1041511""","*",0,47,90,"*",28,61,230
,,"John B. Stanton School","=""1041411""",0,"*",81,136,"*",41,98,384
,,"Special Needs Program @ Mahan","=""1040511""",0,"*",0,"*",0,0,"*","*"
,,"Transition Academy","=""1041011""",0,"*",7,8,0,"*",12,30
,,"Uncas Elementary School","=""1041911""",0,"*",55,104,"*",22,42,236
,,"Strive Autism Program @ Huntington","=""1040411""",0,0,"*",6,0,0,"*",10
,,"Strive Program @ Stanton","=""1041211""",0,0,"*","*",0,"*","*",7
,,"STRIVE Program @ Case","=""1041311""",0,0,0,"*",0,0,"*","*"
,,"Strive Program @ Kelly","=""1041111""",0,0,0,"*",0,"*","*",6
,,"Virtual Learning Academy","=""1049211""",0,0,0,0,0,0,"*","*"
"Odyssey Community School District","=""2630013""","Odyssey Community School","=""2635113""","*",70,71,68,0,"*",96,328
"Orange School District","=""1070011""","Mary L. Tracy School","=""1070211""","*",20,"*",11,0,8,168,212
,,"Race Brook School","=""1070311""","*",54,"*",37,0,17,257,381
,,"Peck Place School","=""1070511""",0,54,"*",26,"*",16,241,346
,,"Turkey Hill School","=""1070411""",0,36,"*",18,0,"*",241,317
"Oxford School District","=""1080011""","Great Oak Elementary School","=""1080111""","*",11,7,36,"*","*",295,354
,,"Oxford High School","=""1086011""","*",14,10,42,0,"*",464,536
,,"Quaker Farms School","=""1080311""","*",9,"*",33,0,"*",336,387
,,"Community Explorations","=""1080511""",0,"*",0,0,0,0,"*","*"
,,"Oxford Middle School","=""1085111""",0,"*",11,43,0,"*",333,401
,,"Connections Alternative Learning Center","=""1080411""",0,0,"*","*",0,"*",6,10
"Park City Prep Charter School District","=""2830013""","Park City Prep Charter School","=""2835113""","*","*",172,155,0,"*",22,361
"Plainfield School District","=""1090011""","Moosup Elementary School","=""1090111""","*","*",6,26,"*",14,221,274
,,"Plainfield Central School","=""1095111""","*",8,20,41,"*","*",382,463
,,"Plainfield High School","=""1096111""","*","*",22,35,"*","*",456,530
,,"Plainfield Memorial School","=""1090311""","*",7,12,25,"*","*",256,311
,,"Early Childhood Center","=""1098011""",0,"*","*",8,0,"*",98,114
,,"Shepard Hill Elementary School","=""1090411""",0,"*",7,28,"*",8,235,284
"Plainville School District","=""1100011""","Frank T. Wheeler School","=""1100411""","*",6,20,84,"*",21,220,353
,,"Louis Toffolon School","=""1100511""","*",8,15,67,"*",12,268,374
,,"Middle School of Plainville","=""1105211""","*",13,30,132,"*",27,344,548
,,"Plainville High School","=""1106111""","*",26,33,132,0,"*",441,658
,,"Linden Street School","=""1100211""",0,6,15,92,0,13,211,337
,,"Plainville Transition Program","=""1100111""",0,0,"*",0,0,0,"*",7
"Plymouth School District","=""1110011""","Terryville High School","=""1116111""","*",13,"*",40,0,10,298,371
,,"Eli Terry Jr. Middle School","=""1115111""",0,"*","*",48,0,18,248,318
,,"Harry S. Fisher Elementary School","=""1110411""",0,"*","*",43,0,14,210,274
,,"Plymouth Center School","=""1110211""",0,"*","*",51,0,25,253,336
"Redding School District","=""1170011""","John Read Middle School","=""1175111""","*",6,"*",27,0,11,284,335
,,"Redding Elementary School","=""1170111""","*",9,8,61,"*",20,391,492
"Regional School District 01","=""2010012""","Housatonic Valley Regional High School","=""2016112""","*",8,"*",46,0,15,267,340
,,"SELC","=""2010312""",0,0,0,0,0,0,"*","*"
"Regional School District 04","=""2040012""","John Winthrop Middle School","=""2045112""","*",6,"*",20,0,14,202,247
,,"Region 4 Transition Academy","=""2040112""",0,"*","*",0,0,0,11,13
,,"Valley Regional High School","=""2046112""",0,"*","*",32,0,17,483,546
"Regional School District 05","=""2050012""","Amity Middle School: Bethany","=""2055112""","*",48,19,41,0,"*",228,355
,,"Amity Middle School: Orange","=""2055212""","*",55,"*",24,0,11,255,355
,,"Amity Regional High School","=""2056112""","*",223,"*",96,0,47,985,1395
,,"Amity Transition Academy - Albertus Magnus","=""2050112""",0,"*",0,0,0,0,"*",13
,,"SAILS","=""2050212""",0,"*","*",0,0,0,"*","*"
,,"Spartan Prep","=""2050312""",0,0,0,0,0,0,"*","*"
"Regional School District 06","=""2060012""","Wamogo Regional High School","=""2066112""","*","*","*",27,"*",7,337,380
,,"Goshen Center School","=""2060112""",0,"*","*",8,0,12,136,159
,,"Warren Elementary School","=""2060312""",0,"*",0,"*",0,"*",54,60
,,"Wamogo Regional Middle School","=""2060512""",0,0,"*",7,0,"*",149,165
,,"Wamogo Transition Program","=""2060412""",0,0,"*",0,0,0,"*","*"
,,"James Morris School","=""2060212""",0,0,0,"*",0,"*",108,115
"Regional School District 07","=""2070012""","Northwestern Regional High School","=""2076112""","*",6,"*",23,"*",9,560,604
,,"Highlander Transition Academy","=""2070112""",0,0,"*","*",0,0,18,23
,,"Northwestern Regional Middle School","=""2075112""",0,0,"*",7,0,"*",217,227
,,"STEP","=""2079312""",0,0,0,0,0,"*","*",21
,,"AIM","=""2079112""",0,0,0,0,0,0,17,17
,,"FLEX","=""2079012""",0,0,0,0,0,0,7,7
,,"Links","=""2079212""",0,0,0,0,0,0,9,9
"Regional School District 08","=""2080012""","RHAM High School","=""2086112""","*",14,9,56,"*",9,732,823
,,"RHAM Middle School","=""2085112""",0,"*","*",28,0,13,330,379
"Regional School District 10","=""2100012""","Har-Bur Middle School","=""2105112""","*",0,"*",38,0,151,498,691
,,"Lake Garda Elementary School","=""2100212""",0,"*","*",26,0,96,297,424
,,"Lewis S. Mills High School","=""2106112""",0,"*","*",39,0,152,462,668
,,"Harwinton Consolidated School","=""2100312""",0,0,0,21,0,80,271,372
"Regional School District 13","=""2130012""","Frederick Brewster School","=""2130112""","*","*",0,15,0,"*",203,222
,,"Coginchaug Regional High School","=""2136112""",0,"*","*",26,0,11,353,402
,,"Frank Ward Strong School","=""2135112""",0,6,"*",25,0,"*",257,298
,,"John Lyman School","=""2130512""",0,"*",0,22,0,"*",160,190
,,"Middlefield Memorial School","=""2130412""",0,"*","*",14,0,7,207,230
,,"Middlesex Transition Academy","=""2130312""",0,0,"*",0,0,"*",13,16
,,"Coginchaug Academy","=""2130612""",0,0,0,"*",0,0,"*",6
"Regional School District 14","=""2140012""","Bethlehem Elementary School","=""2140112""","*","*","*",22,0,12,230,274
,,"Woodbury Middle School","=""2145112""","*","*","*",23,0,"*",276,310
,,"Mitchell Elementary School","=""2140212""",0,"*","*",35,0,14,271,329
,,"Nonnewaug High School","=""2146112""",0,9,7,52,0,13,590,671
,,"Region 14 Transition Academy","=""2140412""",0,0,0,0,0,0,"*","*"
"Regional School District 15","=""2150012""","Pomperaug Regional High School","=""2156212""","*",54,30,84,"*",35,915,1123
,,"Rochambeau Middle School","=""2155112""","*",17,"*",42,0,11,293,373
,,"Gainfield Elementary School","=""2150412""",0,8,8,22,0,16,291,345
,,"Long Meadow Elementary School","=""2150712""",0,28,19,35,0,29,427,538
,,"Memorial Middle School","=""2155212""",0,27,"*",29,"*",10,348,423
,,"Middlebury Elementary School","=""2150612""",0,22,"*",24,0,"*",265,321
,,"Pomperaug Elementary School","=""2150512""",0,16,11,33,0,12,313,385
,,"MIJ Program","=""2150112""",0,0,0,"*",0,0,"*",8
"Regional School District 16","=""2160012""","Laurel Ledge School","=""2160112""","*",10,12,50,0,"*",194,273
,,"Woodland Regional High School","=""2166012""","*","*",26,44,0,8,551,634
,,"Long River Middle School","=""2165112""",0,"*",16,39,0,"*",395,465
,,"Prospect Elementary School","=""2160512""",0,8,26,21,0,19,518,592
"Regional School District 17","=""2170012""","Haddam-Killingworth Middle School","=""2175112""","*",9,"*",21,0,8,355,396
,,"Killingworth Elementary School","=""2170312""","*","*","*",11,0,9,229,254
,,"Burr District Elementary School","=""2170212""",0,"*","*",12,0,6,278,302
,,"Haddam-Killingworth High School","=""2176112""",0,14,6,14,0,16,496,546
,,"Haddam-Killingworth Intermediate School","=""2170512""",0,"*","*",9,0,8,248,274
,,"RSD17 Transition Program","=""2170412""",0,0,0,0,0,0,"*","*"
"Regional School District 19","=""2190012""","E. O. Smith High School","=""2196112""","*",76,47,132,"*","*",836,1099
,,"STAAR Program","=""2190312""",0,0,"*","*",0,"*",13,18
,,"E.O. Smith High School at the Depot Campus","=""2190112""",0,0,0,"*",0,"*",8,10
"Ridgefield School District","=""1180011""","Branchville Elementary School","=""1180611""","*",14,"*",27,0,14,295,353
,,"Ridgefield High School","=""1186111""","*",97,14,127,"*",55,1221,1518
,,"Scotland Elementary School","=""1180511""","*",13,"*",24,0,15,279,334
,,"Scotts Ridge Middle School","=""1185211""","*",42,"*",48,0,19,407,521
,,"Barlow Mountain Elementary School","=""1180811""",0,31,"*",31,0,"*",263,350
,,"District Program BMES","=""1180111""",0,"*",0,"*",0,0,"*",6
,,"District Program FES","=""1181211""",0,"*",0,"*",0,0,"*",7
,,"District Program RES","=""1180711""",0,"*",0,"*",0,0,6,8
,,"District Program RHS","=""1181311""",0,"*",0,0,0,0,"*",13
,,"District Program SES","=""1180911""",0,"*",0,"*",0,0,"*",7
,,"East Ridge Middle School","=""1185111""",0,36,"*",53,"*",26,381,499
,,"Farmingville Elementary School","=""1180411""",0,14,0,20,0,21,243,298
,,"Ridgebury Elementary School","=""1180311""",0,22,"*",39,0,"*",279,350
,,"Veterans Park Elementary School","=""1180211""",0,24,"*",22,0,"*",189,253
,,"Alternative High School","=""1188011""",0,0,"*","*",0,0,16,20
,,"District Program SRMS","=""1181111""",0,0,0,"*",0,0,"*","*"
,,"Ridgefield Transition Program","=""1189011""",0,0,0,"*",0,0,"*",9
,,"District Program ERMS","=""1181011""",0,0,0,0,0,"*","*","*"
"Rocky Hill School District","=""1190011""","Moser School","=""1190611""","*",108,"*",42,0,14,188,363
,,"Rocky Hill High School","=""1196111""","*",125,23,97,"*",17,440,705
,,"Albert D. Griswold Middle School","=""1195111""",0,197,21,71,0,26,321,636
,,"Myrtle H. Stevens School","=""1190411""",0,78,17,44,0,18,227,384
,,"Rocky Hill DREAM Transition Academy","=""1190711""",0,"*","*",0,0,"*","*",7
,,"West Hill School","=""1190511""",0,248,11,26,0,17,136,438
"Salem School District","=""1210011""","Salem Elementary School","=""1210111""","*","*",6,30,0,22,321,386
"Seymour School District","=""1240011""","Chatfield-LoPresti School","=""1240211""","*",12,34,121,0,"*",340,520
,,"Seymour High School","=""1246111""","*",23,48,116,0,"*",409,605
,,"Seymour Middle School","=""1245111""","*","*",25,99,0,17,339,496
,,"Bungay School","=""1240111""",0,23,22,75,0,6,312,438
"Shelton School District","=""1260011""","Mohegan School","=""1260911""",0,12,15,72,0,12,230,341
,,"Shelton High School","=""1266111""","*",73,78,243,0,"*",817,1275
,,"Alternative Learning Center 1","=""1260211""",0,"*",0,"*",0,"*","*",8
,,"Alternative Learning Center 2","=""1261311""",0,"*",0,"*",0,"*","*",10
,,"Booth Hill School","=""1261011""",0,13,19,48,"*","*",192,280
,,"Elizabeth Shelton School","=""1260511""",0,21,25,77,"*","*",241,381
,,"Intermediate School","=""1265111""",0,39,58,147,0,36,457,737
,,"Life Skills","=""1260311""",0,"*",0,"*",0,0,"*","*"
,,"Long Hill School","=""1260811""",0,21,27,102,"*","*",169,340
,,"Perry Hill Elementary School","=""1261111""",0,33,60,169,0,24,429,715
,,"Pre-Kindergarten","=""1260111""",0,"*",0,14,0,"*",37,59
,,"Sunnyside School","=""1260611""",0,14,24,67,"*","*",130,243
,,"Transition Program","=""1260711""",0,0,"*",0,0,0,"*",7
,,"Therapeutic Learning Center","=""1261211""",0,0,0,"*",0,0,"*","*"
"Sherman School District","=""1270011""","Sherman School","=""1270111""","*","*",6,19,0,9,220,261
"Simsbury School District","=""1280011""","Central School","=""1280111""","*",38,23,49,0,"*",247,380
,,"Farmington Valley Transition Academy","=""1280211""",0,"*","*","*",0,0,29,38
,,"Henry James Memorial School","=""1285111""",0,38,34,66,0,30,468,636
,,"Latimer Lane School","=""1280611""",0,36,23,50,0,26,302,437
,,"Simsbury High School","=""1286111""",0,91,70,127,"*","*",937,1274
,,"Squadron Line School","=""1280711""",0,38,26,86,0,32,512,694
,,"Tariffville School","=""1280311""",0,11,41,28,0,19,144,243
,,"Tootin' Hills School","=""1280411""",0,11,16,52,0,26,258,363
"Somers School District","=""1290011""","Mabelle B. Avery Middle School","=""1295111""","*","*",6,15,0,"*",246,275
,,"Somers Elementary School","=""1290411""","*","*",16,31,0,15,561,627
,,"Somers High School","=""1296111""",0,8,13,21,"*","*",389,439
"South Windsor School District","=""1320011""","Eli Terry School","=""1320711""","*",94,28,59,0,"*",267,473
,,"South Windsor High School","=""1326211""","*",300,89,113,"*",61,715,1282
,,"Timothy Edwards School","=""1325111""","*",351,80,115,0,"*",551,1145
,,"Orchard Hill School","=""1320611""",0,235,24,59,0,38,286,642
,,"Philip R. Smith School","=""1320111""",0,104,16,46,0,21,264,451
,,"Pleasant Valley School","=""1320211""",0,290,33,52,0,33,234,642
,,"Preschool Outreach Program","=""1320511""",0,17,"*",17,0,"*",46,91
,,"South Windsor Transition Program","=""1329011""",0,"*","*","*",0,0,12,20
,,"Alternative Education Program","=""1320311""",0,0,"*","*",0,0,"*",8
"Southington School District","=""1310011""","John F. Kennedy Middle School","=""1315311""",0,34,"*",92,"*",24,566,730
,,"Joseph A. Depaolo Middle School","=""1315111""","*",33,13,66,"*",36,556,706
,,"Southington High School","=""1316211""","*",75,57,203,"*",59,1553,1954
,,"Comprehensive Learning Center (CLC) - SHS","=""1311711""",0,"*","*","*",0,0,9,13
,,"Flanders Elementary School","=""1311311""",0,13,"*",42,0,"*",204,277
,,"R. E. Thalberg Elementary School","=""1310911""",0,23,11,45,0,34,310,423
,,"South End Elementary School","=""1310711""",0,"*","*",19,0,11,192,230
,,"Specialized Learning Center (SLC) - HES","=""1311111""",0,"*","*","*",0,0,"*",10
,,"Therapeutic Learning Center (TLC) - Primary - KES","=""1312311""",0,"*",0,"*",0,"*",6,9
,,"Urbin T. Kelley School","=""1311411""",0,"*","*",29,0,16,234,292
,,"Walter A. Derynoski Elementary School","=""1311511""",0,17,"*",57,"*",36,420,539
,,"William H. Hatton Elementary School","=""1310211""",0,6,12,37,0,18,251,324
,,"William M. Strong Elementary School","=""1310811""",0,15,7,18,0,27,196,263
,,"Wrinn Integrated Preschool - SES","=""1312111""",0,"*","*",6,0,6,41,56
,,"Zaya A. Oshana Elementary School","=""1310611""",0,11,8,41,"*","*",176,244
,,"Comprehensive Learning Center (CLC) - HES","=""1311811""",0,0,"*","*",0,"*",12,17
,,"Comprehensive Learning Center (CLC) - JFK","=""1310511""",0,0,"*",6,0,0,"*",13
,,"Therapeutic Learning Center (TLC) - SHS","=""1311211""",0,0,"*","*",0,0,7,14
,,"Wrinn Integrated Preschool - HES","=""1312011""",0,0,"*",7,0,"*",32,41
,,"Karen Smith Academy","=""1310111""",0,0,0,"*",0,"*",28,36
,,"Therapeutic Learning Center (TLC) - Intermediate - DES","=""1310411""",0,0,0,"*",0,0,"*",8
,,"Therapeutic Learning Center (TLC) - JAD","=""1311611""",0,0,0,"*",0,0,"*",11
,,"STELLAR (Southington's Transitional Education in Life, Learning Adult Responsibilities)","=""1312211""",0,0,0,0,0,0,20,20
"Sprague School District","=""1330011""","Sayles School","=""1330111""","*","*",10,42,"*",38,184,281
"Stafford School District","=""1340011""","Stafford High School","=""1346111""","*","*","*",34,0,12,313,367
,,"Stafford Middle School","=""1345211""","*","*","*",22,0,15,312,353
,,"Stafford Elementary School","=""1340611""",0,"*","*",47,0,20,394,468
,,"West Stafford School","=""1340411""",0,"*","*",13,0,7,163,187
"Stamford Charter School for Excellence District","=""2960013""","Stamford Charter School for Excellence","=""2960113""","*",161,206,109,0,"*",14,506
"Stamford School District","=""1350011""","Hart School","=""1352211""","*",69,61,282,0,"*",86,532
,,"Julia A. Stark School","=""1351211""","*","*",58,344,0,21,130,574
,,"Newfield School","=""1350611""","*",25,86,277,0,"*",116,524
,,"Rippowam Middle School","=""1355811""","*",35,128,357,"*",21,202,746
,,"Rogers International School","=""1350811""","*",49,63,335,0,"*",281,755
,,"Scofield Middle School","=""1355711""","*",60,61,234,0,"*",211,587
,,"Springdale School","=""1351111""","*","*",62,315,0,24,132,548
,,"Stamford High School","=""1356111""","*",102,390,842,"*",45,587,1974
,,"Stillmeadow School","=""1352111""","*",31,39,345,"*",40,172,629
,,"Strawberry Hill an ext. of Rogers International","=""1350711""","*",92,80,241,0,"*",194,659
,,"Toquam Magnet School","=""1351911""","*",27,58,391,"*",21,71,570
,,"Westhill High School","=""1356311""","*",152,309,1092,"*",54,673,2285
,,"Apples PreK","=""1350111""",0,8,23,64,0,10,52,157
,,"Cloonan School","=""1355611""",0,52,140,295,"*","*",121,626
,,"Davenport Ridge School","=""1352011""",0,39,60,248,"*","*",239,611
,,"Dolan School","=""1355311""",0,27,99,296,"*","*",182,626
,,"K. T. Murphy School","=""1350511""",0,47,53,267,0,9,55,431
,,"Northeast School","=""1351811""",0,"*",70,223,"*",27,224,564
,,"Preschool Team","=""1358011""",0,"*","*",26,0,0,13,48
