"Student Counts by School and Race"
"All Districts, All Schools"
"2025-26"

"",,,,"Race",,,,,,,
"Glastonbury School District","=""0540011""","Glastonbury High School","=""0546111""","*",246,"*",220,0,102,1056,1686
,,"Hopewell School","=""0540611""","*",72,"*",30,0,30,284,424
,,"Naubuc School","=""0540711""","*",67,23,80,"*",43,207,423
,,"Nayaug Elementary School","=""0540911""","*",41,"*",71,0,32,383,559
,,"Buttonball Lane School","=""0540211""",0,87,"*",38,0,"*",237,391
,,"Gideon Welles School","=""0540811""",0,121,19,86,0,40,356,622
,,"Hebron Avenue School","=""0540411""",0,65,9,49,0,33,307,463
,,"Links Academy","=""0540111""",0,"*",7,20,0,"*",25,56
,,"PreK-Eastbury","=""0540511""",0,8,7,19,0,7,42,83
,,"Smith Middle School","=""0545211""",0,145,"*",113,"*",55,542,888
,,"Glastonbury Transition Academy","=""0541411""",0,0,"*","*",0,"*",15,21
"Goodwin University Educational Services (GUES)","=""2310018""","Connecticut River Academy at Goodwin University","=""2310118""","*",25,239,386,"*",41,77,774
,,"Riverside Magnet School at Goodwin University","=""2310218""","*",15,154,243,"*",21,59,495
"Granby School District","=""0560011""","Granby Memorial High School","=""0566111""","*",13,43,39,0,"*",420,529
,,"Granby B.E.A.R. Transition Academy","=""0560211""",0,"*","*",0,0,"*",8,11
,,"Granby Memorial Middle School","=""0565111""",0,11,32,32,0,15,305,395
,,"Kelly Lane Primary School","=""0560411""",0,13,18,51,"*","*",265,361
,,"Wells Road Intermediate School","=""0560311""",0,14,23,26,0,10,305,378
"Great Oaks Charter School District","=""2940013""","Great Oaks Charter School","=""2940113""","*",12,273,341,"*",12,21,661
"Greenwich School District","=""0570011""","Central Middle School","=""0575111""","*",31,8,73,"*",39,312,465
,,"Cos Cob School","=""0570211""","*",26,"*",77,0,19,245,375
,,"Greenwich High School","=""0576111""","*",225,54,659,"*",159,1432,2537
,,"Hamilton Avenue School","=""0570511""","*","*",15,144,0,15,85,272
,,"New Lebanon School","=""0570611""","*",19,"*",212,0,18,104,363
,,"North Mianus School","=""0570711""","*",62,"*",55,0,28,262,410
,,"Old Greenwich School","=""0570911""","*","*",0,36,0,18,326,397
,,"Riverside School","=""0571011""","*",25,"*",74,0,24,305,430
,,"Western Middle School","=""0575311""","*",31,"*",208,0,32,237,530
,,"North Street School","=""0570811""",0,"*","*",63,0,29,319,429
,,"Eastern Middle School","=""0575211""",0,109,7,120,0,49,489,774
,,"Glenville School","=""0570411""",0,37,"*",70,0,"*",297,439
,,"International School At Dundee","=""0571311""",0,77,"*",66,0,"*",162,339
,,"Julian Curtiss School","=""0570311""",0,"*","*",90,0,24,92,229
,,"Parkway School","=""0571111""",0,"*","*",12,0,22,196,238
,,"Community Connections","=""0571211""",0,0,"*",13,0,0,"*",18
,,"Windrose","=""0571511""",0,0,"*",29,0,"*",11,43
"Griswold School District","=""0580011""","Griswold Elementary School","=""0580311""","*",16,17,97,"*",44,466,647
,,"Griswold High School","=""0586211""","*",11,19,105,"*",49,413,602
,,"Griswold Middle School","=""0585111""","*","*",16,76,0,30,395,533
,,"Griswold Soule Street Academy","=""0580111""",0,0,0,"*",0,"*",18,22
"Groton School District","=""0590011""","Catherine Kolnaski Magnet School","=""0592011""","*",30,"*",104,0,58,142,352
,,"Groton Middle School","=""0591111""","*",47,59,249,"*",91,431,885
,,"Mystic River Magnet School","=""0591311""","*",32,35,161,"*",57,213,504
,,"Robert E. Fitch High School","=""0596111""","*",59,74,252,"*",114,396,907
,,"Thames River Magnet School","=""0591711""","*","*",49,124,0,68,179,460
,,"Transition Academy","=""0591011""",0,0,"*","*",0,0,"*",11
,,"Charles Barnum Magnet School","=""0591811""",0,"*",18,83,"*",30,175,317
,,"Northeast Academy Magnet School","=""0591911""",0,11,6,58,0,54,223,352
,,"Central Office Academy","=""0590611""",0,0,0,"*",0,"*","*",6
,,"New Beginnings Alternative Program","=""0590211""",0,0,0,"*",0,0,"*",9
"Hamden School District","=""0620011""","Hamden High School","=""0626111""","*",113,563,478,0,"*",340,1593
,,"Hamden Middle School","=""0625211""","*",44,264,252,0,"*",192,798
,,"Shepherd Glen School","=""0620111""","*",42,128,84,0,"*",52,338
,,"Spring Glen IIC","=""0622111""","*","*",10,6,0,0,"*",19
,,"Spring Glen School","=""0621011""","*","*",42,68,0,25,191,336
,,"West Woods School","=""0621411""","*",39,80,86,"*",28,103,338
,,"Alice Peck Learning Center","=""0628011""",0,11,55,44,0,11,10,131
,,"Bear Path School","=""0621211""",0,15,99,104,0,23,130,371
,,"Church Street School","=""0620211""",0,7,120,170,0,6,17,320
,,"Dunbar Hill School","=""0620311""",0,"*",92,96,"*",29,43,268
,,"Hamden Transition Academy @ SCSU (AACPB)","=""0620611""",0,"*",11,"*",0,"*","*",21
,,"Helen Street School","=""0620411""",0,15,102,103,0,15,24,259
,,"Ridge Hill School","=""0621111""",0,"*",71,97,"*",41,82,313
,,"West Woods IIC","=""0621811""",0,"*",11,"*",0,"*","*",20
,,"Bear Path IIC","=""0620911""",0,0,11,"*",0,0,"*",23
,,"Church Street IIC","=""0621311""",0,0,8,7,0,0,0,15
,,"Hamden Collaborative Learning Center","=""0620511""",0,0,31,8,0,"*","*",49
,,"Helen Street IIC","=""0621611""",0,0,"*","*",0,0,0,15
,,"Intensive Support Classroom","=""0621911""",0,0,"*","*",0,"*","*",13
,,"Ridge Hill IIC","=""0621711""",0,0,6,8,0,"*","*",17
"Hartford School District","=""0640011""","Betances Learning Lab Magnet School","=""0642811""","*",148,70,145,0,16,"*",392
,,"Breakthrough Magnet School, North","=""0643511""","*",51,147,68,0,17,"*",301
,,"Bulkeley High School","=""0647111""","*","*",94,379,0,7,12,495
,,"Capital Preparatory Magnet School","=""0646911""","*","*",313,191,0,28,12,550
,,"Dwight-Bellizzi Dual Language Academy","=""0640711""","*",15,84,484,0,"*",21,616
,,"Environmental Sciences Magnet at Hooker School","=""0640911""","*",35,77,363,"*",19,46,545
,,"Expeditionary Learning Academy at Moylan School","=""0643211""","*",6,37,253,"*","*",17,324
,,"Global Communications Academy","=""0643611""","*","*",151,229,"*",13,8,405
,,"Hartford Magnet Trinity College Academy","=""0645411""","*",30,198,565,"*",29,67,897
,,"Hartford PreKindergarten Magnet School: North Campus","=""0641311""","*",37,25,32,0,"*",16,118
,,"Hartford PreKindergarten Magnet School: South Campus","=""0641610""","*",46,11,49,0,"*",6,117
,,"Hartford Public High School","=""0646211""","*",11,78,412,0,"*",20,535
,,"Kennelly School","=""0641011""","*",20,67,438,0,"*",24,562
,,"Kinsella Magnet School of Performing Arts: High School Campus","=""0641710""","*","*",28,60,0,7,11,108
,,"Kinsella Magnet School of Performing Arts: PK-8 Campus","=""0641111""","*",16,97,229,0,"*",31,387
,,"M. D. Fox School","=""0640811""","*","*",101,399,0,8,20,536
,,"M. L. King, Jr. Middle School","=""0641611""","*","*",85,74,0,"*","*",167
,,"McDonough Middle School","=""0641211""","*",8,33,248,0,"*",16,308
,,"Montessori Magnet at Batchelder School","=""0640511""","*","*",44,199,0,15,38,310
,,"Montessori Magnet at Fisher School","=""0643711""","*",29,177,81,"*",13,46,348
,,"Naylor/CCSU Leadership Academy","=""0641411""","*",23,54,239,"*","*",22,346
,,"Parkville Community School","=""0641511""","*","*",34,226,0,"*",35,304
,,"Rawson School","=""0641711""","*",0,118,63,0,"*","*",188
,,"SAND School","=""0640111""","*",0,87,169,0,10,"*",269
,,"Sanchez School","=""0643011""","*","*",39,248,0,"*",9,300
,,"Sport and Medical Sciences Academy","=""0646511""","*","*",122,277,0,19,39,465
,,"University High School of Science and Engineering","=""0646711""","*","*",207,115,0,25,42,413
,,"Webster Micro Society Magnet School","=""0642011""","*","*",270,201,0,43,76,621
,,"West Middle School","=""0642111""","*","*",125,121,0,11,8,273
,,"Betances STEM Magnet School","=""0643811""",0,26,43,109,0,11,13,202
,,"Breakthrough Magnet School, South","=""0643311""",0,17,62,204,0,8,24,315
,,"Burns Latino Studies Academy","=""0640611""",0,"*",26,154,"*","*",9,193
,,"Burr Middle School","=""0642311""",0,"*",35,148,0,"*",7,195
,,"Classical Magnet School","=""0646411""",0,"*",167,231,0,24,"*",448
,,"Great Path Academy at CT State Manchester","=""0647911""",0,8,108,190,0,21,31,358
,,"Milner Middle School","=""0641911""",0,"*",76,152,"*",6,"*",241
,,"Pathways Academy of Technology and Design","=""0646611""",0,8,86,218,0,10,22,344
,,"Pre-K Integrated - Naylor School","=""0640510""",0,"*",10,14,0,0,"*",27
,,"Pre-K Integrated - Wish School","=""0641210""",0,"*","*",9,0,0,0,14
,,"Renzulli Gifted and Talented Academy","=""0644011""",0,9,45,32,0,7,32,125
,,"STEM Magnet at Annie Fisher School","=""0642511""",0,58,186,77,0,"*","*",352
,,"Weaver High School","=""0646311""",0,"*",316,289,"*",21,"*",632
,,"Wish Museum School","=""0642211""",0,"*",82,168,0,"*",7,264
,,"iGOAL 2 - Moylan School","=""0648511""",0,"*",7,"*",0,"*",0,12
,,"Early Childhood Development Center (ECDC)","=""0644111""",0,0,46,"*",0,0,"*",75
,,"New Visions","=""0640910""",0,0,"*",26,0,"*",0,40
,,"Pre-K Integrated - Parkville School","=""0640410""",0,0,"*",8,0,"*",0,11
,,"Pre-K Integrated - SAND School","=""0641110""",0,0,"*","*",0,0,0,9
,,"RISE - Hartford Public High School","=""0648211""",0,0,10,19,0,0,0,29
,,"RISE - M.L. King Middle School","=""0641310""",0,0,"*","*",0,0,0,14
,,"RISE - West Middle School","=""0644611""",0,0,"*",8,0,0,"*",16
,,"STEP at Hartford Public High School","=""0648411""",0,0,"*",17,0,"*",0,29
,,"iGOAL - Weaver High School","=""0641410""",0,0,"*",7,0,"*",0,11
,,"iGOAL 1 - HPHS","=""0644911""",0,0,"*",12,0,"*",0,18
,,"iGOAL 1 - Milner School","=""0640110""",0,0,8,16,0,0,0,24
,,"iGOAL 1 - Rawson School","=""0644411""",0,0,9,18,0,"*","*",29
,,"iGOAL 2 - Kennelly School","=""0640210""",0,0,"*","*",0,0,0,8
,,"iGOAL Pre-K - Rawson School","=""0640810""",0,0,"*","*",0,0,0,10
,,"iGOAL 1 - Breakthrough Magnet School, North","=""0649511""",0,0,0,"*",0,0,0,"*"
"Hebron School District","=""0670011""","Gilead Hill School","=""0670211""","*","*","*",26,0,15,270,315
,,"Hebron Elementary School","=""0670111""","*",9,"*",19,0,18,322,374
"Highville Charter School District","=""2860013""","Highville Charter School","=""2860113""","*",0,398,100,0,"*","*",507
"Integrated Day Charter School District","=""2640013""","Integrated Day Charter School","=""2640113""",6,48,44,96,0,28,142,364
"Interdistrict School for Arts and Comm District","=""2650013""","Interdistrict School For Arts And Communication","=""2655113""","*","*",37,195,0,39,54,330
"Killingly School District","=""0690011""","Goodyear Early Childhood Center","=""0698011""","*",0,0,13,0,"*",96,122
,,"Killingly Central School","=""0690111""","*","*",7,37,"*",20,198,267
,,"Killingly High School","=""0696111""","*","*",19,97,0,46,548,723
,,"Killingly Intermediate School","=""0695211""","*","*",12,89,0,67,530,710
,,"Killingly Memorial School","=""0690311""",0,10,9,78,0,29,329,455
"Learn","=""2450014""","Learn Intensive Program","=""2451114""","*","*",8,17,0,11,26,65
,,"Marine Science Magnet High School","=""2456114""","*",15,"*",51,0,29,178,283
,,"The Friendship School","=""2450214""","*",6,46,207,"*",85,143,489
,,"LEARN Transition Academy","=""2450414""",0,"*","*","*",0,0,7,13
,,"Regional Multicultural Magnet School","=""2450114""",0,"*","*",261,0,60,69,435
,,"Three Rivers Middle College Magnet School","=""2456214""",0,"*","*",22,0,14,50,95
,,"LEARN SAILS Program","=""2451614""",0,0,"*","*",0,"*",11,16
,,"Learn High School","=""2450614""",0,0,0,0,0,0,"*","*"
"Lebanon School District","=""0710011""","Lebanon Elementary School","=""0710111""","*","*","*",35,0,8,321,372
,,"Lebanon Middle School","=""0715111""","*","*","*",23,"*","*",195,231
,,"Lyman Memorial High School","=""0716211""","*","*","*",19,"*",8,276,309
,,"Pass Academy","=""0710211""",0,0,"*",0,"*","*","*",8
"Ledyard School District","=""0720011""","Gales Ferry School","=""0720211""","*","*",6,35,0,13,133,189
,,"Gallup Hill School","=""0720411""",18,14,12,98,0,65,381,588
,,"Ledyard High School","=""0726111""","*",18,17,104,"*",72,496,719
,,"Ledyard Middle School","=""0725111""","*",21,14,85,"*",62,360,548
,,"Juliet W. Long School","=""0720311""",0,"*","*",33,0,25,164,231
,,"Ledyard Transition Academy","=""0720511""",0,"*",0,"*",0,0,11,13
"Lisbon School District","=""0730011""","Lisbon Central School","=""0730111""",6,6,9,42,0,32,298,393
"Madison School District","=""0760011""","Daniel Hand High School","=""0766111""","*",26,"*",55,0,36,605,727
,,"Dr. Robert H. Brown Elementary School","=""0760611""","*","*","*",34,0,19,421,480
,,"Walter C. Polson Middle School","=""0765211""",0,24,"*",53,"*",33,445,560
"Manchester School District","=""0770011""","Bowers School","=""0770111""","*",22,78,134,"*",17,80,334
,,"Elisabeth M. Bennet Academy","=""0771711""","*",73,211,350,"*",26,215,886
,,"Highland Park School","=""0770411""","*","*",53,91,0,20,79,263
,,"Illing Middle School","=""0775311""","*",56,212,277,"*",28,222,799
,,"Keeney School","=""0770611""","*",25,68,89,0,"*",121,327
,,"Manchester High School","=""0776111""","*",131,424,579,"*",53,410,1609
,,"Manchester High School-Site 2","=""0770211""","*",0,12,26,0,"*",7,52
,,"New Horizons","=""0770711""","*",0,"*",15,0,"*","*",24
,,"Verplanck School","=""0771211""","*","*",106,214,0,27,57,429
,,"Waddell School","=""0771311""","*",71,113,164,"*",29,70,451
,,"Buckley School","=""0770311""",0,29,58,81,0,18,95,281
,,"Manchester Head Start","=""0778011""",0,14,32,60,0,7,11,124
,,"Manchester Preschool Center at Martin","=""0771811""",0,20,39,53,0,10,25,147
,,"Manchester Middle Academy","=""0771511""",0,0,12,15,0,0,6,33
,,"Manchester Regional Academy","=""0779011""",0,0,19,26,0,"*","*",58
,,"Manchester Transition Center","=""0779111""",0,0,10,"*",0,"*",10,28
"Mansfield School District","=""0780011""","Mansfield Elementary School","=""0780111""","*",79,17,96,"*",29,308,532
,,"Mansfield Middle School","=""0785111""",0,44,16,85,0,15,244,404
"Marlborough School District","=""0790011""","Elmer Thienes-Mary Hall Elementary School","=""0790111""","*",11,"*",44,0,9,390,461
"Meriden School District","=""0800011""","Benjamin Franklin School","=""0800111""","*","*",44,172,0,27,88,340
,,"Edison Middle School","=""0802711""","*","*",104,467,0,46,142,779
,,"Hanover School","=""0800311""","*","*",27,249,0,26,88,393
,,"Israel Putnam School","=""0800411""","*","*",65,260,0,28,76,448
,,"John Barry School","=""0800511""","*","*",46,278,0,28,34,392
,,"Lincoln Middle School","=""0805211""","*","*",56,401,0,30,123,620
,,"Orville H. Platt High School","=""0806211""","*","*",149,736,0,38,188,1121
,,"Roger Sherman School","=""0800811""","*",10,49,298,"*",26,63,449
,,"Thomas Hooker School","=""0801011""","*","*",28,237,0,19,86,385
,,"Washington Middle School","=""0805411""","*","*",61,337,0,33,75,516
,,"Casimir Pulaski School","=""0801111""",0,"*",41,358,0,"*",77,515
,,"Community Collaborative Classroom - ACADEMY","=""0802111""",0,"*","*","*",0,0,6,13
,,"Francis T. Maloney High School","=""0806111""",0,29,162,743,0,53,270,1257
,,"Nathan Hale School","=""0800711""",0,6,57,285,0,27,88,463
,,"PRIDE","=""0802611""",0,"*",18,79,0,"*",23,130
,,"STARS - Hanover","=""0800611""",0,"*",9,55,0,"*",13,83
,,"STEP - ES","=""0800911""",0,"*",6,27,0,"*",11,49
,,"Community Classroom Collaborative","=""0800211""",0,0,"*",11,0,0,"*",18
,,"SOAR - High","=""0802511""",0,0,"*",10,0,0,"*",12
,,"SOAR - Middle","=""0802411""",0,0,"*","*",0,"*","*",10
,,"STARS - BARRY","=""0802811""",0,0,"*",24,0,"*","*",34
,,"STARS - HS","=""0801811""",0,0,"*",16,0,"*","*",26
,,"STEPS - MS","=""0801211""",0,0,"*",14,0,"*","*",22
,,"Success Academy","=""0801411""",0,0,"*",24,0,"*",8,40
,,"TLC - MHS","=""0802011""",0,0,"*",23,0,0,"*",40
,,"TLC - PHS","=""0801911""",0,0,"*",8,"*","*",0,13
,,"TLC-MS","=""0802911""",0,0,"*","*",0,0,"*",7
,,"TSC - MHS","=""0801611""",0,0,"*",11,0,0,"*",17
,,"TSC - PHS","=""0801711""",0,0,"*",10,0,0,"*",15
,,"Venture Academy","=""0801311""",0,0,14,33,0,"*","*",59
,,"SOAR- Elementary","=""0802211""",0,0,0,7,0,"*","*",10
,,"STARS - MS","=""0801511""",0,0,0,16,0,"*","*",26
"Middletown School District","=""0830011""","Beman Middle School","=""0835411""","*",43,197,283,"*",93,387,1008
,,"Farm Hill School","=""0830511""","*","*",69,117,0,25,103,329
,,"Middletown High School","=""0836211""","*",64,224,303,"*",104,412,1114
,,"Snow School","=""0831111""","*","*",70,98,0,33,116,340
,,"Bielefield School","=""0830211""",0,"*",52,96,"*",28,64,248
,,"ICM-Wesley","=""0832311""",0,"*","*","*",0,"*",0,9
,,"Lawrence School","=""0831311""",0,27,57,66,0,33,126,309
,,"Middletown Transition Center","=""0839111""",0,"*",8,"*",0,0,8,23
,,"Moody School","=""0831211""",0,"*",22,40,"*",25,108,208
,,"Spencer School","=""0830111""",0,"*",43,55,"*",29,86,226
,,"Wesley School","=""0831411""",0,8,31,47,0,27,105,218
,,"Evening Program - MHS","=""0831611""",0,0,8,10,0,"*","*",25
,,"ICM - Farm Hill","=""0830611""",0,0,"*","*",0,"*","*",7
,,"ICM - Moody 3-5","=""0830711""",0,0,"*",0,0,"*","*",10
,,"ICM - Moody K-2","=""0830811""",0,0,"*","*",0,"*",0,6
,,"ICM - Spencer","=""0832011""",0,0,"*","*",0,"*","*",11
,,"MHS - Alternative Education Program 2","=""0831911""",0,0,"*","*",0,"*",0,8
,,"Virtual Learning Academy - MHS","=""0831711""",0,0,"*","*",0,"*","*","*"
,,"ICM- Beman Middle School","=""0830411""",0,0,0,"*",0,0,"*",6
"Milford School District","=""0840011""","Calf Pen Meadow School","=""0840111""","*","*",13,39,0,14,196,272
,,"J. F. Kennedy School","=""0841911""","*",10,11,70,"*",16,167,276
,,"Joseph A. Foran High School","=""0846311""","*",58,39,95,0,"*",488,702
,,"Pumpkin Delight School","=""0841011""","*",13,"*",51,0,24,168,267
,,"East Shore Middle School","=""0845111""",0,17,11,43,0,16,252,339
,,"Harborside Middle School","=""0845211""",0,28,24,78,0,16,268,414
,,"Jonathan Law High School","=""0846211""",0,91,50,154,"*","*",424,753
,,"Live Oaks School","=""0841611""",0,16,7,43,0,17,194,277
,,"Mathewson School","=""0841711""",0,34,13,67,0,22,199,335
,,"Meadowside School","=""0840711""",0,40,11,46,0,28,144,269
,,"Orange Avenue School","=""0840811""",0,16,22,77,0,20,284,419
,,"Orchard Hills School","=""0841811""",0,13,10,34,0,21,258,336
,,"Post Grad Transitional Academy","=""0840611""",0,"*",0,"*",0,0,9,14
,,"The Academy","=""0840311""",0,"*","*",10,0,"*",22,35
,,"West Shore Middle School","=""0845311""",0,30,14,94,0,20,237,395
,,"Fifth Year Vocational Experience","=""0840411""",0,0,0,"*",0,0,"*",8
"Monroe School District","=""0850011""","Fawn Hollow Elementary School","=""0850511""","*",21,20,111,"*",30,488,674
,,"Jockey Hollow School","=""0855211""","*",47,"*",142,0,31,545,788
,,"Masuk High School","=""0856111""","*",64,48,183,"*",43,699,1041
,,"Monroe Oxford Community Program","=""0850711""","*",0,0,"*",0,"*",12,15
,,"Monroe Elementary School","=""0850111""",0,21,21,87,0,8,254,391
,,"Stepney Elementary School","=""0850311""",0,33,"*",79,"*",30,322,488
"Montville School District","=""0860011""","Dr. Charles E. Murphy School","=""0860711""","*","*",10,53,0,30,194,295
,,"Leonard J. Tyl Middle School","=""0865111""","*",23,"*",70,0,58,273,446
,,"Mohegan School","=""0860111""","*",34,17,61,"*",54,129,304
,,"Montville High School","=""0866111""","*",39,28,77,"*",65,278,490
,,"Oakdale School","=""0860511""",0,6,10,43,0,23,176,258
,,"Pre School Program","=""0860311""",0,0,"*","*",0,"*",25,35
,,"The Palmer School","=""0869011""",0,0,"*","*",0,"*",12,21
,,"Montville Transition and Vocational Training Academy","=""0860611""",0,0,0,0,0,0,"*","*"
"Naugatuck School District","=""0880011""","City Hill Middle School","=""0885111""","*","*",78,272,0,32,199,594
,,"Hillside Intermediate School","=""0880411""","*","*",36,148,0,16,110,314
,,"Naugatuck High School","=""0886111""","*",36,156,481,"*",51,405,1134
,,"Western School","=""0880711""","*",7,52,128,"*",20,137,346
,,"Andrew Avenue School","=""0880811""",0,"*",18,108,0,"*",74,213
,,"Cross Street Intermediate School","=""0880211""",0,6,29,125,0,12,127,299
,,"Genesis Academy","=""0880911""",0,"*","*","*",0,0,"*",14
,,"Head Start","=""0888111""",0,"*",21,54,0,"*",54,134
,,"Hop Brook Elementary School","=""0880511""",0,12,43,170,0,15,109,349
,,"Maple Hill School","=""0880311""",0,7,73,165,0,29,222,496
,,"Naugatuck Community Program","=""0881011""",0,"*","*",6,0,"*",12,24
,,"Central Avenue Preschool","=""0888211""",0,0,"*",21,0,"*",9,42
"New Britain School District","=""0890011""","Holmes Elementary School","=""0890611""","*","*",39,175,0,43,94,375
,,"Lincoln Elementary School","=""0890811""","*","*",50,331,0,41,94,530
,,"Lincoln KEY Elementary","=""0892011""","*","*",8,29,0,6,"*",49
,,"New Britain High School","=""0896111""","*",60,286,1644,"*",118,369,2480
,,"Northend Elementary School","=""0890911""","*","*",28,136,0,16,13,201
,,"Pulaski Middle School","=""0895311""","*","*",76,589,0,50,121,857
,,"Roosevelt Early Learning Center","=""0890111""","*","*",32,207,0,20,35,299
,,"Slade Middle School","=""0895211""","*","*",95,548,0,39,75,765
,,"Smith Elementary School","=""0891311""","*","*",47,300,0,30,53,436
,,"CLIMB","=""0899411""",0,"*",6,25,0,"*",10,43
,,"Chamberlain Elementary School","=""0890311""",0,"*",59,293,0,"*",35,408
,,"DiLoreto Elementary & Middle School","=""0891111""",0,12,53,670,0,26,62,823
,,"Gaffney Elementary School","=""0890511""",0,7,69,255,0,22,55,408
,,"Gaffney KEY Elementary","=""0891611""",0,"*",23,70,"*","*",11,112
,,"House of Arts Letters and Science (HALS) Academy","=""0895411""",0,"*",17,83,0,"*",43,153
,,"Jefferson Elementary School","=""0890711""",0,14,29,233,0,28,52,356
,,"Pulaski Pathways","=""0892311""",0,"*","*",22,0,"*","*",34
,,"Smalley Elementary School","=""0891211""",0,"*",44,446,"*",32,52,584
,,"Smith KEY Elementary","=""0892111""",0,"*","*",14,0,0,"*",19
,,"Smith Pathways","=""0891911""",0,"*","*",14,0,0,"*",21
,,"Vance Elementary School","=""0891511""",0,"*",56,302,0,"*",35,426
,,"Brookside School","=""0899111""",0,0,"*",34,0,"*",8,49
,,"Brown-Springer Academic Center","=""0892511""",0,0,8,23,0,"*","*",36
,,"Chamberlain Bridges","=""0890211""",0,0,"*",19,0,"*","*",29
,,"New Britain High School Satellite Careers Academy","=""0899511""",0,0,12,116,0,9,19,156
,,"Slade Bridges","=""0892211""",0,0,"*",13,0,"*","*",16
,,"Slade KEY Middle","=""0891711""",0,0,"*",25,0,"*","*",36
,,"The Catalyst Academy","=""0899011""",0,0,"*",31,0,0,"*",39
,,"Chamberlain DHH","=""0892411""",0,0,0,"*",0,0,"*",14
"New Canaan School District","=""0900011""","New Canaan High School","=""0906111""","*",105,20,88,"*",53,986,1257
,,"Saxe Middle School","=""0905111""","*",98,"*",89,0,87,930,1221
,,"South School","=""0900211""","*",26,"*",37,0,32,390,489
,,"East School","=""0900411""",0,34,13,38,0,21,459,565
,,"Launch","=""0900111""",0,"*",0,0,0,0,"*",10
,,"West School","=""0900311""",0,19,"*",20,"*",37,396,476
"New Fairfield School District","=""0910011""","New Fairfield Elementary School","=""0910211""","*",14,17,174,"*",38,665,911
,,"New Fairfield High School","=""0916111""","*","*",21,142,0,22,477,674
,,"New Fairfield Middle School","=""0915211""",0,"*",8,101,"*",15,354,484
,,"STRIDES - Striving To Reach Individual & Diverse Eductl. Success","=""0910511""",0,0,"*","*",0,0,7,9
,,"Alternative Learning Center","=""0910311""",0,0,0,0,0,0,"*","*"
"New Hartford School District","=""0920011""","Ann Antolini School","=""0920311""","*","*",0,19,0,7,218,248
,,"New Hartford Elementary School","=""0920211""",0,"*",0,"*",0,"*",84,93
,,"Bakerville Consolidated School","=""0920111""",0,0,"*","*",0,"*",87,93
"New Haven School District","=""0930011""","Barnard Environmental Magnet School","=""0930211""","*",79,163,159,0,"*",33,464
,,"Benjamin Jepson Magnet School","=""0931811""","*","*",105,292,0,24,40,465
,,"Bishop Woods Architecture and Design Magnet School","=""0934311""","*","*",107,221,0,17,22,382
,,"Clinton Avenue School","=""0930611""","*","*",38,333,0,10,12,398
,,"Dr. Reginald Mayo Early Learning Center","=""0932711""","*",16,145,143,0,13,"*",330
,,"East Rock Community Magnet School","=""0934611""","*",34,154,190,0,"*",40,445
,,"Engineering - Science University Magnet School","=""0931711""","*",65,175,144,0,"*",151,596
,,"High School In The Community","=""0936611""","*","*",77,132,0,7,24,246
,,"John C. Daniels","=""0931311""","*","*",55,405,0,15,28,511
,,"John S. Martinez Sea and Sky STEM School","=""0930811""","*","*",25,437,0,"*",9,483
,,"King/Robinson Magnet School","=""0933011""","*",33,192,123,0,23,"*",388
,,"Roberto Clemente Leadership Academy for Global Awareness","=""0934211""","*",52,89,227,0,"*",30,416
,,"Truman School","=""0932911""","*",22,40,350,"*",11,7,434
,,"Wilbur Cross High School","=""0936111""","*",40,309,1027,0,"*",114,1533
,,"Nathan Hale School","=""0931411""",0,21,56,236,0,24,135,472
,,"Augusta Lewis Troup School","=""0931511""",0,31,142,132,0,19,10,334
,,"Beecher School","=""0930311""",0,13,245,147,0,29,33,467
,,"Betsy Ross Arts and Design Academy","=""0935511""",0,"*",119,131,0,"*",30,305
,,"Celentano BioTech, Health and Medical Magnet School","=""0934811""",0,27,160,114,"*",19,"*",333
,,"Conte/West Hills Magnet School","=""0933111""",0,16,176,254,0,24,22,492
,,"Cooperative High School - Inter-District Magnet","=""0936411""",0,6,235,220,0,19,70,550
,,"Davis Academy for Arts & Design Innovation","=""0930911""",0,6,262,134,0,44,49,495
,,"Edgewood School","=""0931211""",0,16,182,99,0,30,86,413
,,"Fair Haven School","=""0931611""",0,24,39,591,0,13,15,682
,,"Family Academy of Multilingual Exploration","=""0934111""",0,"*",11,417,0,"*",9,442
,,"Hill Central Music Academy","=""0930711""",0,15,59,313,0,6,17,410
,,"Hill Regional Career High School","=""0936311""",0,36,234,284,0,19,53,626
,,"James Hillhouse High School","=""0936211""",0,43,501,398,0,41,51,1034
,,"Mauro-Sheridan Magnet School","=""0931911""",0,23,236,139,0,24,51,473
,,"Metropolitan Business Academy","=""0936011""",0,18,102,210,0,13,36,379
,,"New Haven Academy","=""0937011""",0,"*",138,119,0,"*",48,316
,,"Off-Campus Classroom Program (OCC)","=""0937311""",0,"*",41,39,0,"*",7,90
,,"Ross/Woodward School","=""0931011""",0,11,170,272,0,31,40,524
,,"Wexler/Grant - Lincoln/Bassett Community School","=""0933211""",0,"*",229,122,0,21,"*",380
,,"Wilbur Cross Self Contained MD","=""0938511""",0,"*",9,20,0,"*","*",35
,,"Worthington Hooker School","=""0933811""",0,83,130,55,0,37,108,413
,,"Barack H. Obama Magnet University School","=""0932811""",0,0,165,145,0,17,8,335
,,"Barack H. Obama Self Contained Autism","=""0937611""",0,0,"*",7,0,"*",0,14
,,"Bishop Woods Self Contained Autism","=""0937911""",0,0,12,"*",0,0,"*",20
,,"Celentano Self Contained ID","=""0937411""",0,0,9,"*",0,"*",0,15
