"Smarter Balanced Assessments, 2017-18"
"All Districts, ELA and Math, All Grades Combined, High Needs (F/R, EL or SWD)"

"",,,,,,,,"Level 1Not Met",,"Level 2Approaching",,"Level 3Met",,"Level 4Exceeded",,"Level 3&4Met or Exceeded",
"Berlin School District","=""0070011""","ELA","N",911,900,98.8,900,41,4.6,157,17.4,356,39.6,346,38.4,702,78.0
,,,"Y",345,341,98.8,340,111,32.6,105,30.9,81,23.8,43,12.6,124,36.5
,,"Math","N",911,900,98.8,900,47,5.2,187,20.8,310,34.4,356,39.6,666,74.0
,,,"Y",345,340,98.6,337,134,39.8,104,30.9,62,18.4,37,11.0,99,29.4
"Bethany School District","=""0080011""","ELA","N",160,152,95.0,152,6,3.9,19,12.5,61,40.1,66,43.4,127,83.6
,,,"Y",58,58,100.0,58,13,22.4,20,34.5,18,31.0,7,12.1,25,43.1
,,"Math","N",160,152,95.0,152,"*","*",37,24.3,55,36.2,"*","*","*","*"
,,,"Y",58,58,100.0,58,"*","*",16,27.6,18,31.0,"*","*","*","*"
"Bethel School District","=""0090011""","ELA","N",893,889,99.6,889,43,4.8,113,12.7,359,40.4,374,42.1,733,82.5
,,,"Y",501,493,98.4,493,121,24.5,125,25.4,165,33.5,82,16.6,247,50.1
,,"Math","N",893,889,99.6,889,39,4.4,180,20.2,314,35.3,356,40.0,670,75.4
,,,"Y",501,493,98.4,492,137,27.8,178,36.2,105,21.3,72,14.6,177,36.0
"Bloomfield School District","=""0110011""","ELA","N",312,312,100.0,312,56,17.9,82,26.3,115,36.9,59,18.9,174,55.8
,,,"Y",483,481,99.6,480,195,40.6,137,28.5,115,24.0,33,6.9,148,30.8
,,"Math","N",312,312,100.0,312,66,21.2,117,37.5,80,25.6,49,15.7,129,41.3
,,,"Y",482,479,99.4,479,216,45.1,165,34.4,78,16.3,20,4.2,98,20.5
"Bolton School District","=""0120011""","ELA","N",289,277,95.8,277,7,2.5,38,13.7,102,36.8,130,46.9,232,83.8
,,,"Y",86,85,98.8,85,27,31.8,25,29.4,24,28.2,9,10.6,33,38.8
,,"Math","N",289,277,95.8,277,6,2.2,50,18.1,83,30.0,138,49.8,221,79.8
,,,"Y",86,85,98.8,85,27,31.8,29,34.1,21,24.7,8,9.4,29,34.1
"Booker T. Washington Academy District","=""2950013""","ELA","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
,,,"Y",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*"
,,"Math","N",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
,,,"Y",65,65,100.0,65,"*","*","*","*","*","*","*","*","*","*"
"Bozrah School District","=""0130011""","ELA","N",88,88,100.0,88,"*","*",21,23.9,39,44.3,"*","*","*","*"
,,,"Y",47,45,95.7,45,15,33.3,16,35.6,"*","*","*","*",14,31.1
,,"Math","N",88,88,100.0,88,"*","*",31,35.2,30,34.1,"*","*","*","*"
,,,"Y",47,45,95.7,45,24,53.3,12,26.7,"*","*","*","*",9,20.0
"Branford School District","=""0140011""","ELA","N",759,752,99.1,752,73,9.7,174,23.1,263,35.0,242,32.2,505,67.2
,,,"Y",531,523,98.5,521,193,37.0,137,26.3,124,23.8,67,12.9,191,36.7
,,"Math","N",759,752,99.1,751,86,11.5,161,21.4,234,31.2,270,36.0,504,67.1
,,,"Y",531,523,98.5,522,199,38.1,132,25.3,116,22.2,75,14.4,191,36.6
"Brass City Charter School District","=""2900013""","ELA","N",42,42,100.0,42,"*","*","*","*",10,23.8,19,45.2,29,69.0
,,,"Y",69,69,100.0,69,"*","*","*","*",23,33.3,21,30.4,44,63.8
,,"Math","N",42,42,100.0,42,"*","*","*","*",13,31.0,18,42.9,31,73.8
,,,"Y",69,69,100.0,69,"*","*",19,27.5,26,37.7,"*","*","*","*"
"Bridgeport School District","=""0150011""","ELA","N",1605,1600,99.7,1600,414,25.9,456,28.5,467,29.2,263,16.4,730,45.6
,,,"Y",7848,7815,99.6,7814,4174,53.4,1946,24.9,1315,16.8,379,4.9,1694,21.7
,,"Math","N",1601,1594,99.6,1594,627,39.3,544,34.1,264,16.6,159,10.0,423,26.5
,,,"Y",7833,7795,99.5,7793,4968,63.7,1851,23.8,733,9.4,241,3.1,974,12.5
"Bristol School District","=""0170011""","ELA","N",1496,1496,100.0,1496,131,8.8,277,18.5,622,41.6,466,31.1,1088,72.7
,,,"Y",2139,2127,99.4,2127,731,34.4,580,27.3,587,27.6,229,10.8,816,38.4
,,"Math","N",1492,1490,99.9,1490,167,11.2,422,28.3,484,32.5,417,28.0,901,60.5
,,,"Y",2137,2119,99.2,2119,894,42.2,648,30.6,404,19.1,173,8.2,577,27.2
"Brookfield School District","=""0180011""","ELA","N",866,825,95.3,825,33,4.0,164,19.9,334,40.5,294,35.6,628,76.1
,,,"Y",376,344,91.5,344,100,29.1,95,27.6,105,30.5,44,12.8,149,43.3
,,"Math","N",866,822,94.9,822,43,5.2,198,24.1,300,36.5,281,34.2,581,70.7
,,,"Y",376,344,91.5,344,113,32.8,119,34.6,70,20.3,42,12.2,112,32.6
"Brooklyn School District","=""0190011""","ELA","N",313,313,100.0,313,17,5.4,51,16.3,125,39.9,120,38.3,245,78.3
,,,"Y",205,202,98.5,202,60,29.7,60,29.7,48,23.8,34,16.8,82,40.6
,,"Math","N",313,313,100.0,313,25,8.0,97,31.0,98,31.3,93,29.7,191,61.0
,,,"Y",205,203,99.0,203,77,37.9,72,35.5,39,19.2,15,7.4,54,26.6
"Canaan School District","=""0210011""","ELA","N",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*"
,,,"Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
,,"Math","N",33,33,100.0,33,"*","*","*","*","*","*","*","*","*","*"
,,,"Y",14,13,"*",13,"*","*","*","*","*","*","*","*","*","*"
"Canterbury School District","=""0220011""","ELA","N",142,142,100.0,142,17,12.0,31,21.8,62,43.7,32,22.5,94,66.2
,,,"Y",125,124,99.2,124,31,25.0,34,27.4,38,30.6,21,16.9,59,47.6
,,"Math","N",142,142,100.0,142,21,14.8,47,33.1,53,37.3,21,14.8,74,52.1
,,,"Y",125,124,99.2,124,36,29.0,50,40.3,27,21.8,11,8.9,38,30.6
"Canton School District","=""0230011""","ELA","N",574,570,99.3,570,23,4.0,80,14.0,211,37.0,256,44.9,467,81.9
,,,"Y",168,164,97.6,164,63,38.4,33,20.1,41,25.0,27,16.5,68,41.5
,,"Math","N",574,570,99.3,570,20,3.5,107,18.8,169,29.6,274,48.1,443,77.7
,,,"Y",168,163,97.0,163,63,38.7,51,31.3,26,16.0,23,14.1,49,30.1
"Capital Preparatory Harbor School District","=""2970013""","ELA","N",47,47,100.0,47,7,14.9,11,23.4,20,42.6,9,19.1,29,61.7
,,,"Y",138,138,100.0,138,56,40.6,33,23.9,38,27.5,11,8.0,49,35.5
,,"Math","N",47,47,100.0,47,14,29.8,18,38.3,"*","*","*","*",15,31.9
,,,"Y",139,139,100.0,139,71,51.1,43,30.9,"*","*","*","*",25,18.0
"Capitol Region Education Council","=""2410014""","ELA","N",1393,1373,98.6,1373,142,10.3,266,19.4,479,34.9,486,35.4,965,70.3
,,,"Y",2070,2028,98.0,2027,794,39.2,537,26.5,512,25.3,184,9.1,696,34.3
,,"Math","N",1394,1373,98.5,1373,228,16.6,389,28.3,363,26.4,393,28.6,756,55.1
,,,"Y",2071,2022,97.6,2019,1005,49.8,573,28.4,309,15.3,132,6.5,441,21.8
"Chaplin School District","=""0240011""","ELA","N",45,43,95.6,43,0,0.0,"*","*",17,39.5,"*","*","*","*"
,,,"Y",27,27,100.0,27,9,33.3,"*","*",8,29.6,"*","*","*","*"
,,"Math","N",45,43,95.6,43,"*","*",13,30.2,"*","*",9,20.9,"*","*"
,,,"Y",27,27,100.0,27,"*","*",11,40.7,"*","*",6,22.2,"*","*"
"Cheshire School District","=""0250011""","ELA","N",1545,1528,98.9,1528,39,2.6,170,11.1,541,35.4,778,50.9,1319,86.3
,,,"Y",400,392,98.0,392,91,23.2,121,30.9,108,27.6,72,18.4,180,45.9
,,"Math","N",1545,1526,98.8,1526,110,7.2,256,16.8,436,28.6,724,47.4,1160,76.0
,,,"Y",400,392,98.0,392,130,33.2,112,28.6,92,23.5,58,14.8,150,38.3
"Chester School District","=""0260011""","ELA","N",76,76,100.0,76,"*","*","*","*",25,32.9,48,63.2,73,96.1
,,,"Y",35,35,100.0,35,"*","*","*","*",8,22.9,10,28.6,18,51.4
,,"Math","N",76,76,100.0,76,0,0.0,12,15.8,23,30.3,41,53.9,64,84.2
,,,"Y",36,36,100.0,36,11,30.6,11,30.6,7,19.4,7,19.4,14,38.9
"Clinton School District","=""0270011""","ELA","N",490,483,98.6,483,29,6.0,104,21.5,207,42.9,143,29.6,350,72.5
,,,"Y",342,335,98.0,334,110,32.9,86,25.7,108,32.3,30,9.0,138,41.3
,,"Math","N",490,484,98.8,484,32,6.6,141,29.1,173,35.7,138,28.5,311,64.3
,,,"Y",342,334,97.7,334,122,36.5,118,35.3,71,21.3,23,6.9,94,28.1
"Colchester School District","=""0280011""","ELA","N",758,756,99.7,756,34,4.5,108,14.3,295,39.0,319,42.2,614,81.2
,,,"Y",317,314,99.1,314,82,26.1,85,27.1,117,37.3,30,9.6,147,46.8
,,"Math","N",758,756,99.7,756,21,2.8,135,17.9,252,33.3,348,46.0,600,79.4
,,,"Y",317,314,99.1,314,84,26.8,113,36.0,81,25.8,36,11.5,117,37.3
"Colebrook School District","=""0290011""","ELA","N",32,30,93.8,30,"*","*","*","*","*","*","*","*","*","*"
,,,"Y",21,17,81.0,17,"*","*","*","*","*","*","*","*","*","*"
,,"Math","N",32,30,93.8,30,"*","*","*","*","*","*","*","*","*","*"
,,,"Y",21,17,81.0,17,"*","*","*","*","*","*","*","*","*","*"
"Columbia School District","=""0300011""","ELA","N",187,185,98.9,185,19,10.3,39,21.1,78,42.2,49,26.5,127,68.6
,,,"Y",81,75,92.6,75,32,42.7,23,30.7,14,18.7,6,8.0,20,26.7
,,"Math","N",187,185,98.9,185,"*","*",58,31.4,73,39.5,"*","*","*","*"
,,,"Y",80,74,92.5,74,37,50.0,24,32.4,"*","*","*","*",13,17.6
"Cooperative Educational Services","=""2430014""","ELA","N",151,150,99.3,150,14,9.3,45,30.0,53,35.3,38,25.3,91,60.7
,,,"Y",168,167,99.4,167,89,53.3,33,19.8,31,18.6,14,8.4,45,26.9
,,"Math","N",151,150,99.3,150,21,14.0,49,32.7,53,35.3,27,18.0,80,53.3
,,,"Y",167,166,99.4,166,97,58.4,41,24.7,20,12.0,8,4.8,28,16.9
"Cornwall School District","=""0310011""","ELA","N",36,32,88.9,32,"*","*","*","*","*","*","*","*","*","*"
,,,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
,,"Math","N",36,32,88.9,32,"*","*","*","*","*","*","*","*","*","*"
,,,"Y",14,14,"*",14,"*","*","*","*","*","*","*","*","*","*"
"Coventry School District","=""0320011""","ELA","N",520,515,99.0,515,19,3.7,59,11.5,187,36.3,250,48.5,437,84.9
,,,"Y",230,224,97.4,224,47,21.0,51,22.8,83,37.1,43,19.2,126,56.3
,,"Math","N",520,513,98.7,513,21,4.1,108,21.1,201,39.2,183,35.7,384,74.9
,,,"Y",230,225,97.8,224,72,32.1,68,30.4,55,24.6,29,12.9,84,37.5
"Cromwell School District","=""0330011""","ELA","N",618,618,100.0,618,46,7.4,106,17.2,233,37.7,233,37.7,466,75.4
,,,"Y",297,296,99.7,296,92,31.1,87,29.4,82,27.7,35,11.8,117,39.5
,,"Math","N",618,618,100.0,618,46,7.4,157,25.4,183,29.6,232,37.5,415,67.2
,,,"Y",297,295,99.3,295,114,38.6,97,32.9,52,17.6,32,10.8,84,28.5
"Danbury School District","=""0340011""","ELA","N",1439,1424,99.0,1424,130,9.1,282,19.8,567,39.8,445,31.3,1012,71.1
,,,"Y",3810,3799,99.7,3797,1294,34.1,1094,28.8,1007,26.5,402,10.6,1409,37.1
,,"Math","N",1439,1423,98.9,1423,186,13.1,425,29.9,414,29.1,398,28.0,812,57.1
,,,"Y",3810,3794,99.6,3792,1441,38.0,1267,33.4,749,19.8,335,8.8,1084,28.6
"Darien School District","=""0350011""","ELA","N",1905,1901,99.8,1901,37,1.9,171,9.0,603,31.7,1090,57.3,1693,89.1
,,,"Y",349,336,96.3,336,70,20.8,94,28.0,108,32.1,64,19.0,172,51.2
,,"Math","N",1905,1901,99.8,1901,18,0.9,222,11.7,458,24.1,1203,63.3,1661,87.4
,,,"Y",349,336,96.3,335,93,27.8,84,25.1,76,22.7,82,24.5,158,47.2
"Deep River School District","=""0360011""","ELA","N",110,110,100.0,110,"*","*","*","*",41,37.3,50,45.5,91,82.7
,,,"Y",62,61,98.4,61,"*","*",11,18.0,23,37.7,"*","*","*","*"
,,"Math","N",110,110,100.0,110,"*","*","*","*",36,32.7,45,40.9,81,73.6
,,,"Y",62,61,98.4,61,"*","*",21,34.4,16,26.2,"*","*","*","*"
"Derby School District","=""0370011""","ELA","N",201,201,100.0,201,43,21.4,39,19.4,74,36.8,45,22.4,119,59.2
,,,"Y",479,473,98.7,473,222,46.9,105,22.2,99,20.9,47,9.9,146,30.9
,,"Math","N",202,202,100.0,202,44,21.8,70,34.7,50,24.8,38,18.8,88,43.6
,,,"Y",480,474,98.8,474,262,55.3,112,23.6,73,15.4,27,5.7,100,21.1
"East Granby School District","=""0400011""","ELA","N",300,299,99.7,299,17,5.7,44,14.7,110,36.8,128,42.8,238,79.6
,,,"Y",97,97,100.0,97,34,35.1,29,29.9,23,23.7,11,11.3,34,35.1
,,"Math","N",301,300,99.7,300,8,2.7,51,17.0,95,31.7,146,48.7,241,80.3
,,,"Y",96,95,99.0,95,32,33.7,34,35.8,19,20.0,10,10.5,29,30.5
"East Haddam School District","=""0410011""","ELA","N",295,293,99.3,293,16,5.5,46,15.7,103,35.2,128,43.7,231,78.8
,,,"Y",146,146,100.0,145,33,22.8,50,34.5,39,26.9,23,15.9,62,42.8
,,"Math","N",298,296,99.3,296,29,9.8,71,24.0,87,29.4,109,36.8,196,66.2
,,,"Y",146,145,99.3,145,51,35.2,43,29.7,29,20.0,22,15.2,51,35.2
"East Hampton School District","=""0420011""","ELA","N",667,653,97.9,653,47,7.2,152,23.3,262,40.1,192,29.4,454,69.5
,,,"Y",234,222,94.9,222,67,30.2,55,24.8,70,31.5,30,13.5,100,45.0
,,"Math","N",667,652,97.8,652,77,11.8,203,31.1,225,34.5,147,22.5,372,57.1
,,,"Y",234,222,94.9,222,76,34.2,79,35.6,48,21.6,19,8.6,67,30.2
"East Hartford School District","=""0430011""","ELA","N",668,667,99.9,667,141,21.1,176,26.4,221,33.1,129,19.3,350,52.5
,,,"Y",2343,2339,99.8,2338,1080,46.2,564,24.1,506,21.6,188,8.0,694,29.7
,,"Math","N",665,664,99.8,664,210,31.6,205,30.9,169,25.5,80,12.0,249,37.5
,,,"Y",2325,2317,99.7,2316,1268,54.7,631,27.2,303,13.1,114,4.9,417,18.0
"East Haven School District","=""0440011""","ELA","N",541,536,99.1,536,100,18.7,126,23.5,190,35.4,120,22.4,310,57.8
,,,"Y",692,681,98.4,679,279,41.1,173,25.5,155,22.8,72,10.6,227,33.4
,,"Math","N",541,537,99.3,537,119,22.2,197,36.7,124,23.1,97,18.1,221,41.2
,,,"Y",692,680,98.3,677,326,48.2,187,27.6,117,17.3,47,6.9,164,24.2
"East Lyme School District","=""0450011""","ELA","N",844,836,99.1,836,23,2.8,94,11.2,332,39.7,387,46.3,719,86.0
,,,"Y",320,307,95.9,307,69,22.5,77,25.1,98,31.9,63,20.5,161,52.4
,,"Math","N",844,836,99.1,836,42,5.0,179,21.4,219,26.2,396,47.4,615,73.6
,,,"Y",320,307,95.9,307,87,28.3,83,27.0,79,25.7,58,18.9,137,44.6
"East Windsor School District","=""0470011""","ELA","N",186,184,98.9,184,21,11.4,51,27.7,75,40.8,37,20.1,112,60.9
,,,"Y",267,264,98.9,264,105,39.8,69,26.1,63,23.9,27,10.2,90,34.1
,,"Math","N",186,184,98.9,184,45,24.5,62,33.7,48,26.1,29,15.8,77,41.8
,,,"Y",267,266,99.6,266,129,48.5,87,32.7,37,13.9,13,4.9,50,18.8
"Eastern Connecticut Regional Educational Service Center (EASTCONN)","=""2530014""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
,,,"Y","*","*","*","*","*","*","*","*","*","*",0,0.0,"*","*"
,,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
,,,"Y","*","*","*","*","*","*",0,0.0,"*","*",0,0.0,"*","*"
"Eastford School District","=""0390011""","ELA","N",52,52,100.0,52,"*","*",12,23.1,22,42.3,"*","*","*","*"
,,,"Y",41,41,100.0,41,"*","*",10,24.4,12,29.3,"*","*","*","*"
,,"Math","N",52,52,100.0,52,"*","*",14,26.9,19,36.5,"*","*","*","*"
,,,"Y",42,42,100.0,42,"*","*",21,50.0,6,14.3,"*","*","*","*"
"Easton School District","=""0460011""","ELA","N",510,506,99.2,506,"*","*","*","*",184,36.4,278,54.9,462,91.3
,,,"Y",115,106,92.2,106,"*","*","*","*",36,34.0,24,22.6,60,56.6
,,"Math","N",510,506,99.2,506,14,2.8,70,13.8,163,32.2,259,51.2,422,83.4
,,,"Y",115,106,92.2,106,32,30.2,34,32.1,23,21.7,17,16.0,40,37.7
"EdAdvance","=""2420014""","ELA","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
,,,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
,,"Math","N","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
,,,"Y","*","*","*","*","*","*","*","*","*","*","*","*","*","*"
"Ellington School District","=""0480011""","ELA","N",950,946,99.6,946,46,4.9,136,14.4,372,39.3,392,41.4,764,80.8
,,,"Y",312,309,99.0,309,117,37.9,77,24.9,68,22.0,47,15.2,115,37.2
,,"Math","N",950,944,99.4,944,56,5.9,217,23.0,302,32.0,369,39.1,671,71.1
,,,"Y",313,306,97.8,306,129,42.2,87,28.4,52,17.0,38,12.4,90,29.4
"Elm City College Preparatory School District","=""2890013""","ELA","Y",377,376,99.7,376,66,17.6,74,19.7,137,36.4,99,26.3,236,62.8
,,"Math","Y",377,375,99.5,374,76,20.3,93,24.9,104,27.8,101,27.0,205,54.8
"Elm City Montessori School District","=""2910013""","ELA","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
,,,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
,,"Math","N",11,11,"*",11,"*","*","*","*","*","*","*","*","*","*"
,,,"Y",7,7,"*",7,"*","*","*","*","*","*","*","*","*","*"
"Enfield School District","=""0490011""","ELA","N",1066,1061,99.5,1060,101,9.5,282,26.6,418,39.4,259,24.4,677,63.9
,,,"Y",1159,1151,99.3,1151,406,35.3,303,26.3,324,28.1,118,10.3,442,38.4
,,"Math","N",1064,1058,99.4,1058,160,15.1,381,36.0,330,31.2,187,17.7,517,48.9
,,,"Y",1155,1146,99.2,1145,448,39.1,403,35.2,204,17.8,90,7.9,294,25.7
"Essex School District","=""0500011""","ELA","N",146,143,97.9,143,"*","*","*","*",35,24.5,85,59.4,120,83.9
,,,"Y",51,48,94.1,48,"*","*",14,29.2,12,25.0,"*","*","*","*"
,,"Math","N",146,143,97.9,143,"*","*",41,28.7,45,31.5,"*","*","*","*"
,,,"Y",51,48,94.1,48,"*","*",13,27.1,13,27.1,"*","*","*","*"
"Fairfield School District","=""0510011""","ELA","N",3725,3700,99.3,3700,98,2.6,399,10.8,1464,39.6,1739,47.0,3203,86.6
,,,"Y",952,932,97.9,928,249,26.8,278,30.0,290,31.3,111,12.0,401,43.2
,,"Math","N",3724,3695,99.2,3695,104,2.8,641,17.3,1227,33.2,1723,46.6,2950,79.8
,,,"Y",951,927,97.5,926,323,34.9,296,32.0,194,21.0,113,12.2,307,33.2
"Farmington School District","=""0520011""","ELA","N",1431,1425,99.6,1425,31,2.2,107,7.5,456,32.0,831,58.3,1287,90.3
,,,"Y",502,493,98.2,493,112,22.7,127,25.8,141,28.6,113,22.9,254,51.5
,,"Math","N",1430,1424,99.6,1424,45,3.2,188,13.2,343,24.1,848,59.6,1191,83.6
,,,"Y",500,491,98.2,491,140,28.5,123,25.1,126,25.7,102,20.8,228,46.4
"Franklin School District","=""0530011""","ELA","N",73,73,100.0,73,"*","*",11,15.1,"*","*","*","*","*","*"
,,,"Y",27,27,100.0,27,"*","*",8,29.6,"*","*","*","*","*","*"
,,"Math","N",73,73,100.0,73,"*","*",23,31.5,24,32.9,"*","*","*","*"
,,,"Y",27,27,100.0,27,13,48.1,7,25.9,"*","*","*","*",7,25.9
"Glastonbury School District","=""0540011""","ELA","N",2230,2224,99.7,2224,50,2.2,275,12.4,747,33.6,1152,51.8,1899,85.4
,,,"Y",482,479,99.4,479,155,32.4,132,27.6,131,27.3,61,12.7,192,40.1
,,"Math","N",2230,2224,99.7,2224,62,2.8,308,13.8,571,25.7,1283,57.7,1854,83.4
,,,"Y",483,479,99.2,479,187,39.0,133,27.8,102,21.3,57,11.9,159,33.2
"Granby School District","=""0560011""","ELA","N",632,632,100.0,632,20,3.2,90,14.2,242,38.3,280,44.3,522,82.6
,,,"Y",198,195,98.5,195,54,27.7,56,28.7,54,27.7,31,15.9,85,43.6
,,"Math","N",632,632,100.0,632,30,4.7,145,22.9,213,33.7,244,38.6,457,72.3
,,,"Y",198,195,98.5,195,73,37.4,62,31.8,43,22.1,17,8.7,60,30.8
"Great Oaks Charter School District","=""2940013""","ELA","N",29,27,93.1,27,14,51.9,8,29.6,"*","*","*","*","*","*"
,,,"Y",261,250,95.8,250,147,58.8,62,24.8,"*","*","*","*","*","*"
,,"Math","N",29,28,96.6,28,14,50.0,6,21.4,"*","*","*","*",8,28.6
,,,"Y",261,251,96.2,251,153,61.0,54,21.5,"*","*","*","*",44,17.5
"Greenwich School District","=""0570011""","ELA","N",2880,2874,99.8,2874,56,1.9,233,8.1,990,34.4,1595,55.5,2585,89.9
,,,"Y",1220,1215,99.6,1215,295,24.3,317,26.1,408,33.6,195,16.0,603,49.6
,,"Math","N",2880,2871,99.7,2871,89,3.1,371,12.9,764,26.6,1647,57.4,2411,84.0
,,,"Y",1218,1212,99.5,1212,339,28.0,367,30.3,314,25.9,192,15.8,506,41.7
"Griswold School District","=""0580011""","ELA","N",396,396,100.0,396,29,7.3,75,18.9,153,38.6,139,35.1,292,73.7
,,,"Y",387,385,99.5,384,123,32.0,111,28.9,106,27.6,44,11.5,150,39.1
,,"Math","N",396,396,100.0,396,23,5.8,83,21.0,134,33.8,156,39.4,290,73.2
,,,"Y",387,385,99.5,384,116,30.2,117,30.5,93,24.2,58,15.1,151,39.3
"Groton School District","=""0590011""","ELA","N",886,885,99.9,885,56,6.3,136,15.4,354,40.0,339,38.3,693,78.3
,,,"Y",1044,1040,99.6,1040,348,33.5,267,25.7,295,28.4,130,12.5,425,40.9
,,"Math","N",888,886,99.8,886,68,7.7,242,27.3,292,33.0,284,32.1,576,65.0
,,,"Y",1041,1036,99.5,1036,381,36.8,337,32.5,224,21.6,94,9.1,318,30.7
"Guilford School District","=""0600011""","ELA","N",1228,1228,100.0,1227,24,2.0,104,8.5,442,36.0,657,53.5,1099,89.6
,,,"Y",323,321,99.4,321,75,23.4,79,24.6,96,29.9,71,22.1,167,52.0
,,"Math","N",1228,1228,100.0,1227,19,1.5,136,11.1,365,29.7,707,57.6,1072,87.4
,,,"Y",323,321,99.4,321,97,30.2,87,27.1,64,19.9,73,22.7,137,42.7
"Hamden School District","=""0620011""","ELA","N",1132,1117,98.7,1117,110,9.8,199,17.8,367,32.9,441,39.5,808,72.3
,,,"Y",1359,1326,97.6,1326,543,41.0,357,26.9,285,21.5,141,10.6,426,32.1
,,"Math","N",1130,1114,98.6,1114,137,12.3,274,24.6,299,26.8,404,36.3,703,63.1
,,,"Y",1361,1318,96.8,1318,578,43.9,425,32.2,215,16.3,100,7.6,315,23.9
