fiscal_year,policy_year,delta_gcs,delta_sd,n_tests,subject
2023,1,0.002061690640747927,0.0006291428339607405,426207.3333333333,all
2023,1,0.002005605391320132,0.000628665627456399,212779.33333333334,mth
2023,1,0.0021176054316051716,0.0006296185901026531,213428.0,rla
2024,2,0.00623183004721434,0.0019016954207969191,426207.3333333333,all
2024,2,0.006062239526810572,0.0019002313779076995,212779.33333333334,mth
2024,2,0.0064009051351651535,0.001903155014055252,213428.0,rla
2025,3,0.015044888439777105,0.004591036641316019,426207.3333333333,all
2025,3,0.014635515627423323,0.004587465417721821,212779.33333333334,mth
2025,3,0.015453017055035784,0.004594597010974909,213428.0,rla
