fiscal_year,policy_year,delta_gcs,delta_sd,n_tests,subject
2023,1,0.00148782543502911,0.00045403668781880517,426207.3333333333,all
2023,1,0.0014471506887074952,0.00045365195612265263,212779.33333333334,mth
2023,1,0.0015283765595573613,0.0004544202502090235,213428.0,rla
2024,2,0.004484151315719525,0.0013684163634403326,426207.3333333333,all
2024,2,0.004361536197177527,0.0013672447010374547,212779.33333333334,mth
2024,2,0.004606393773035124,0.0013695844648374132,213428.0,rla
2025,3,0.010812313319987934,0.0032995376583921593,426207.3333333333,all
2025,3,0.010516725723182402,0.0032966946376794845,212779.33333333334,mth
2025,3,0.01110700254440967,0.0033023720383793006,213428.0,rla
