District,fiscal_year,subject,total_students,total_tested,participation_rate,n_scored,pct_prof,avg_score
Franklin School District,2025,ELA,,0.0,,0.0,,
Glastonbury School District,2025,ELA,428.0,423.0,98.8,423.0,81.1,570.0
Goodwin University Educational Services (GUES),2025,ELA,119.0,107.0,89.9,105.0,44.8,469.0
Granby School District,2025,ELA,132.0,132.0,100.0,132.0,80.3,559.0
Great Oaks Charter School District,2025,ELA,87.0,76.0,87.4,76.0,,412.0
Greenwich School District,2025,ELA,661.0,649.0,98.2,649.0,86.1,584.0
Griswold School District,2025,ELA,146.0,139.0,95.2,139.0,,474.0
Groton School District,2025,ELA,234.0,224.0,95.7,221.0,59.3,499.0
Guilford School District,2025,ELA,220.0,217.0,98.6,217.0,83.4,559.0
Hamden School District,2025,ELA,411.0,386.0,93.9,386.0,48.2,471.0
Hartford School District,2025,ELA,1024.0,868.0,84.8,862.0,32.4,424.0
Highville Charter School District,2025,ELA,11.0,11.0,,11.0,,
Jumoke Academy District,2025,ELA,,,,,,
Killingly School District,2025,ELA,198.0,189.0,95.5,189.0,61.9,500.0
Learn,2025,ELA,115.0,110.0,95.7,109.0,70.6,535.0
Lebanon School District,2025,ELA,72.0,70.0,97.2,70.0,55.7,491.0
Ledyard School District,2025,ELA,176.0,174.0,98.9,174.0,78.2,543.0
Lisbon School District,2025,ELA,,,,,,
Madison School District,2025,ELA,187.0,183.0,97.9,183.0,84.7,576.0
Manchester School District,2025,ELA,422.0,367.0,87.0,365.0,43.8,455.0
Meriden School District,2025,ELA,648.0,596.0,92.0,596.0,41.8,452.0
Middletown School District,2025,ELA,323.0,280.0,86.7,280.0,44.6,467.0
Milford School District,2025,ELA,392.0,374.0,95.4,374.0,71.9,521.0
Monroe School District,2025,ELA,278.0,268.0,96.4,268.0,78.7,544.0
Montville School District,2025,ELA,137.0,136.0,99.3,136.0,58.8,493.0
Naugatuck School District,2025,ELA,300.0,289.0,96.3,289.0,38.8,441.0
New Britain School District,2025,ELA,632.0,557.0,88.1,554.0,27.4,417.0
New Canaan School District,2025,ELA,310.0,297.0,95.8,297.0,92.6,612.0
New Fairfield School District,2025,ELA,178.0,178.0,100.0,178.0,79.2,552.0
New Haven School District,2025,ELA,1315.0,1162.0,88.4,1159.0,31.8,434.0
New London School District,2025,ELA,200.0,185.0,92.5,180.0,18.3,389.0
New Milford School District,2025,ELA,280.0,268.0,95.7,267.0,59.6,497.0
Newington School District,2025,ELA,301.0,292.0,97.0,292.0,62.7,508.0
Newtown School District,2025,ELA,288.0,281.0,97.6,281.0,77.6,548.0
North Branford School District,2025,ELA,103.0,101.0,98.1,101.0,69.3,527.0
North Haven School District,2025,ELA,212.0,211.0,99.5,210.0,66.7,520.0
North Stonington School District,2025,ELA,49.0,49.0,100.0,49.0,81.6,552.0
Norwalk School District,2025,ELA,886.0,839.0,94.7,839.0,54.5,486.0
Norwich Free Academy District,2025,ELA,517.0,490.0,94.8,490.0,51.4,471.0
Norwich School District,2025,ELA,11.0,,,,,
Old Saybrook School District,2025,ELA,73.0,72.0,98.6,71.0,77.5,544.0
Oxford School District,2025,ELA,116.0,116.0,100.0,116.0,61.2,503.0
Plainfield School District,2025,ELA,152.0,146.0,96.1,146.0,45.9,459.0
Plainville School District,2025,ELA,178.0,171.0,96.1,170.0,61.2,490.0
Plymouth School District,2025,ELA,89.0,82.0,92.1,82.0,,501.0
Portland School District,2025,ELA,83.0,81.0,97.6,81.0,67.9,520.0
Preston School District,2025,ELA,,,,,,
Putnam School District,2025,ELA,61.0,58.0,95.1,58.0,,467.0
Regional School District 01,2025,ELA,88.0,84.0,95.5,84.0,65.5,505.0
Regional School District 04,2025,ELA,106.0,104.0,98.1,104.0,73.1,524.0
Regional School District 05,2025,ELA,320.0,319.0,99.7,319.0,81.2,563.0
Regional School District 07,2025,ELA,131.0,118.0,90.1,118.0,73.7,525.0
Regional School District 08,2025,ELA,185.0,176.0,95.1,176.0,82.4,552.0
Regional School District 09,2025,ELA,170.0,165.0,97.1,165.0,81.2,567.0
Regional School District 10,2025,ELA,161.0,159.0,98.8,159.0,73.6,533.0
Regional School District 11,2025,ELA,19.0,18.0,,18.0,,
Regional School District 12,2025,ELA,104.0,103.0,99.0,103.0,86.4,562.0
Regional School District 13,2025,ELA,81.0,77.0,95.1,77.0,77.9,534.0
Regional School District 14,2025,ELA,185.0,185.0,100.0,185.0,70.8,515.0
Regional School District 15,2025,ELA,239.0,236.0,98.7,234.0,70.9,527.0
Regional School District 16,2025,ELA,150.0,149.0,99.3,149.0,71.8,520.0
Regional School District 17,2025,ELA,126.0,125.0,99.2,125.0,85.6,554.0
Regional School District 18,2025,ELA,93.0,86.0,92.5,86.0,91.9,601.0
Regional School District 19,2025,ELA,236.0,232.0,98.3,232.0,75.9,550.0
Regional School District 20,2025,ELA,151.0,146.0,96.7,146.0,71.9,530.0
Ridgefield School District,2025,ELA,361.0,352.0,97.5,352.0,89.5,586.0
Rocky Hill School District,2025,ELA,186.0,182.0,97.8,182.0,76.4,548.0
Salem School District,2025,ELA,,,,,,
Seymour School District,2025,ELA,155.0,149.0,96.1,149.0,65.1,494.0
Shelton School District,2025,ELA,302.0,296.0,98.0,296.0,65.5,518.0
Simsbury School District,2025,ELA,300.0,289.0,96.3,289.0,83.4,570.0
Somers School District,2025,ELA,73.0,70.0,95.9,70.0,71.4,523.0
South Windsor School District,2025,ELA,370.0,367.0,99.2,366.0,76.8,547.0
Southington School District,2025,ELA,496.0,489.0,98.6,488.0,69.7,511.0
Stafford School District,2025,ELA,94.0,91.0,96.8,91.0,79.1,535.0
Stamford School District,2025,ELA,1213.0,1070.0,88.2,1068.0,50.6,473.0
Sterling School District,2025,ELA,,0.0,,0.0,,
Stonington School District,2025,ELA,132.0,129.0,97.7,129.0,79.8,548.0
Stratford School District,2025,ELA,569.0,551.0,96.8,551.0,48.8,473.0
Suffield School District,2025,ELA,143.0,139.0,97.2,137.0,71.5,541.0
The Bridge Academy District,2025,ELA,45.0,45.0,100.0,45.0,,453.0
The Gilbert School District,2025,ELA,61.0,58.0,95.1,58.0,,488.0
The Woodstock Academy District,2025,ELA,276.0,271.0,98.2,270.0,67.4,517.0
Thomaston School District,2025,ELA,41.0,40.0,97.6,40.0,67.5,529.0
Thompson School District,2025,ELA,56.0,48.0,85.7,46.0,,493.0
Tolland School District,2025,ELA,171.0,168.0,98.2,168.0,75.0,526.0
Torrington School District,2025,ELA,277.0,257.0,92.8,257.0,45.5,460.0
Trumbull School District,2025,ELA,560.0,555.0,99.1,555.0,80.5,545.0
Unified School District #2,2025,ELA,13.0,11.0,,11.0,,
Vernon School District,2025,ELA,246.0,233.0,94.7,233.0,48.5,472.0
Wallingford School District,2025,ELA,413.0,397.0,96.1,397.0,63.7,511.0
Waterbury School District,2025,ELA,1214.0,1168.0,96.2,1168.0,29.0,418.0
Waterford School District,2025,ELA,186.0,181.0,97.3,181.0,77.3,540.0
Watertown School District,2025,ELA,178.0,168.0,94.4,167.0,58.7,492.0
West Hartford School District,2025,ELA,705.0,690.0,97.9,689.0,78.8,563.0
West Haven School District,2025,ELA,500.0,474.0,94.8,470.0,37.7,443.0
Westbrook School District,2025,ELA,44.0,43.0,97.7,43.0,,497.0
Weston School District,2025,ELA,169.0,166.0,98.2,166.0,91.0,605.0
Westport School District,2025,ELA,407.0,405.0,99.5,405.0,90.6,606.0
Wethersfield School District,2025,ELA,293.0,292.0,99.7,292.0,64.4,507.0
Wilton School District,2025,ELA,288.0,282.0,97.9,282.0,93.3,605.0
Windham School District,2025,ELA,116.0,105.0,90.5,105.0,,417.0
Windsor Locks School District,2025,ELA,104.0,95.0,91.3,95.0,50.5,473.0
Windsor School District,2025,ELA,276.0,256.0,92.8,254.0,44.1,470.0
Wolcott School District,2025,ELA,147.0,140.0,95.2,140.0,62.1,501.0
Woodstock School District,2025,ELA,,,,,,
"CT School Day SAT, 2024-25 All Districts, ELA, All Students Export .csv file  Level 1Not Met Level 2Approaching Level 3Met Level 4Exceeded Level 3&4Met or Exceeded  District TotalNumberofStudents TotalNumberTested CT SchoolDay SATParticipationRate TotalNumberwithScoredTests Count % Count % Count % Count % Count % AverageScore Achievement First Bridgeport Academy District  53  48  90.6  48 * * 11  22.9  24  50.0 * * * * 474 Achievement First Hartford Academy District  48  48  100.0  48  22  45.8  12  25.0  14  29.2  0  0.0  14  29.2  431 Amistad Academy District  54  47  87.0  46  13  28.3 * * 21  45.7 * * * * 465 Ansonia School District  152  149  98.0  149  63  42.3 * * 53  35.6 * * * * 440 Area Cooperative Educational Services  40  29  72.5  29  22  75.9 * * * * 0  0.0 * * 373 Avon School District  215  213  99.1  213  21  9.9  11  5.2  85  39.9  96  45.1  181  85.0  592 Berlin School District  193  188  97.4  188  30  16.0  30  16.0  98  52.1  30  16.0  128  68.1  518 Bethel School District  278  266  95.7  266  41  15.4  37  13.9  140  52.6  48  18.0  188  70.7  526 Bloomfield School District  151  149  98.7  147  55  37.4 * * 53  36.1 * * * * 448 Bolton School District  64  64  100.0  64  6  9.4  9  14.1  42  65.6  7  10.9  49  76.6  527 Branford School District  188  177  94.1  177  22  12.4  36  20.3  98  55.4  21  11.9  119  67.2  517 Bridgeport School District  1,268  1,106  87.2  1,103  533  48.3  200  18.1  319  28.9  51  4.6  370  33.5  430 Bristol School District  557  536  96.2  534  169  31.6  93  17.4  237  44.4  35  6.6  272  50.9  472 Brookfield School District  205  202  98.5  202  18  8.9  30  14.9  120  59.4  34  16.8  154  76.2  538 Brooklyn School District * 0 * 0 N/A N/A N/A N/A N/A N/A N/A N/A N/A N/A N/A Canterbury School District * 0 * 0 N/A N/A N/A N/A N/A N/A N/A N/A N/A N/A N/A Canton School District  99  99  100.0  99 * * * * 56  56.6  24  24.2  80  80.8  562 Capital Preparatory Harbor School District  54  54  100.0  54 * * 16  29.6  23  42.6 * * * * 462 Capitol Region Education Council  575  543  94.4  543  204  37.6  127  23.4  190  35.0  22  4.1  212  39.0  449 Cheshire School District  296  284  95.9  284  24  8.5  33  11.6  154  54.2  73  25.7  227  79.9  555 Clinton School District  132  129  97.7  128  23  18.0  18  14.1  72  56.3  15  11.7  87  68.0  510 Colchester School District  147  142  96.6  142  18  12.7  27  19.0  75  52.8  22  15.5  97  68.3  522 Common Ground High School District  49  45  91.8  45  17  37.8 * * 17  37.8 * * * * 460 Connecticut Technical Education and Career System  2,590  2,540  98.1  2,535  1,087  42.9  560  22.1  824  32.5  64  2.5  888  35.0  437 Cooperative Educational Services  7  6 * 6 * * * * * * * * * * * Coventry School District  116  110  94.8  110  11  10.0  11  10.0  61  55.5  27  24.5  88  80.0  548 Cromwell School District  113  111  98.2  110  11  10.0  24  21.8  57  51.8  18  16.4  75  68.2  524 Danbury School District  865  835  96.5  835  364  43.6  173  20.7  261  31.3  37  4.4  298  35.7  438 Darien School District  359  351  97.8  351  9  2.6  11  3.1  160  45.6  171  48.7  331  94.3  615 Derby School District  69  67  97.1  66  28  42.4 * * 22  33.3 * * * * 444 East Granby School District  66  66  100.0  66  6  9.1  7  10.6  34  51.5  19  28.8  53  80.3  555 East Haddam School District  61  59  96.7  59  12  20.3  9  15.3  29  49.2  9  15.3  38  64.4  510 East Hampton School District  120  117  97.5  117  6  5.1  16  13.7  74  63.2  21  17.9  95  81.2  544 East Hartford School District  557  514  92.3  514  210  40.9  101  19.6  166  32.3  37  7.2  203  39.5  449 East Haven School District  216  209  96.8  209  73  34.9  46  22.0  71  34.0  19  9.1  90  43.1  466 East Lyme School District  242  234  96.7  234  15  6.4  27  11.5  128  54.7  64  27.4  192  82.1  563 East Windsor School District  58  58  100.0  58  17  29.3  13  22.4  22  37.9  6  10.3  28  48.3  474 Eastern Connecticut Regional Educational Service Center (EASTCONN)  88  76  86.4  76  21  27.6  10  13.2  39  51.3  6  7.9  45  59.2  501 EdAdvance  10  7 * 7 * * * * * * * * * * * Ellington School District  194  177  91.2  177  22  12.4  21  11.9  94  53.1  40  22.6  134  75.7  540 Elm City College Preparatory School District  39  32  82.1  32 * * * * 17  53.1  0  0.0  17  53.1  467 Enfield School District  322  313  97.2  313  70  22.4  64  20.4  160  51.1  19  6.1  179  57.2  488 Explorations District  21  21  100.0  21  7  33.3 * * 8  38.1 * * * * 454 Fairfield School District  729  708  97.1  707  54  7.6  67  9.5  401  56.7  185  26.2  586  82.9  560 Farmington School District  328  324  98.8  320  25  7.8  39  12.2  145  45.3  111  34.7  256  80.0  576 Franklin School District * 0 * 0 N/A N/A N/A N/A N/A N/A N/A N/A N/A N/A N/A Glastonbury School District  428  423  98.8  423  28  6.6  52  12.3  203  48.0  140  33.1  343  81.1  570 Goodwin University Educational Services (GUES)  119  107  89.9  105  38  36.2  20  19.0  36  34.3  11  10.5  47  44.8  469 Granby School District  132  132  100.0  132  13  9.8  13  9.8  68  51.5  38  28.8  106  80.3  559 Great Oaks Charter School District  87  76  87.4  76  42  55.3 * * 17  22.4 * * * * 412 Greenwich School District  661  649  98.2  649  38  5.9  52  8.0  321  49.5  238  36.7  559  86.1  584 Griswold School District  146  139  95.2  139  38  27.3 * * 65  46.8 * * * * 474 Groton School District  234  224  95.7  221  52  23.5  38  17.2  100  45.2  31  14.0  131  59.3  499 Guilford School District  220  217  98.6  217  13  6.0  23  10.6  127  58.5  54  24.9  181  83.4  559 Hamden School District  411  386  93.9  386  126  32.6  74  19.2  157  40.7  29  7.5  186  48.2  471 Hartford School District  1,024  868  84.8  862  421  48.8  162  18.8  244  28.3  35  4.1  279  32.4  424 Highville Charter School District  11  11 * 11 * * * * * * * * * * * Jumoke Academy District * * * * * * * * * * * * * * * Killingly School District  198  189  95.5  189  36  19.0  36  19.0  99  52.4  18  9.5  117  61.9  500 Learn  115  110  95.7  109  16  14.7  16  14.7  55  50.5  22  20.2  77  70.6  535 Lebanon School District  72  70  97.2  70  17  24.3  14  20.0  32  45.7  7  10.0  39  55.7  491 Ledyard School District  176  174  98.9  174  12  6.9  26  14.9  99  56.9  37  21.3  136  78.2  543 Lisbon School District * * * * * * * * * * * * * * * Madison School District  187  183  97.9  183 * * * * 95  51.9  60  32.8  155  84.7  576 Manchester School District  422  367  87.0  365  134  36.7  71  19.5  141  38.6  19  5.2  160  43.8  455 Meriden School District  648  596  92.0  596  232  38.9  115  19.3  212  35.6  37  6.2  249  41.8  452 Middletown School District  323  280  86.7  280  100  35.7  55  19.6  102  36.4  23  8.2  125  44.6  467 Milford School District  392  374  95.4  374  57  15.2  48  12.8  214  57.2  55  14.7  269  71.9  521 Monroe School District  278  268  96.4  268  28  10.4  29  10.8  156  58.2  55  20.5  211  78.7  544 Montville School District  137  136  99.3  136  29  21.3  27  19.9  65  47.8  15  11.0  80  58.8  493 Naugatuck School District  300  289  96.3  289  125  43.3  52  18.0  98  33.9  14  4.8  112  38.8  441 New Britain School District  632  557  88.1  554  296  53.4  106  19.1  135  24.4  17  3.1  152  27.4  417 New Canaan School District  310  297  95.8  297  11  3.7  11  3.7  132  44.4  143  48.1  275  92.6  612 New Fairfield School District  178  178  100.0  178  10  5.6  27  15.2  100  56.2  41  23.0  141  79.2  552 New Haven School District  1,315  1,162  88.4  1,159  555  47.9  236  20.4  293  25.3  75  6.5  368  31.8  434 New London School District  200  185  92.5  180  124  68.9  23  12.8  33  18.3  0  0.0  33  18.3  389 New Milford School District  280  268  95.7  267  66  24.7  42  15.7  124  46.4  35  13.1  159  59.6  497 Newington School District  301  292  97.0  292  59  20.2  50  17.1  142  48.6  41  14.0  183  62.7  508 Newtown School District  288  281  97.6  281  25  8.9  38  13.5  155  55.2  63  22.4  218  77.6  548 North Branford School District  103  101  98.1  101  18  17.8  13  12.9  51  50.5  19  18.8  70  69.3  527 North Haven School District  212  211  99.5  210  33  15.7  37  17.6  103  49.0  37  17.6  140  66.7  520 North Stonington School District  49  49  100.0  49 * * * * 25  51.0  15  30.6  40  81.6  552 Norwalk School District  886  839  94.7  839  221  26.3  161  19.2  370  44.1  87  10.4  457  54.5  486 Norwich Free Academy District  517  490  94.8  490  159  32.4  79  16.1  202  41.2  50  10.2  252  51.4  471 Norwich School District  11 * * * * * * * * * * * * * * Old Saybrook School District  73  72  98.6  71  10  14.1  6  8.5  34  47.9  21  29.6  55  77.5  544 Oxford School District  116  116  100.0  116  20  17.2  25  21.6  58  50.0  13  11.2  71  61.2  503 Plainfield School District  152  146  96.1  146  53  36.3  26  17.8  55  37.7  12  8.2  67  45.9  459 Plainville School District  178  171  96.1  170  35  20.6  31  18.2  91  53.5  13  7.6  104  61.2  490 Plymouth School District  89  82  92.1  82 * * 15  18.3  50  61.0 * * * * 501 Portland School District  83  81  97.6  81  13  16.0  13  16.0  42  51.9  13  16.0  55  67.9  520 Preston School District * * * * * * * * * * * * * * * Putnam School District  61  58  95.1  58  17  29.3 * * 30  51.7 * * * * 467 Regional School District 01  88  84  95.5  84  18  21.4  11  13.1  44  52.4  11  13.1  55  65.5  505 Regional School District 04  106  104  98.1  104  16  15.4  12  11.5  59  56.7  17  16.3  76  73.1  524 Regional School District 05  320  319  99.7  319  27  8.5  33  10.3  166  52.0  93  29.2  259  81.2  563 Regional School District 07  131  118  90.1  118  15  12.7  16  13.6  73  61.9  14  11.9  87  73.7  525 Regional School District 08  185  176  95.1  176  9  5.1  22  12.5  104  59.1  41  23.3  145  82.4  552 Regional School District 09  170  165  97.1  165  11  6.7  20  12.1  82  49.7  52  31.5  134  81.2  567 Regional School District 10  161  159  98.8  159  15  9.4  27  17.0  92  57.9  25  15.7  117  73.6  533 Regional School District 11  19  18 * 18 * * * * * * * * * * * Regional School District 12  104  103  99.0  103  6  5.8  8  7.8  63  61.2  26  25.2  89  86.4  562 Regional School District 13  81  77  95.1  77  11  14.3  6  7.8  44  57.1  16  20.8  60  77.9  534 Regional School District 14  185  185  100.0  185  25  13.5  29  15.7  108  58.4  23  12.4  131  70.8  515 Regional School District 15  239  236  98.7  234  32  13.7  36  15.4  126  53.8  40  17.1  166  70.9  527 Regional School District 16  150  149  99.3  149  17  11.4  25  16.8  90  60.4  17  11.4  107  71.8  520 Regional School District 17  126  125  99.2  125  8  6.4  10  8.0  82  65.6  25  20.0  107  85.6  554 Regional School District 18  93  86  92.5  86 * * * * 39  45.3  40  46.5  79  91.9  601 Regional School District 19  236  232  98.3  232  28  12.1  28  12.1  114  49.1  62  26.7  176  75.9  550 Regional School District 20  151  146  96.7  146  19  13.0  22  15.1  75  51.4  30  20.5  105  71.9  530 Ridgefield School District  361  352  97.5  352  10  2.8  27  7.7  196  55.7  119  33.8  315  89.5  586 Rocky Hill School District  186  182  97.8  182  26  14.3  17  9.3  90  49.5  49  26.9  139  76.4  548 Salem School District * * * * * * * * * * * * * * * Seymour School District  155  149  96.1  149  37  24.8  15  10.1  83  55.7  14  9.4  97  65.1  494 Shelton School District  302  296  98.0  296  57  19.3  45  15.2  138  46.6  56  18.9  194  65.5  518 Simsbury School District  300  289  96.3  289  16  5.5  32  11.1  162  56.1  79  27.3  241  83.4  570 Somers School District  73  70  95.9  70  9  12.9  11  15.7  40  57.1  10  14.3  50  71.4  523 South Windsor School District  370  367  99.2  366  46  12.6  39  10.7  190  51.9  91  24.9  281  76.8  547 Southington School District  496  489  98.6  488  76  15.6  72  14.8  278  57.0  62  12.7  340  69.7  511 Stafford School District  94  91  96.8  91  8  8.8  11  12.1  56  61.5  16  17.6  72  79.1  535 Stamford School District  1,213  1,070  88.2  1,068  350  32.8  178  16.7  436  40.8  104  9.7  540  50.6  473 Sterling School District * 0 * 0 N/A N/A N/A N/A N/A N/A N/A N/A N/A N/A N/A Stonington School District  132  129  97.7  129  11  8.5  15  11.6  76  58.9  27  20.9  103  79.8  548 Stratford School District  569  551  96.8  551  147  26.7  135  24.5  243  44.1  26  4.7  269  48.8  473 Suffield School District  143  139  97.2  137  23  16.8  16  11.7  65  47.4  33  24.1  98  71.5  541 The Bridge Academy District  45  45  100.0  45  17  37.8 * * 15  33.3 * * * * 453 The Gilbert School District  61  58  95.1  58  14  24.1 * * 26  44.8 * * * * 488 The Woodstock Academy District  276  271  98.2  270  47  17.4  41  15.2  139  51.5  43  15.9  182  67.4  517 Thomaston School District  41  40  97.6  40 * * * * 19  47.5  8  20.0  27  67.5  529 Thompson School District  56  48  85.7  46 * * 11  23.9  24  52.2 * * * * 493 Tolland School District  171  168  98.2  168  24  14.3  18  10.7  96  57.1  30  17.9  126  75.0  526 Torrington School District  277  257  92.8  257  89  34.6  51  19.8  99  38.5  18  7.0  117  45.5  460 Trumbull School District  560  555  99.1  555  48  8.6  60  10.8  338  60.9  109  19.6  447  80.5  545 Unified School District #2  13  11 * 11 * * * * * * * * * * * Vernon School District  246  233  94.7  233  80  34.3  40  17.2  92  39.5  21  9.0  113  48.5  472 Wallingford School District  413  397  96.1  397  71  17.9  73  18.4  199  50.1  54  13.6  253  63.7  511 Waterbury School District  1,214  1,168  96.2  1,168  617  52.8  212  18.2  303  25.9  36  3.1  339  29.0  418 Waterford School District  186  181  97.3  181  16  8.8  25  13.8  113  62.4  27  14.9  140  77.3  540 Watertown School District  178  168  94.4  167  39  23.4  30  18.0  88  52.7  10  6.0  98  58.7  492 West Hartford School District  705  690  97.9  689  80  11.6  66  9.6  318  46.2  225  32.7  543  78.8  563 West Haven School District  500  474  94.8  470  194  41.3  99  21.1  166  35.3  11  2.3  177  37.7  443 Westbrook School District  44  43  97.7  43  13  30.2 * * 17  39.5 * * * * 497 Weston School District  169  166  98.2  166  7  4.2  8  4.8  69  41.6  82  49.4  151  91.0  605 Westport School District  407  405  99.5  405  19  4.7  19  4.7  179  44.2  188  46.4  367  90.6  606 Wethersfield School District  293  292  99.7  292  55  18.8  49  16.8  156  53.4  32  11.0  188  64.4  507 Wilton School District  288  282  97.9  282  9  3.2  10  3.5  139  49.3  124  44.0  263  93.3  605 Windham School District  116  105  90.5  105  56  53.3 * * 24  22.9 * * * * 417 Windsor Locks School District  104  95  91.3  95  31  32.6  16  16.8  42  44.2  6  6.3  48  50.5  473 Windsor School District  276  256  92.8  254  74  29.1  68  26.8  91  35.8  21  8.3  112  44.1  470 Wolcott School District  147  140  95.2  140  20  14.3  33  23.6  73  52.1  14  10.0  87  62.1  501 Woodstock School District * * * * * * * * * * * * * * * * The data are suppressed to ensure confidentiality. For more information, please view the Suppression Guidelines.",2025,ELA,,,,,,
