fiscal_year,policy_year,delta_gcs,delta_sd,n_tests,subject
2023,1,0.0014878614553968652,0.0004540476494054294,426207.3333333333,all
2023,1,0.0014471849701395768,0.00045366262930083754,212779.33333333334,mth
2023,1,0.0015284143135756837,0.00045443149932753417,213428.0,rla
2024,2,0.004483043173502904,0.0013680784275604298,426207.3333333333,all
2024,2,0.004360455561048741,0.001366906520795925,212779.33333333334,mth
2024,2,0.004605258208329269,0.0013692467725764542,213428.0,rla
2025,3,0.010809060893338435,0.003298544994393555,426207.3333333333,all
2025,3,0.010513559245875957,0.003295701752249993,212779.33333333334,mth
2025,3,0.011103664429640926,0.003301379595138593,213428.0,rla
