fiscal_year,policy_year,delta_gcs,delta_sd,n_tests,subject
2023,1,0.0020616184866183106,0.0006291208096848616,426207.3333333333,all
2023,1,0.0020055338000134525,0.0006286431745271267,212779.33333333334,mth
2023,1,0.0021175327163631924,0.0006295969931773716,213428.0,rla
2024,2,0.006230038408601528,0.0019011490739040712,426207.3333333333,all
2024,2,0.006060492247478668,0.0018996846330985254,212779.33333333334,mth
2024,2,0.006399069272091547,0.0019026090638693525,213428.0,rla
2025,3,0.015039576838438672,0.004589415452346932,426207.3333333333,all
2025,3,0.014630344573103317,0.004585843849954969,212779.33333333334,mth
2025,3,0.015447565333840145,0.004592976199652313,213428.0,rla
