town_code,grade,subject,fiscal_year,policy_year,delta_2018,exposure,delta_sd,delta_gcs,k,gcs_baseline,gcs_simulated,n_tests,town,resident_students,frpl_share,delta_nominal_per_student
11,3,mth,2023,1,62.89690437319161,1,0.00037081712172347127,0.001000385149449078,2.6977857570317187,2.0156963844518327,2.016696769601282,99.66666666666669,Bloomfield,2291.91,0.5493234900148785,76.3236776313206
11,3,rla,2023,1,62.89690437319161,1,0.00037081712172347127,0.0012838374298325221,3.462184873949579,2.541688910541889,2.5429727479717217,100.0,Bloomfield,2291.91,0.5493234900148785,76.3236776313206
11,4,mth,2023,1,62.89690437319161,1,0.00037081712172347127,0.0010678467921803377,2.8797127468581696,2.8839566143507582,2.8850244611429385,98.66666666666669,Bloomfield,2291.91,0.5493234900148785,76.3236776313206
11,4,rla,2023,1,62.89690437319161,1,0.00037081712172347127,0.0012630633613886302,3.406162464985994,2.935912533194831,2.93717559655622,98.66666666666669,Bloomfield,2291.91,0.5493234900148785,76.3236776313206
11,5,mth,2023,1,62.89690437319161,1,0.00037081712172347127,0.0011424096604622565,3.0807899461400368,2.79078802575691,2.791930435417372,107.0,Bloomfield,2291.91,0.5493234900148785,76.3236776313206
11,5,rla,2023,1,62.89690437319161,1,0.00037081712172347127,0.0012497679575845396,3.3703081232492997,3.3660716396764765,3.367321407634061,107.0,Bloomfield,2291.91,0.5493234900148785,76.3236776313206
11,6,mth,2023,1,62.89690437319161,1,0.00037081712172347127,0.001216084875550343,3.279473369239977,3.6366259475093217,3.637842032384872,128.0,Bloomfield,2291.91,0.5493234900148785,76.3236776313206
11,6,rla,2023,1,62.89690437319161,1,0.00037081712172347127,0.0012356415910426929,3.332212885154061,4.3698308669654,4.371066508556443,128.66666666666666,Bloomfield,2291.91,0.5493234900148785,76.3236776313206
11,7,mth,2023,1,62.89690437319161,1,0.00037081712172347127,0.001295086009801424,3.49251944943148,4.794315360505518,4.79561044651532,133.66666666666666,Bloomfield,2291.91,0.5493234900148785,76.3236776313206
11,7,rla,2023,1,62.89690437319161,1,0.00037081712172347127,0.001227331963665136,3.3098039215686272,5.7357860951074,5.737013427071066,122.0,Bloomfield,2291.91,0.5493234900148785,76.3236776313206
11,8,mth,2023,1,62.89690437319161,1,0.00037081712172347127,0.0013740871440525043,3.705565529622981,5.500266913340323,5.501641000484375,146.33333333333334,Bloomfield,2291.91,0.5493234900148785,76.3236776313206
11,8,rla,2023,1,62.89690437319161,1,0.00037081712172347127,0.0012240081127141134,3.3008403361344536,6.5913101545028425,6.592534162615556,140.5,Bloomfield,2291.91,0.5493234900148785,76.3236776313206
11,3,mth,2024,2,122.3371558027461,2,0.0010920722048901057,0.002946176840002752,2.6977857570317187,2.0156963844518327,2.0186425612918355,99.66666666666669,Bloomfield,2382.54,0.5829912614268805,152.8352094823172
11,3,rla,2024,2,122.3371558027461,2,0.0010920722048901057,0.0037809558690312895,3.462184873949579,2.541688910541889,2.5454698664109205,100.0,Bloomfield,2382.54,0.5829912614268805,152.8352094823172
11,4,mth,2024,2,122.3371558027461,2,0.0010920722048901057,0.003144854248911544,2.8797127468581696,2.8839566143507582,2.8871014685996697,98.66666666666669,Bloomfield,2382.54,0.5829912614268805,152.8352094823172
11,4,rla,2024,2,122.3371558027461,2,0.0010920722048901057,0.0037197753533511715,3.406162464985994,2.935912533194831,2.939632308548182,98.66666666666669,Bloomfield,2382.54,0.5829912614268805,152.8352094823172
11,5,mth,2024,2,122.3371558027461,2,0.0010920722048901057,0.00336444506928442,3.0807899461400368,2.79078802575691,2.7941524708261944,107.0,Bloomfield,2382.54,0.5829912614268805,152.8352094823172
11,5,rla,2024,2,122.3371558027461,2,0.0010920722048901057,0.003680619823315897,3.3703081232492997,3.3660716396764765,3.3697522594997924,107.0,Bloomfield,2382.54,0.5829912614268805,152.8352094823172
11,6,mth,2024,2,122.3371558027461,2,0.0010920722048901057,0.0035814217132242856,3.279473369239977,3.6366259475093217,3.640207369222546,128.0,Bloomfield,2382.54,0.5829912614268805,152.8352094823172
11,6,rla,2024,2,122.3371558027461,2,0.0010920722048901057,0.003639017072653416,3.332212885154061,4.3698308669654,4.3734698840380535,128.66666666666666,Bloomfield,2382.54,0.5829912614268805,152.8352094823172
11,7,mth,2024,2,122.3371558027461,2,0.0010920722048901057,0.0038140834157622144,3.49251944943148,4.794315360505518,4.7981294439212805,133.66666666666666,Bloomfield,2382.54,0.5829912614268805,152.8352094823172
11,7,rla,2024,2,122.3371558027461,2,0.0010920722048901057,0.0036145448663813693,3.3098039215686272,5.7357860951074,5.739400639973781,122.0,Bloomfield,2382.54,0.5829912614268805,152.8352094823172
