fiscal_year,policy_year,delta_gcs,delta_sd,n_tests,subject
2023,1,0.0020586045514662584,0.0006291428339607405,426207.3333333333,all
2023,1,0.002003325973020426,0.000628665627456399,212779.33333333334,mth
2023,1,0.002113715123037554,0.0006296185901026531,213428.0,rla
2024,2,0.006222501957698222,0.0019016954207969191,426207.3333333333,all
2024,2,0.006055350193477207,0.0019002313779076995,212779.33333333334,mth
2024,2,0.0063891457015202045,0.001903155014055252,213428.0,rla
2025,3,0.015022368725595578,0.004591036641316019,426207.3333333333,all
2025,3,0.01461888450495593,0.004587465417721821,212779.33333333334,mth
2025,3,0.015424626646197481,0.004594597010974909,213428.0,rla
