fiscal_year,policy_year,delta_gcs,delta_sd,n_tests,subject
2023,1,0.0014855984506197861,0.00045403668781880517,426207.3333333333,all
2023,1,0.0014455059443732408,0.00045365195612265263,212779.33333333334,mth
2023,1,0.0015255691046614417,0.0004544202502090235,213428.0,rla
2024,2,0.004477439504170532,0.0013684163634403326,426207.3333333333,all
2024,2,0.004356579462999949,0.0013672447010374547,212779.33333333334,mth
2024,2,0.004597932218279813,0.0013695844648374132,213428.0,rla
2025,3,0.010796129671215468,0.0032995376583921593,426207.3333333333,all
2025,3,0.010504774566408902,0.0032966946376794845,212779.33333333334,mth
2025,3,0.01108659926735095,0.0033023720383793006,213428.0,rla
